id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
250,1093060.0,-16613.611999999997,0.0,6
1296,1090698.4,-16577.715679999998,0.0,6
992,1080760.0,-16426.652,0.0,6
1227,1080760.0,-16426.652,0.0,6
34,1080333.5999999999,-16420.170719999995,0.0,6
1832,1080300.7999999998,-16419.672159999995,0.0,6
137,1078332.7999999998,-16389.758559999995,0.0,6
1173,1075512.0,-16346.8824,0.0,6
2076,1075249.5999999999,-16342.893919999999,0.0,6
1541,1071149.5999999999,-16280.573919999999,0.0,6
77,1071084.0,-16279.5768,0.0,6
1405,1069312.7999999998,-16252.654559999997,0.0,6
803,1069280.0,-16252.156,0.0,6
1346,1068427.2,-16239.19344,0.0,6
1652,1068066.4,-16233.70928,0.0,6
1597,1067771.2,-16229.22224,0.0,6
368,1067607.2,-16226.72944,0.0,6
18,1067476.0,-16224.735200000001,0.0,6
1671,1065475.2,-16194.32304,0.0,6
838,1064720.7999999998,-16182.856159999998,0.0,6
288,1062949.5999999999,-16155.933919999998,0.0,6
1954,1062949.5999999999,-16155.933919999998,0.0,6
1661,1061801.5999999999,-16138.484319999998,0.0,6
1641,1060850.4,-16124.02608,0.0,6
94,1060292.7999999998,-16115.550559999998,0.0,6
698,1059800.7999999998,-16108.072159999998,0.0,6
743,1059735.2,-16107.07504,0.0,6
1824,1059046.4,-16096.60528,0.0,6
1309,1057865.5999999999,-16078.657119999998,0.0,6
1962,1056848.7999999998,-16063.201759999998,0.0,6
1462,1056750.4,-16061.706079999998,0.0,6
9,1055668.0,-16045.2536,0.0,6
1460,1055012.0,-16035.2824,0.0,6
755,1054520.0,-16027.804,0.0,6
1170,1054159.2,-16022.31984,0.0,6
1122,1052945.5999999999,-16003.873119999998,0.0,6
1086,1052289.5999999999,-15993.901919999998,0.0,6
2023,1052158.4,-15991.907679999998,0.0,6
1398,1051600.7999999998,-15983.432159999997,0.0,6
1565,1050420.0,-15965.484,0.0,6
82,1049829.5999999999,-15956.509919999999,0.0,6
1904,1049304.7999999998,-15948.532959999997,0.0,6
597,1048944.0,-15943.0488,0.0,6
1918,1048648.7999999998,-15938.561759999997,0.0,6
1873,1048189.5999999999,-15931.581919999999,0.0,6
1159,1047107.2,-15915.129439999999,0.0,6
753,1047008.7999999999,-15913.633759999999,0.0,6
1077,1046844.7999999999,-15911.140959999999,0.0,6
1900,1046680.7999999999,-15908.648159999999,0.0,6
488,1046680.7999999999,-15908.648159999999,0.0,6
1933,1046057.5999999999,-15899.175519999999,0.0,6
1642,1045991.9999999999,-15898.178399999999,0.0,6
72,1045926.3999999999,-15897.181279999999,0.0,6
236,1045827.9999999999,-15895.685599999999,0.0,6
754,1045729.5999999999,-15894.189919999999,0.0,6
975,1045532.7999999999,-15891.198559999999,0.0,6
230,1045237.5999999999,-15886.711519999999,0.0,6
154,1045171.9999999999,-15885.714399999999,0.0,6
339,1044483.2,-15875.244639999999,0.0,6
2066,1043827.2,-15865.273439999999,0.0,6
457,1043564.7999999999,-15861.284959999999,0.0,6
1659,1043236.7999999999,-15856.299359999999,0.0,6
219,1042941.5999999999,-15851.812319999999,0.0,6
1103,1040645.5999999999,-15816.913119999997,0.0,6
1238,1040284.7999999999,-15811.42896,0.0,6
1131,1039563.2,-15800.46064,0.0,6
1971,1039497.5999999999,-15799.463519999998,0.0,6
821,1038907.2,-15790.48944,0.0,6
90,1038841.5999999999,-15789.492319999998,0.0,6
634,1038743.2,-15787.99664,0.0,6
1420,1038185.5999999999,-15779.521119999998,0.0,6
1749,1037759.2,-15773.03984,0.0,6
120,1037463.9999999999,-15768.552799999998,0.0,6
605,1037365.5999999999,-15767.057119999998,0.0,6
1012,1037234.3999999999,-15765.06288,0.0,6
709,1036939.2,-15760.57584,0.0,6
622,1036873.5999999999,-15759.578719999998,0.0,6
1180,1036676.7999999999,-15756.58736,0.0,6
80,1036020.7999999999,-15746.61616,0.0,6
1531,1035889.5999999999,-15744.621919999998,0.0,6
275,1035659.9999999999,-15741.131999999998,0.0,6
363,1035397.5999999999,-15737.143519999998,0.0,6
1290,1034118.3999999999,-15717.69968,0.0,6
1215,1032970.3999999999,-15700.25008,0.0,6
585,1032806.3999999999,-15697.75728,0.0,6
430,1031559.9999999999,-15678.811999999998,0.0,6
1752,1031461.5999999999,-15677.316319999998,0.0,6
1199,1031428.7999999999,-15676.81776,0.0,6
276,1031428.7999999999,-15676.81776,0.0,6
1800,1031100.7999999999,-15671.83216,0.0,6
840,1030674.3999999999,-15665.350879999998,0.0,6
1099,1030477.5999999999,-15662.359519999998,0.0,6
283,1030182.3999999999,-15657.872479999998,0.0,6
889,1029460.7999999999,-15646.90416,0.0,6
1094,1029198.3999999999,-15642.915679999998,0.0,6
1350,1029067.2,-15640.92144,0.0,6
1521,1028968.7999999999,-15639.42576,0.0,6
122,1028804.7999999999,-15636.93296,0.0,6
1734,1028181.5999999999,-15627.460319999998,0.0,6
262,1027263.2,-15613.50064,0.0,6
1654,1026475.9999999999,-15601.535199999998,0.0,6
428,1026443.2,-15601.03664,0.0,6
1413,1025885.5999999999,-15592.561119999998,0.0,6
624,1025459.2,-15586.07984,0.0,6
519,1023097.5999999999,-15550.183519999999,0.0,6
910,1022900.7999999999,-15547.192159999999,0.0,6
633,1022802.3999999999,-15545.696479999999,0.0,6
1775,1022605.5999999999,-15542.705119999999,0.0,6
1158,1022539.9999999999,-15541.707999999999,0.0,6
515,1022211.9999999999,-15536.722399999999,0.0,6
1770,1021883.9999999999,-15531.736799999999,0.0,6
499,1021621.5999999999,-15527.748319999999,0.0,6
1164,1021523.2,-15526.252639999999,0.0,6
1412,1021457.5999999999,-15525.255519999999,0.0,6
1481,1021063.9999999999,-15519.272799999999,0.0,6
716,1020735.9999999999,-15514.287199999999,0.0,6
1019,1019522.3999999999,-15495.840479999999,0.0,6
1673,1019063.2,-15488.860639999999,0.0,6
1088,1018899.2,-15486.367839999999,0.0,6
945,1018472.7999999999,-15479.886559999999,0.0,6
439,1017849.5999999999,-15470.413919999999,0.0,6
1713,1017751.2,-15468.918239999999,0.0,6
1090,1017652.7999999999,-15467.422559999999,0.0,6
692,1017619.9999999999,-15466.923999999999,0.0,6
92,1017324.7999999999,-15462.436959999999,0.0,6
118,1017226.3999999999,-15460.94128,0.0,6
685,1016898.3999999999,-15455.95568,0.0,6
396,1016603.2,-15451.46864,0.0,6
922,1015586.3999999999,-15436.01328,0.0,6
