id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1900,1090436.0,-16573.727199999998,0.0,16
1990,1085712.7999999998,-16501.934559999994,0.0,16
1159,1081383.2,-16436.124639999998,0.0,16
1077,1078398.4,-16390.75568,0.0,16
1460,1074560.7999999998,-16332.424159999997,0.0,16
275,1074232.7999999998,-16327.438559999997,0.0,16
1462,1072199.2,-16296.527839999999,0.0,16
1713,1071379.2,-16284.063839999999,0.0,16
288,1070887.2,-16276.585439999999,0.0,16
488,1070231.2,-16266.614239999999,0.0,16
1346,1069968.7999999998,-16262.625759999997,0.0,16
430,1069804.7999999998,-16260.132959999997,0.0,16
698,1068558.4,-16241.18768,0.0,16
154,1066262.4,-16206.28848,0.0,16
77,1065475.2,-16194.32304,0.0,16
634,1065409.5999999999,-16193.325919999997,0.0,16
975,1064524.0,-16179.864800000001,0.0,16
1661,1064425.5999999999,-16178.369119999998,0.0,16
838,1063769.5999999999,-16168.397919999998,0.0,16
1881,1063638.4,-16166.40368,0.0,16
1094,1063146.4,-16158.92528,0.0,16
368,1063048.0,-16157.4296,0.0,16
1373,1062818.4,-16153.93968,0.0,16
1173,1062818.4,-16153.93968,0.0,16
1671,1062228.0,-16144.9656,0.0,16
1749,1060948.7999999998,-16125.521759999998,0.0,16
2066,1060358.4,-16116.54768,0.0,16
1832,1060063.2,-16112.06064,0.0,16
457,1059964.7999999998,-16110.564959999998,0.0,16
1962,1059735.2,-16107.07504,0.0,16
137,1059505.5999999999,-16103.585119999998,0.0,16
949,1059505.5999999999,-16103.585119999998,0.0,16
992,1058948.0,-16095.1096,0.0,16
1800,1058882.4,-16094.11248,0.0,16
1918,1058587.2,-16089.62544,0.0,16
755,1058456.0,-16087.6312,0.0,16
1405,1057176.7999999998,-16068.187359999998,0.0,16
1597,1056520.7999999998,-16058.216159999998,0.0,16
1086,1056356.7999999998,-16055.723359999998,0.0,16
18,1056291.2,-16054.72624,0.0,16
1752,1054979.2,-16034.78384,0.0,16
155,1054749.5999999999,-16031.293919999998,0.0,16
90,1053864.0,-16017.8328,0.0,16
1398,1053372.0,-16010.3544,0.0,16
1402,1053306.4,-16009.357279999998,0.0,16
339,1052519.2,-15997.39184,0.0,16
1290,1052125.5999999999,-15991.409119999998,0.0,16
1296,1052092.7999999998,-15990.910559999997,0.0,16
1659,1051305.5999999999,-15978.945119999998,0.0,16
106,1051272.7999999998,-15978.446559999997,0.0,16
1954,1051207.2,-15977.44944,0.0,16
789,1050813.5999999999,-15971.466719999999,0.0,16
1521,1050682.4,-15969.472479999999,0.0,16
1099,1050059.2,-15959.99984,0.0,16
72,1049731.2,-15955.01424,0.0,16
754,1049370.4,-15949.530079999999,0.0,16
909,1048255.2,-15932.57904,0.0,16
622,1047435.2,-15920.115039999999,0.0,16
743,1046319.9999999999,-15903.163999999999,0.0,16
1227,1046254.3999999999,-15902.166879999999,0.0,16
250,1046123.2,-15900.172639999999,0.0,16
1199,1045860.7999999999,-15896.184159999999,0.0,16
1328,1045827.9999999999,-15895.685599999999,0.0,16
2061,1045368.7999999999,-15888.705759999999,0.0,16
1565,1045204.7999999999,-15886.212959999999,0.0,16
94,1045106.3999999999,-15884.717279999999,0.0,16
206,1044187.9999999999,-15870.757599999999,0.0,16
1122,1043827.2,-15865.273439999999,0.0,16
1238,1043367.9999999999,-15858.293599999999,0.0,16
1873,1043335.2,-15857.795039999999,0.0,16
2023,1042941.5999999999,-15851.812319999999,0.0,16
1420,1042908.7999999999,-15851.31376,0.0,16
1824,1042679.2,-15847.82384,0.0,16
1090,1042646.3999999999,-15847.32528,0.0,16
1164,1042515.2,-15845.33104,0.0,16
1088,1042088.7999999999,-15838.84976,0.0,16
1103,1041432.7999999999,-15828.87856,0.0,16
1362,1040809.5999999999,-15819.405919999997,0.0,16
1734,1040547.2,-15815.41744,0.0,16
219,1040153.5999999999,-15809.434719999997,0.0,16
1902,1039595.9999999999,-15800.9592,0.0,16
1309,1039530.3999999999,-15799.96208,0.0,16
803,1038874.3999999999,-15789.99088,0.0,16
1770,1038185.5999999999,-15779.521119999998,0.0,16
1412,1037726.3999999999,-15772.54128,0.0,16
1728,1037496.7999999999,-15769.05136,0.0,16
1652,1037168.7999999999,-15764.06576,0.0,16
80,1037135.9999999999,-15763.567199999998,0.0,16
1413,1037070.3999999999,-15762.57008,0.0,16
1241,1037070.3999999999,-15762.57008,0.0,16
287,1036578.3999999999,-15755.09168,0.0,16
1481,1036250.3999999999,-15750.10608,0.0,16
821,1036250.3999999999,-15750.10608,0.0,16
439,1036217.5999999999,-15749.607519999998,0.0,16
1541,1036086.3999999999,-15747.61328,0.0,16
519,1036020.7999999999,-15746.61616,0.0,16
753,1035791.2,-15743.12624,0.0,16
597,1035495.9999999999,-15738.639199999998,0.0,16
199,1033757.5999999999,-15712.215519999998,0.0,16
605,1033691.9999999999,-15711.218399999998,0.0,16
1904,1033560.7999999999,-15709.22416,0.0,16
1441,1033101.5999999999,-15702.244319999998,0.0,16
1025,1032379.9999999999,-15691.275999999998,0.0,16
1170,1031133.5999999999,-15672.330719999998,0.0,16
1791,1031067.9999999999,-15671.333599999998,0.0,16
945,1030674.3999999999,-15665.350879999998,0.0,16
34,1030444.7999999999,-15661.86096,0.0,16
1180,1029788.7999999999,-15651.88976,0.0,16
721,1029690.3999999999,-15650.394079999998,0.0,16
1131,1029001.5999999999,-15639.924319999998,0.0,16
692,1028279.9999999999,-15628.955999999998,0.0,16
184,1027656.7999999999,-15619.48336,0.0,16
702,1027361.5999999999,-15614.996319999998,0.0,16
122,1027295.9999999999,-15613.999199999998,0.0,16
1641,1027295.9999999999,-15613.999199999998,0.0,16
1920,1027230.3999999999,-15613.002079999998,0.0,16
230,1027131.9999999999,-15611.506399999998,0.0,16
633,1026869.5999999999,-15607.517919999998,0.0,16
1289,1026869.5999999999,-15607.517919999998,0.0,16
499,1026672.7999999999,-15604.526559999998,0.0,16
2057,1026541.5999999999,-15602.532319999998,0.0,16
82,1026443.2,-15601.03664,0.0,16
2052,1026311.9999999999,-15599.042399999998,0.0,16
1860,1025524.7999999999,-15587.076959999999,0.0,16
1933,1025163.9999999999,-15581.592799999999,0.0,16
645,1024015.9999999999,-15564.143199999999,0.0,16
2041,1023163.2,-15551.18064,0.0,16
262,1022277.5999999999,-15537.719519999999,0.0,16
709,1021588.7999999999,-15527.249759999999,0.0,16
363,1021162.3999999999,-15520.768479999999,0.0,16
889,1020145.5999999999,-15505.313119999999,0.0,16
1369,1020014.3999999999,-15503.318879999999,0.0,16
236,1019784.7999999999,-15499.828959999999,0.0,16
1012,1019391.2,-15493.846239999999,0.0,16
347,1018931.9999999999,-15486.866399999999,0.0,16
217,1018636.7999999999,-15482.379359999999,0.0,16
2051,1016865.5999999999,-15455.457119999997,0.0,16
1605,1015881.5999999999,-15440.500319999997,0.0,16
624,1015487.9999999999,-15434.5176,0.0,16
515,1015127.2,-15429.03344,0.0,16
276,1014274.3999999999,-15416.07088,0.0,16
1924,1014044.7999999999,-15412.58096,0.0,16
1292,1013027.9999999999,-15397.1256,0.0,16
120,1012929.5999999999,-15395.629919999998,0.0,16
910,1012043.9999999999,-15382.1688,0.0,16
1368,1011978.3999999999,-15381.17168,0.0,16
1758,1011912.7999999999,-15380.17456,0.0,16
379,1010535.2,-15359.23504,0.0,16
396,1009091.9999999999,-15337.298399999998,0.0,16
1393,1007812.7999999999,-15317.85456,0.0,16
1654,1006763.2,-15301.90064,0.0,16
793,1006303.9999999999,-15294.920799999998,0.0,16
1695,1006205.5999999999,-15293.425119999998,0.0,16
1780,1006172.7999999999,-15292.92656,0.0,16
1350,1006074.3999999999,-15291.430879999998,0.0,16
880,1005877.5999999999,-15288.439519999998,0.0,16
140,1005713.5999999999,-15285.946719999998,0.0,16
79,1004827.9999999999,-15272.485599999998,0.0,16
1239,1004631.2,-15269.49424,0.0,16
585,1004303.2,-15264.50864,0.0,16
1098,1003187.9999999999,-15247.557599999998,0.0,16
1834,1003023.9999999999,-15245.064799999998,0.0,16
251,1002859.9999999999,-15242.571999999998,0.0,16
600,1001908.7999999999,-15228.113759999998,0.0,16
1295,1001875.9999999999,-15227.615199999998,0.0,16
2071,1001875.9999999999,-15227.615199999998,0.0,16
1158,1001777.5999999999,-15226.119519999998,0.0,16
1401,1001252.7999999999,-15218.142559999998,0.0,16
429,1001088.7999999999,-15215.649759999998,0.0,16
2076,1000891.9999999999,-15212.658399999998,0.0,16
922,1000793.5999999999,-15211.162719999998,0.0,16
283,1000301.5999999999,-15203.684319999998,0.0,16
1531,999842.3999999999,-15196.704479999999,0.0,16
1019,999415.9999999999,-15190.223199999999,0.0,16
174,999350.3999999999,-15189.226079999999,0.0,16
225,998923.9999999999,-15182.744799999999,0.0,16
1946,998628.7999999999,-15178.257759999999,0.0,16
1501,997907.2,-15167.28944,0.0,16
1247,997546.3999999999,-15161.805279999999,0.0,16
944,997382.3999999999,-15159.312479999999,0.0,16
1929,997316.7999999999,-15158.315359999999,0.0,16
474,996660.7999999999,-15148.344159999999,0.0,16
1215,996463.9999999999,-15145.352799999999,0.0,16
677,995676.7999999999,-15133.387359999999,0.0,16
1970,995447.2,-15129.897439999999,0.0,16
1154,995315.9999999999,-15127.903199999999,0.0,16
960,994397.5999999999,-15113.943519999999,0.0,16
3,994233.5999999999,-15111.450719999999,0.0,16
20,994003.9999999999,-15107.960799999999,0.0,16
1720,993938.3999999999,-15106.963679999999,0.0,16
524,993905.5999999999,-15106.465119999999,0.0,16
195,993479.2,-15099.983839999999,0.0,16
373,993347.9999999999,-15097.989599999999,0.0,16
444,993282.3999999999,-15096.992479999999,0.0,16
1133,993151.2,-15094.998239999999,0.0,16
1640,992462.3999999999,-15084.528479999999,0.0,16
1971,992396.7999999999,-15083.531359999999,0.0,16
118,991937.5999999999,-15076.551519999999,0.0,16
260,991642.3999999999,-15072.06448,0.0,16
1642,991117.5999999999,-15064.087519999997,0.0,16
1673,990920.7999999999,-15061.09616,0.0,16
1440,990625.5999999999,-15056.609119999997,0.0,16
9,990100.7999999999,-15048.63216,0.0,16
1847,989871.2,-15045.14224,0.0,16
92,989608.7999999999,-15041.15376,0.0,16
1520,989247.9999999999,-15035.6696,0.0,16
451,989083.9999999999,-15033.1768,0.0,16
2036,988985.5999999999,-15031.681119999997,0.0,16
1029,988690.3999999999,-15027.19408,0.0,16
916,988231.2,-15020.21424,0.0,16
1419,988099.9999999999,-15018.22,0.0,16
563,988067.2,-15017.72144,0.0,16
1548,987706.3999999999,-15012.23728,0.0,16
1114,986919.2,-15000.27184,0.0,16
349,986525.5999999999,-14994.289119999998,0.0,16
84,986131.9999999999,-14988.306399999998,0.0,16
983,986099.2,-14987.80784,0.0,16
1819,984787.2,-14967.86544,0.0,16
1205,984721.5999999999,-14966.868319999998,0.0,16
1051,984065.5999999999,-14956.897119999998,0.0,16
1756,983803.2,-14952.90864,0.0,16
1516,983507.9999999999,-14948.421599999998,0.0,16
1991,983311.2,-14945.43024,0.0,16
496,982687.9999999999,-14935.957599999998,0.0,16
840,982556.7999999999,-14933.96336,0.0,16
1925,982031.9999999999,-14925.986399999998,0.0,16
117,981966.3999999999,-14924.98928,0.0,16
685,981474.3999999999,-14917.51088,0.0,16
307,981408.7999999999,-14916.51376,0.0,16
428,981146.3999999999,-14912.525279999998,0.0,16
932,981113.5999999999,-14912.026719999998,0.0,16
1435,980883.9999999999,-14908.536799999998,0.0,16
1757,980851.2,-14908.03824,0.0,16
2013,980687.2,-14905.54544,0.0,16
136,980490.3999999999,-14902.554079999998,0.0,16
1911,980096.7999999999,-14896.57136,0.0,16
372,979899.9999999999,-14893.579999999998,0.0,16
1534,979440.7999999999,-14886.60016,0.0,16
1003,979145.5999999999,-14882.113119999998,0.0,16
1406,978751.9999999999,-14876.130399999998,0.0,16
1014,978686.3999999999,-14875.133279999998,0.0,16
991,978653.5999999999,-14874.634719999998,0.0,16
2000,978489.5999999999,-14872.141919999998,0.0,16
1030,977571.2,-14858.18224,0.0,16
885,976619.9999999999,-14843.723999999998,0.0,16
716,976390.3999999999,-14840.234079999998,0.0,16
533,975570.3999999999,-14827.770079999998,0.0,16
964,975439.2,-14825.77584,0.0,16
