id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1460,1100177.5999999999,-16721.799519999997,0.0,32
1800,1098472.0,-16695.874399999997,0.0,32
1832,1095159.2,-16645.519839999997,0.0,32
1413,1088632.0,-16546.306399999998,0.0,32
1227,1082990.4,-16460.554079999998,0.0,32
1641,1082662.4,-16455.568479999998,0.0,32
94,1081317.5999999999,-16435.12752,0.0,32
803,1078660.7999999998,-16394.744159999995,0.0,32
1090,1075774.4,-16350.870879999999,0.0,32
90,1075643.2,-16348.87664,0.0,32
1873,1075479.2,-16346.38384,0.0,32
698,1074823.2,-16336.41264,0.0,32
339,1074593.5999999999,-16332.922719999999,0.0,32
154,1073347.2,-16313.977439999999,0.0,32
1296,1073216.0,-16311.9832,0.0,32
1652,1072396.0,-16299.5192,0.0,32
1328,1071674.4,-16288.550879999999,0.0,32
1481,1071149.5999999999,-16280.573919999999,0.0,32
1159,1070657.5999999999,-16273.095519999999,0.0,32
743,1070460.7999999998,-16270.104159999997,0.0,32
1405,1069804.7999999998,-16260.132959999997,0.0,32
1954,1068886.4,-16246.173279999999,0.0,32
1462,1068197.5999999999,-16235.70352,0.0,32
18,1067377.5999999999,-16223.239519999997,0.0,32
1086,1067148.0,-16219.749600000001,0.0,32
1900,1066951.2,-16216.75824,0.0,32
1713,1064130.4,-16173.88208,0.0,32
1088,1064097.5999999999,-16173.383519999998,0.0,32
1661,1063244.7999999998,-16160.420959999998,0.0,32
1350,1061801.5999999999,-16138.484319999998,0.0,32
457,1060719.2,-16122.03184,0.0,32
2052,1060620.7999999998,-16120.536159999998,0.0,32
633,1060194.4,-16114.05488,0.0,32
1671,1060096.0,-16112.5592,0.0,32
1597,1059177.5999999999,-16098.599519999998,0.0,32
1077,1058948.0,-16095.1096,0.0,32
488,1058488.7999999998,-16088.129759999998,0.0,32
1290,1057800.0,-16077.66,0.0,32
889,1057439.2,-16072.17584,0.0,32
944,1057308.0,-16070.1816,0.0,32
82,1057144.0,-16067.6888,0.0,32
219,1056947.2,-16064.69744,0.0,32
137,1056652.0,-16060.2104,0.0,32
499,1056225.5999999999,-16053.729119999998,0.0,32
72,1055110.4,-16036.778079999998,0.0,32
992,1054815.2,-16032.29104,0.0,32
1025,1053765.5999999999,-16016.337119999998,0.0,32
1164,1053240.7999999998,-16008.360159999998,0.0,32
217,1052519.2,-15997.39184,0.0,32
106,1052027.2,-15989.91344,0.0,32
1309,1051207.2,-15977.44944,0.0,32
262,1050584.0,-15967.9768,0.0,32
838,1050518.4,-15966.979679999999,0.0,32
880,1050420.0,-15965.484,0.0,32
288,1050321.5999999999,-15963.988319999999,0.0,32
1154,1049403.2,-15950.02864,0.0,32
439,1048878.4,-15942.051679999999,0.0,32
287,1048386.3999999999,-15934.573279999999,0.0,32
1962,1047992.7999999999,-15928.590559999999,0.0,32
1346,1046057.5999999999,-15899.175519999999,0.0,32
1247,1045860.7999999999,-15896.184159999999,0.0,32
1541,1045237.5999999999,-15886.711519999999,0.0,32
1173,1044843.9999999999,-15880.728799999999,0.0,32
77,1043958.3999999999,-15867.267679999999,0.0,32
2061,1043892.7999999999,-15866.270559999999,0.0,32
1770,1043827.2,-15865.273439999999,0.0,32
692,1042219.9999999999,-15840.844,0.0,32
275,1041990.3999999999,-15837.35408,0.0,32
1780,1041990.3999999999,-15837.35408,0.0,32
250,1041596.7999999999,-15831.37136,0.0,32
155,1041137.5999999999,-15824.391519999997,0.0,32
1420,1039661.5999999999,-15801.956319999998,0.0,32
685,1038808.7999999999,-15788.99376,0.0,32
975,1038185.5999999999,-15779.521119999998,0.0,32
624,1037955.9999999999,-15776.0312,0.0,32
20,1037890.3999999999,-15775.03408,0.0,32
1521,1037660.7999999999,-15771.54416,0.0,32
597,1037103.2,-15763.06864,0.0,32
1565,1036971.9999999999,-15761.074399999998,0.0,32
80,1036283.2,-15750.60464,0.0,32
1094,1035922.3999999999,-15745.12048,0.0,32
1990,1035528.7999999999,-15739.13776,0.0,32
1659,1035135.2,-15733.15504,0.0,32
1362,1035135.2,-15733.15504,0.0,32
34,1034347.9999999999,-15721.189599999998,0.0,32
702,1033921.5999999999,-15714.708319999998,0.0,32
1241,1033823.2,-15713.21264,0.0,32
789,1033462.3999999999,-15707.72848,0.0,32
1398,1033462.3999999999,-15707.72848,0.0,32
716,1033265.5999999999,-15704.737119999998,0.0,32
1970,1033232.7999999999,-15704.23856,0.0,32
1824,1033101.5999999999,-15702.244319999998,0.0,32
9,1033003.2,-15700.74864,0.0,32
1180,1032970.3999999999,-15700.25008,0.0,32
206,1032478.3999999999,-15692.771679999998,0.0,32
754,1032412.7999999999,-15691.77456,0.0,32
1924,1032248.7999999999,-15689.28176,0.0,32
1791,1032117.5999999999,-15687.287519999998,0.0,32
2066,1031953.5999999999,-15684.794719999998,0.0,32
1218,1031887.9999999999,-15683.797599999998,0.0,32
945,1031166.3999999999,-15672.829279999998,0.0,32
1133,1030674.3999999999,-15665.350879999998,0.0,32
1122,1030543.2,-15663.35664,0.0,32
1749,1030444.7999999999,-15661.86096,0.0,32
1131,1030346.3999999999,-15660.365279999998,0.0,32
1019,1029854.3999999999,-15652.886879999998,0.0,32
1734,1028837.5999999999,-15637.431519999998,0.0,32
236,1028771.9999999999,-15636.434399999998,0.0,32
379,1028739.2,-15635.93584,0.0,32
1170,1028050.3999999999,-15625.466079999998,0.0,32
1933,1027820.7999999999,-15621.97616,0.0,32
225,1027197.5999999999,-15612.503519999998,0.0,32
1881,1027099.2,-15611.00784,0.0,32
753,1026967.9999999999,-15609.013599999998,0.0,32
429,1026508.7999999999,-15602.033759999998,0.0,32
622,1025787.2,-15591.06544,0.0,32
451,1025229.5999999999,-15582.589919999999,0.0,32
634,1025131.2,-15581.09424,0.0,32
1368,1024967.2,-15578.60144,0.0,32
2000,1024934.3999999999,-15578.102879999999,0.0,32
2057,1024803.2,-15576.10864,0.0,32
1292,1024803.2,-15576.10864,0.0,32
430,1024475.2,-15571.12304,0.0,32
1238,1024311.2,-15568.63024,0.0,32
120,1024114.3999999999,-15565.638879999999,0.0,32
363,1024114.3999999999,-15565.638879999999,0.0,32
1022,1023917.5999999999,-15562.647519999999,0.0,32
1012,1023851.9999999999,-15561.650399999999,0.0,32
199,1022179.2,-15536.223839999999,0.0,32
1991,1021654.3999999999,-15528.246879999999,0.0,32
276,1021129.5999999999,-15520.269919999999,0.0,32
118,1020276.7999999999,-15507.307359999999,0.0,32
1654,1019358.3999999999,-15493.347679999999,0.0,32
605,1017652.7999999999,-15467.422559999999,0.0,32
428,1017029.5999999999,-15457.94992,0.0,32
1401,1016799.9999999999,-15454.46,0.0,32
1728,1016373.5999999999,-15447.978719999997,0.0,32
1103,1015947.2,-15441.49744,0.0,32
1752,1015619.2,-15436.51184,0.0,32
721,1015127.2,-15429.03344,0.0,32
1295,1015028.7999999999,-15427.53776,0.0,32
2076,1014930.3999999999,-15426.04208,0.0,32
949,1014241.5999999999,-15415.572319999997,0.0,32
782,1013979.2,-15411.58384,0.0,32
344,1013946.3999999999,-15411.08528,0.0,32
755,1012732.7999999999,-15392.63856,0.0,32
230,1012470.3999999999,-15388.65008,0.0,32
1412,1012404.7999999999,-15387.65296,0.0,32
1918,1012207.9999999999,-15384.6616,0.0,32
1402,1012207.9999999999,-15384.6616,0.0,32
1440,1011945.5999999999,-15380.673119999998,0.0,32
251,1011912.7999999999,-15380.17456,0.0,32
2051,1011683.2,-15376.68464,0.0,32
1373,1011027.2,-15366.71344,0.0,32
840,1010863.2,-15364.22064,0.0,32
