id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
94,1121038.4,-17038.883679999995,0.0,11
1328,1101850.4,-16747.226079999997,0.0,11
1565,1095093.5999999999,-16644.522719999997,0.0,11
1832,1094044.0,-16628.568799999997,0.0,11
1671,1094044.0,-16628.568799999997,0.0,11
1873,1089648.7999999998,-16561.761759999994,0.0,11
2052,1087188.7999999998,-16524.369759999994,0.0,11
77,1082924.7999999998,-16459.556959999994,0.0,11
519,1082892.0,-16459.058399999998,0.0,11
1090,1080202.4,-16418.17648,0.0,11
1824,1079874.4,-16413.19088,0.0,11
368,1074790.4,-16335.914079999999,0.0,11
838,1073806.4,-16320.957279999999,0.0,11
1541,1073708.0,-16319.4616,0.0,11
137,1071772.7999999998,-16290.046559999997,0.0,11
1199,1071051.2,-16279.078239999999,0.0,11
82,1070723.2,-16274.092639999999,0.0,11
288,1070165.5999999999,-16265.617119999999,0.0,11
1412,1068984.7999999998,-16247.668959999997,0.0,11
622,1067902.4,-16231.21648,0.0,11
1641,1067574.4,-16226.23088,0.0,11
1103,1067541.5999999999,-16225.732319999997,0.0,11
1962,1066754.4,-16213.76688,0.0,11
1990,1066098.4,-16203.79568,0.0,11
1402,1065409.5999999999,-16193.325919999997,0.0,11
1088,1065212.7999999998,-16190.334559999998,0.0,11
106,1065114.4,-16188.83888,0.0,11
1918,1063080.7999999998,-16157.928159999998,0.0,11
1521,1063048.0,-16157.4296,0.0,11
262,1062851.2,-16154.43824,0.0,11
1164,1062424.7999999998,-16147.956959999998,0.0,11
250,1061834.4,-16138.98288,0.0,11
743,1061834.4,-16138.98288,0.0,11
721,1061408.0,-16132.5016,0.0,11
1800,1061309.5999999999,-16131.005919999998,0.0,11
1749,1060719.2,-16122.03184,0.0,11
154,1059866.4,-16109.06928,0.0,11
457,1059013.5999999999,-16096.106719999998,0.0,11
1405,1058882.4,-16094.11248,0.0,11
1954,1058849.5999999999,-16093.613919999998,0.0,11
1652,1058521.5999999999,-16088.628319999998,0.0,11
975,1057800.0,-16077.66,0.0,11
597,1056652.0,-16060.2104,0.0,11
1289,1056619.2,-16059.71184,0.0,11
949,1056291.2,-16054.72624,0.0,11
1597,1056225.5999999999,-16053.729119999998,0.0,11
1170,1055241.5999999999,-16038.772319999998,0.0,11
1460,1054060.7999999998,-16020.824159999998,0.0,11
1180,1053372.0,-16010.3544,0.0,11
1290,1052650.4,-15999.386079999998,0.0,11
1094,1050748.0,-15970.4696,0.0,11
753,1050190.4,-15961.994079999999,0.0,11
34,1049796.7999999998,-15956.011359999997,0.0,11
499,1049534.4,-15952.022879999999,0.0,11
605,1049501.5999999999,-15951.524319999999,0.0,11
1654,1048911.2,-15942.55024,0.0,11
1900,1048287.9999999999,-15933.077599999999,0.0,11
754,1047599.2,-15922.607839999999,0.0,11
1012,1047041.5999999999,-15914.132319999999,0.0,11
90,1046582.3999999999,-15907.152479999999,0.0,11
18,1046090.3999999999,-15899.674079999999,0.0,11
2066,1045893.5999999999,-15896.682719999999,0.0,11
1734,1045139.2,-15885.215839999999,0.0,11
1713,1044450.3999999999,-15874.746079999999,0.0,11
275,1043892.7999999999,-15866.270559999999,0.0,11
1292,1043859.9999999999,-15865.771999999999,0.0,11
1099,1043761.5999999999,-15864.276319999999,0.0,11
1346,1043597.5999999999,-15861.783519999999,0.0,11
624,1043564.7999999999,-15861.284959999999,0.0,11
260,1043236.7999999999,-15856.299359999999,0.0,11
1227,1042744.7999999999,-15848.82096,0.0,11
120,1042679.2,-15847.82384,0.0,11
1077,1041957.5999999999,-15836.855519999997,0.0,11
122,1041793.5999999999,-15834.362719999997,0.0,11
698,1041531.2,-15830.37424,0.0,11
1481,1040776.7999999999,-15818.90736,0.0,11
1173,1040120.7999999999,-15808.93616,0.0,11
1159,1038185.5999999999,-15779.521119999998,0.0,11
633,1038087.2,-15778.02544,0.0,11
803,1037923.2,-15775.53264,0.0,11
276,1037890.3999999999,-15775.03408,0.0,11
1924,1037759.2,-15773.03984,0.0,11
1661,1037135.9999999999,-15763.567199999998,0.0,11
439,1036545.5999999999,-15754.593119999998,0.0,11
1462,1036315.9999999999,-15751.103199999998,0.0,11
72,1036151.9999999999,-15748.610399999998,0.0,11
755,1035495.9999999999,-15738.639199999998,0.0,11
992,1035397.5999999999,-15737.143519999998,0.0,11
2061,1035233.5999999999,-15734.650719999998,0.0,11
585,1034971.2,-15730.66224,0.0,11
1413,1034347.9999999999,-15721.189599999998,0.0,11
339,1033363.9999999999,-15706.232799999998,0.0,11
488,1032839.2,-15698.25584,0.0,11
1158,1032740.7999999999,-15696.76016,0.0,11
1441,1031887.9999999999,-15683.797599999998,0.0,11
1970,1031658.3999999999,-15680.307679999998,0.0,11
451,1030936.7999999999,-15669.33936,0.0,11
789,1030543.2,-15663.35664,0.0,11
1086,1030510.3999999999,-15662.858079999998,0.0,11
692,1030477.5999999999,-15662.359519999998,0.0,11
685,1030346.3999999999,-15660.365279999998,0.0,11
2023,1029263.9999999999,-15643.912799999998,0.0,11
1238,1026049.5999999999,-15595.053919999998,0.0,11
287,1025983.9999999999,-15594.056799999998,0.0,11
1350,1025951.2,-15593.55824,0.0,11
1401,1025655.9999999999,-15589.071199999998,0.0,11
1770,1025295.2,-15583.58704,0.0,11
1881,1023851.9999999999,-15561.650399999999,0.0,11
1362,1023720.7999999999,-15559.656159999999,0.0,11
9,1023622.3999999999,-15558.160479999999,0.0,11
230,1023589.5999999999,-15557.661919999999,0.0,11
515,1023359.9999999999,-15554.171999999999,0.0,11
840,1023327.2,-15553.67344,0.0,11
184,1023097.5999999999,-15550.183519999999,0.0,11
1131,1023064.7999999999,-15549.684959999999,0.0,11
225,1023064.7999999999,-15549.684959999999,0.0,11
991,1023031.9999999999,-15549.186399999999,0.0,11
363,1022605.5999999999,-15542.705119999999,0.0,11
219,1022441.5999999999,-15540.212319999999,0.0,11
1373,1022375.9999999999,-15539.215199999999,0.0,11
1784,1022343.2,-15538.716639999999,0.0,11
1752,1022277.5999999999,-15537.719519999999,0.0,11
1309,1021195.2,-15521.267039999999,0.0,11
