id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1460,1101096.0,-16735.759199999997,0.0,15
1873,1091748.0,-16593.669599999997,0.0,15
72,1084925.5999999999,-16489.969119999998,0.0,15
457,1080727.2,-16426.15344,0.0,15
137,1078628.0,-16394.2456,0.0,15
1077,1074167.2,-16326.44144,0.0,15
1090,1073872.0,-16321.9544,0.0,15
90,1073281.5999999999,-16312.980319999999,0.0,15
1541,1072953.5999999999,-16307.994719999999,0.0,15
1800,1069509.5999999999,-16255.645919999999,0.0,15
624,1069214.4,-16251.158879999999,0.0,15
77,1069116.0,-16249.6632,0.0,15
1173,1069050.4,-16248.666079999999,0.0,15
753,1067705.5999999999,-16228.225119999997,0.0,15
743,1067443.2,-16224.23664,0.0,15
838,1067180.7999999998,-16220.248159999997,0.0,15
1954,1065868.7999999998,-16200.305759999997,0.0,15
1962,1065212.7999999998,-16190.334559999998,0.0,15
219,1064983.2,-16186.84464,0.0,15
1346,1064491.2,-16179.36624,0.0,15
597,1064392.7999999998,-16177.870559999998,0.0,15
1565,1063244.7999999998,-16160.420959999998,0.0,15
2052,1059669.5999999999,-16106.077919999998,0.0,15
1900,1058816.7999999998,-16093.115359999998,0.0,15
1652,1058620.0,-16090.124,0.0,15
250,1057800.0,-16077.66,0.0,15
94,1057439.2,-16072.17584,0.0,15
1292,1057078.4,-16066.691679999998,0.0,15
1180,1056848.7999999998,-16063.201759999998,0.0,15
276,1056684.7999999998,-16060.708959999998,0.0,15
1752,1056520.7999999998,-16058.216159999998,0.0,15
1170,1055897.5999999999,-16048.743519999998,0.0,15
1290,1055176.0,-16037.7752,0.0,15
1671,1054946.4,-16034.285279999998,0.0,15
275,1054421.5999999999,-16026.308319999998,0.0,15
1088,1053634.4,-16014.342879999998,0.0,15
82,1053568.7999999998,-16013.345759999998,0.0,15
1412,1053339.2,-16009.85584,0.0,15
1086,1053076.7999999998,-16005.867359999998,0.0,15
499,1053044.0,-16005.3688,0.0,15
1661,1052584.7999999998,-15998.388959999998,0.0,15
1012,1052388.0,-15995.3976,0.0,15
1398,1052355.2,-15994.89904,0.0,15
339,1050354.4,-15964.486879999999,0.0,15
1971,1050157.5999999999,-15961.495519999999,0.0,15
975,1050124.7999999998,-15960.996959999997,0.0,15
1309,1050124.7999999998,-15960.996959999997,0.0,15
1159,1049665.5999999999,-15954.017119999999,0.0,15
1659,1048550.3999999999,-15937.066079999999,0.0,15
949,1048320.7999999999,-15933.576159999999,0.0,15
