id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1652,1105950.4,-16809.546079999996,0.0,10
754,1099554.4,-16712.326879999997,0.0,10
1962,1090928.0,-16581.205599999998,0.0,10
457,1087024.7999999998,-16521.876959999994,0.0,10
1328,1082793.5999999999,-16457.562719999998,0.0,10
1159,1082400.0,-16451.579999999998,0.0,10
154,1079907.2,-16413.68944,0.0,10
2052,1079743.2,-16411.19664,0.0,10
1661,1079612.0,-16409.2024,0.0,10
94,1077578.4,-16378.291679999998,0.0,10
250,1077348.7999999998,-16374.801759999997,0.0,10
488,1073052.0,-16309.4904,0.0,10
1900,1071346.4,-16283.565279999999,0.0,10
519,1070395.2,-16269.107039999999,0.0,10
992,1069870.4,-16261.130079999999,0.0,10
1309,1069148.7999999998,-16250.161759999997,0.0,10
1405,1067410.4,-16223.73808,0.0,10
1025,1067148.0,-16219.749600000001,0.0,10
1402,1065048.7999999998,-16187.841759999998,0.0,10
1090,1064392.7999999998,-16177.870559999998,0.0,10
1460,1064360.0,-16177.372000000001,0.0,10
1824,1063835.2,-16169.39504,0.0,10
743,1062195.2,-16144.46704,0.0,10
1462,1061998.4,-16141.47568,0.0,10
1933,1060981.5999999999,-16126.020319999998,0.0,10
1346,1060719.2,-16122.03184,0.0,10
1713,1059964.7999999998,-16110.564959999998,0.0,10
77,1059735.2,-16107.07504,0.0,10
1752,1059440.0,-16102.588,0.0,10
698,1059341.5999999999,-16101.092319999998,0.0,10
1521,1058882.4,-16094.11248,0.0,10
288,1058193.5999999999,-16083.642719999998,0.0,10
1180,1057701.5999999999,-16076.164319999998,0.0,10
1173,1057045.5999999999,-16066.193119999998,0.0,10
1791,1055897.5999999999,-16048.743519999998,0.0,10
838,1055012.0,-16035.2824,0.0,10
1215,1054880.7999999998,-16033.288159999998,0.0,10
1094,1054487.2,-16027.30544,0.0,10
34,1054257.5999999999,-16023.815519999998,0.0,10
1832,1054126.4,-16021.821279999998,0.0,10
1671,1053634.4,-16014.342879999998,0.0,10
2066,1053503.2,-16012.34864,0.0,10
18,1053109.5999999999,-16006.365919999998,0.0,10
262,1052945.5999999999,-16003.873119999998,0.0,10
1290,1052617.5999999999,-15998.887519999998,0.0,10
1077,1048911.2,-15942.55024,0.0,10
753,1048583.2,-15937.56464,0.0,10
275,1048419.2,-15935.07184,0.0,10
1800,1046975.9999999999,-15913.135199999999,0.0,10
1227,1045795.2,-15895.187039999999,0.0,10
1420,1045204.7999999999,-15886.212959999999,0.0,10
1122,1045040.7999999999,-15883.720159999999,0.0,10
597,1043630.3999999999,-15862.282079999999,0.0,10
1904,1043367.9999999999,-15858.293599999999,0.0,10
499,1043269.5999999999,-15856.797919999999,0.0,10
276,1042875.9999999999,-15850.8152,0.0,10
1749,1042515.2,-15845.33104,0.0,10
1086,1041924.7999999999,-15836.35696,0.0,10
1241,1041662.3999999999,-15832.36848,0.0,10
1597,1041563.9999999999,-15830.8728,0.0,10
1873,1041039.2,-15822.89584,0.0,10
1734,1040809.5999999999,-15819.405919999997,0.0,10
439,1040481.5999999999,-15814.420319999997,0.0,10
1088,1040153.5999999999,-15809.434719999997,0.0,10
1641,1039956.7999999999,-15806.44336,0.0,10
106,1039858.3999999999,-15804.94768,0.0,10
1565,1038611.9999999999,-15786.0024,0.0,10
721,1038218.3999999999,-15780.01968,0.0,10
1350,1037857.5999999999,-15774.535519999998,0.0,10
90,1037332.7999999999,-15766.55856,0.0,10
803,1036807.9999999999,-15758.581599999998,0.0,10
1362,1036742.3999999999,-15757.58448,0.0,10
605,1036250.3999999999,-15750.10608,0.0,10
1368,1035791.2,-15743.12624,0.0,10
1541,1035069.5999999999,-15732.157919999998,0.0,10
1170,1035036.7999999999,-15731.65936,0.0,10
1239,1034675.9999999999,-15726.175199999998,0.0,10
363,1034577.5999999999,-15724.679519999998,0.0,10
