id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
743,1095257.5999999999,-16647.015519999997,0.0,17
1661,1091223.2,-16585.692639999997,0.0,17
1641,1083744.7999999998,-16472.020959999994,0.0,17
1873,1080005.5999999999,-16415.185119999995,0.0,17
1652,1076266.4,-16358.349279999999,0.0,17
1824,1074200.0,-16326.94,0.0,17
1671,1073904.7999999998,-16322.452959999997,0.0,17
1541,1073708.0,-16319.4616,0.0,17
457,1072002.4,-16293.536479999999,0.0,17
519,1071215.2,-16281.571039999999,0.0,17
1918,1070985.5999999999,-16278.081119999999,0.0,17
1012,1068689.5999999999,-16243.181919999999,0.0,17
1713,1067935.2,-16231.71504,0.0,17
439,1067443.2,-16224.23664,0.0,17
1460,1067246.4,-16221.24528,0.0,17
339,1067049.5999999999,-16218.253919999997,0.0,17
288,1065737.5999999999,-16198.311519999997,0.0,17
1309,1065344.0,-16192.328800000001,0.0,17
2066,1065081.5999999999,-16188.340319999998,0.0,17
1180,1062129.5999999999,-16143.469919999998,0.0,17
803,1060555.2,-16119.53904,0.0,17
838,1060063.2,-16112.06064,0.0,17
1954,1058915.2,-16094.61104,0.0,17
90,1058259.2,-16084.63984,0.0,17
1227,1056848.7999999998,-16063.201759999998,0.0,17
1565,1056848.7999999998,-16063.201759999998,0.0,17
2052,1056225.5999999999,-16053.729119999998,0.0,17
368,1056061.5999999999,-16051.236319999998,0.0,17
754,1055930.4,-16049.242079999998,0.0,17
1025,1055668.0,-16045.2536,0.0,17
77,1054684.0,-16030.2968,0.0,17
1791,1054421.5999999999,-16026.308319999998,0.0,17
685,1054323.2,-16024.81264,0.0,17
250,1053732.7999999998,-16015.838559999998,0.0,17
18,1052486.4,-15996.893279999998,0.0,17
605,1051961.5999999999,-15988.916319999998,0.0,17
137,1051699.2,-15984.92784,0.0,17
1296,1050846.4,-15971.965279999999,0.0,17
1238,1050420.0,-15965.484,0.0,17
1971,1050354.4,-15964.486879999999,0.0,17
692,1049895.2,-15957.50704,0.0,17
1088,1049337.5999999999,-15949.031519999999,0.0,17
949,1049140.7999999998,-15946.040159999997,0.0,17
821,1048911.2,-15942.55024,0.0,17
1290,1048747.2,-15940.05744,0.0,17
1094,1048320.7999999999,-15933.576159999999,0.0,17
1900,1047861.5999999999,-15926.596319999999,0.0,17
1654,1046779.2,-15910.143839999999,0.0,17
1173,1046680.7999999999,-15908.648159999999,0.0,17
120,1046549.5999999999,-15906.653919999999,0.0,17
1924,1046385.5999999999,-15904.161119999999,0.0,17
1405,1045959.2,-15897.679839999999,0.0,17
1749,1045499.9999999999,-15890.699999999999,0.0,17
1328,1045401.5999999999,-15889.204319999999,0.0,17
230,1045335.9999999999,-15888.207199999999,0.0,17
992,1044647.2,-15877.737439999999,0.0,17
1099,1044450.3999999999,-15874.746079999999,0.0,17
1159,1044253.5999999999,-15871.754719999999,0.0,17
1346,1043466.3999999999,-15859.789279999999,0.0,17
94,1043203.9999999999,-15855.800799999999,0.0,17
1122,1043171.2,-15855.302239999999,0.0,17
82,1042810.3999999999,-15849.81808,0.0,17
1605,1042515.2,-15845.33104,0.0,17
363,1042285.5999999999,-15841.841119999997,0.0,17
72,1042154.3999999999,-15839.84688,0.0,17
1090,1042121.5999999999,-15839.348319999997,0.0,17
1170,1042055.9999999999,-15838.3512,0.0,17
80,1041465.5999999999,-15829.377119999997,0.0,17
2076,1040087.9999999999,-15808.4376,0.0,17
622,1039923.9999999999,-15805.9448,0.0,17
2023,1039628.7999999999,-15801.45776,0.0,17
1350,1039366.3999999999,-15797.46928,0.0,17
34,1038841.5999999999,-15789.492319999998,0.0,17
1292,1037431.2,-15768.05424,0.0,17
106,1037267.2,-15765.56144,0.0,17
1412,1037135.9999999999,-15763.567199999998,0.0,17
1970,1036184.7999999999,-15749.10896,0.0,17
789,1035955.2,-15745.61904,0.0,17
1481,1035823.9999999999,-15743.624799999998,0.0,17
1990,1035495.9999999999,-15738.639199999998,0.0,17
219,1034807.2,-15728.16944,0.0,17
155,1034774.3999999999,-15727.67088,0.0,17
1800,1034610.3999999999,-15725.17808,0.0,17
1241,1033757.5999999999,-15712.215519999998,0.0,17
275,1032871.9999999999,-15698.754399999998,0.0,17
1402,1032740.7999999999,-15696.76016,0.0,17
1933,1032576.7999999999,-15694.26736,0.0,17
1752,1032215.9999999999,-15688.783199999998,0.0,17
1770,1032215.9999999999,-15688.783199999998,0.0,17
698,1032183.2,-15688.28464,0.0,17
1462,1031461.5999999999,-15677.316319999998,0.0,17
2061,1029887.2,-15653.38544,0.0,17
840,1029854.3999999999,-15652.886879999998,0.0,17
945,1029591.9999999999,-15648.898399999998,0.0,17
1734,1029493.5999999999,-15647.402719999998,0.0,17
944,1028804.7999999999,-15636.93296,0.0,17
1597,1028509.5999999999,-15632.445919999998,0.0,17
1103,1028214.3999999999,-15627.958879999998,0.0,17
983,1027558.3999999999,-15617.987679999998,0.0,17
1521,1027525.5999999999,-15617.489119999998,0.0,17
1077,1027459.9999999999,-15616.491999999998,0.0,17
889,1027427.2,-15615.99344,0.0,17
909,1027394.3999999999,-15615.494879999998,0.0,17
174,1026541.5999999999,-15602.532319999998,0.0,17
880,1026180.7999999999,-15597.048159999998,0.0,17
932,1025590.3999999999,-15588.074079999999,0.0,17
515,1025262.3999999999,-15583.088479999999,0.0,17
1780,1024803.2,-15576.10864,0.0,17
488,1024803.2,-15576.10864,0.0,17
225,1024671.9999999999,-15574.114399999999,0.0,17
430,1024442.3999999999,-15570.624479999999,0.0,17
702,1024081.5999999999,-15565.140319999999,0.0,17
633,1023950.3999999999,-15563.146079999999,0.0,17
975,1023622.3999999999,-15558.160479999999,0.0,17
1373,1023163.2,-15551.18064,0.0,17
287,1022966.3999999999,-15548.189279999999,0.0,17
753,1021195.2,-15521.267039999999,0.0,17
1832,1020473.5999999999,-15510.298719999999,0.0,17
1673,1020112.7999999999,-15504.814559999999,0.0,17
1946,1019948.7999999999,-15502.321759999999,0.0,17
154,1019194.3999999999,-15490.854879999999,0.0,17
1775,1019161.5999999999,-15490.356319999999,0.0,17
624,1018800.7999999999,-15484.872159999999,0.0,17
1642,1018767.9999999999,-15484.373599999999,0.0,17
140,1018735.2,-15483.875039999999,0.0,17
1401,1018603.9999999999,-15481.880799999999,0.0,17
709,1018341.5999999999,-15477.892319999999,0.0,17
721,1017915.2,-15471.411039999999,0.0,17
1164,1016701.5999999999,-15452.964319999997,0.0,17
262,1016406.3999999999,-15448.47728,0.0,17
1158,1016275.2,-15446.48304,0.0,17
910,1015553.5999999999,-15435.514719999997,0.0,17
260,1015455.2,-15434.01904,0.0,17
347,1015323.9999999999,-15432.0248,0.0,17
1531,1015061.5999999999,-15428.036319999997,0.0,17
428,1013093.5999999999,-15398.122719999998,0.0,17
885,1012831.2,-15394.13424,0.0,17
585,1012273.5999999999,-15385.658719999998,0.0,17
236,1011781.5999999999,-15378.180319999998,0.0,17
1154,1011748.7999999999,-15377.68176,0.0,17
597,1011683.2,-15376.68464,0.0,17
276,1011059.9999999999,-15367.211999999998,0.0,17
1295,1009780.7999999999,-15347.76816,0.0,17
1398,1009223.2,-15339.29264,0.0,17
118,1009157.5999999999,-15338.295519999998,0.0,17
1881,1008731.2,-15331.81424,0.0,17
1368,1008304.7999999999,-15325.33296,0.0,17
2071,1008206.3999999999,-15323.83728,0.0,17
499,1008140.7999999999,-15322.84016,0.0,17
2013,1007878.3999999999,-15318.85168,0.0,17
474,1007681.5999999999,-15315.860319999998,0.0,17
20,1007517.5999999999,-15313.367519999998,0.0,17
3,1007222.3999999999,-15308.88048,0.0,17
1441,1006927.2,-15304.39344,0.0,17
1086,1006894.3999999999,-15303.894879999998,0.0,17
1413,1005910.3999999999,-15288.938079999998,0.0,17
716,1005746.3999999999,-15286.445279999998,0.0,17
1757,1005549.5999999999,-15283.453919999998,0.0,17
1640,1005352.7999999999,-15280.46256,0.0,17
1205,1005287.2,-15279.46544,0.0,17
1362,1005024.7999999999,-15275.47696,0.0,17
