id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1180,1103326.4,-16769.661279999997,0.0,21
1086,1089222.4,-16555.280479999998,0.0,21
1652,1082793.5999999999,-16457.562719999998,0.0,21
838,1082268.7999999998,-16449.585759999994,0.0,21
1597,1081514.4,-16438.118879999998,0.0,21
1671,1076856.7999999998,-16367.323359999997,0.0,21
1962,1075315.2,-16343.89104,0.0,21
1088,1074626.4,-16333.421279999999,0.0,21
743,1070198.4,-16266.115679999999,0.0,21
597,1069903.2,-16261.628639999999,0.0,21
1641,1069706.4,-16258.637279999999,0.0,21
34,1069640.7999999998,-16257.640159999997,0.0,21
1290,1068197.5999999999,-16235.70352,0.0,21
77,1068197.5999999999,-16235.70352,0.0,21
1296,1068132.0,-16234.706400000001,0.0,21
949,1067738.4,-16228.72368,0.0,21
1173,1066787.2,-16214.26544,0.0,21
624,1066721.5999999999,-16213.268319999997,0.0,21
1090,1066196.7999999998,-16205.291359999997,0.0,21
1954,1065278.4,-16191.33168,0.0,21
702,1064163.2,-16174.38064,0.0,21
1420,1063769.5999999999,-16168.397919999998,0.0,21
1462,1063376.0,-16162.4152,0.0,21
1734,1062588.7999999998,-16150.449759999998,0.0,21
2052,1062588.7999999998,-16150.449759999998,0.0,21
250,1062457.5999999999,-16148.455519999998,0.0,21
1873,1062392.0,-16147.4584,0.0,21
275,1062260.7999999998,-16145.464159999998,0.0,21
1094,1060817.5999999999,-16123.527519999998,0.0,21
1661,1059669.5999999999,-16106.077919999998,0.0,21
1565,1057668.7999999998,-16075.665759999998,0.0,21
137,1057570.4,-16074.170079999998,0.0,21
754,1057406.4,-16071.677279999998,0.0,21
1752,1056816.0,-16062.7032,0.0,21
1199,1056586.4,-16059.213279999998,0.0,21
72,1055471.2,-16042.26224,0.0,21
1346,1055274.4,-16039.270879999998,0.0,21
1832,1054946.4,-16034.285279999998,0.0,21
283,1053864.0,-16017.8328,0.0,21
339,1053601.5999999999,-16013.844319999998,0.0,21
803,1052617.5999999999,-15998.887519999998,0.0,21
634,1051961.5999999999,-15988.916319999998,0.0,21
1103,1051240.0,-15977.948,0.0,21
755,1051010.4,-15974.458079999999,0.0,21
1402,1050813.5999999999,-15971.466719999999,0.0,21
975,1050649.5999999999,-15968.973919999999,0.0,21
94,1050223.2,-15962.49264,0.0,21
488,1049960.7999999998,-15958.504159999997,0.0,21
1541,1049862.4,-15957.008479999999,0.0,21
154,1049632.7999999998,-15953.518559999997,0.0,21
457,1049304.7999999998,-15948.532959999997,0.0,21
430,1048714.4,-15939.558879999999,0.0,21
1227,1048189.5999999999,-15931.581919999999,0.0,21
236,1046811.9999999999,-15910.642399999999,0.0,21
1713,1046680.7999999999,-15908.648159999999,0.0,21
1924,1045565.5999999999,-15891.697119999999,0.0,21
90,1045139.2,-15885.215839999999,0.0,21
120,1045073.5999999999,-15884.218719999999,0.0,21
1159,1045007.9999999999,-15883.221599999999,0.0,21
1990,1044843.9999999999,-15880.728799999999,0.0,21
1749,1044811.2,-15880.230239999999,0.0,21
1292,1044548.7999999999,-15876.241759999999,0.0,21
633,1044384.7999999999,-15873.748959999999,0.0,21
1654,1044023.9999999999,-15868.264799999999,0.0,21
106,1043564.7999999999,-15861.284959999999,0.0,21
992,1043400.7999999999,-15858.792159999999,0.0,21
1328,1043072.7999999999,-15853.806559999999,0.0,21
288,1042875.9999999999,-15850.8152,0.0,21
1164,1042547.9999999999,-15845.8296,0.0,21
368,1041793.5999999999,-15834.362719999997,0.0,21
80,1041629.5999999999,-15831.869919999997,0.0,21
1824,1041498.3999999999,-15829.87568,0.0,21
1770,1040842.3999999999,-15819.90448,0.0,21
499,1040809.5999999999,-15819.405919999997,0.0,21
1971,1040251.9999999999,-15810.9304,0.0,21
363,1040153.5999999999,-15809.434719999997,0.0,21
692,1039956.7999999999,-15806.44336,0.0,21
519,1039399.2,-15797.96784,0.0,21
260,1039136.7999999999,-15793.97936,0.0,21
1289,1039038.3999999999,-15792.48368,0.0,21
1373,1039005.5999999999,-15791.985119999998,0.0,21
685,1039005.5999999999,-15791.985119999998,0.0,21
698,1038579.2,-15785.50384,0.0,21
2066,1037791.9999999999,-15773.5384,0.0,21
1170,1037168.7999999999,-15764.06576,0.0,21
789,1035823.9999999999,-15743.624799999998,0.0,21
605,1035331.9999999999,-15736.146399999998,0.0,21
622,1035266.3999999999,-15735.14928,0.0,21
1900,1035167.9999999999,-15733.653599999998,0.0,21
1412,1034839.9999999999,-15728.667999999998,0.0,21
451,1034315.2,-15720.69104,0.0,21
195,1033987.2,-15715.70544,0.0,21
276,1033232.7999999999,-15704.23856,0.0,21
1077,1032576.7999999999,-15694.26736,0.0,21
1904,1032248.7999999999,-15689.28176,0.0,21
1238,1031691.2,-15680.80624,0.0,21
1241,1029821.5999999999,-15652.388319999998,0.0,21
2076,1029526.3999999999,-15647.901279999998,0.0,21
1918,1028739.2,-15635.93584,0.0,21
122,1028017.5999999999,-15624.967519999998,0.0,21
753,1028017.5999999999,-15624.967519999998,0.0,21
1362,1027558.3999999999,-15617.987679999998,0.0,21
225,1027459.9999999999,-15616.491999999998,0.0,21
1933,1027230.3999999999,-15613.002079999998,0.0,21
2061,1027164.7999999999,-15612.004959999998,0.0,21
347,1026508.7999999999,-15602.033759999998,0.0,21
18,1025819.9999999999,-15591.563999999998,0.0,21
600,1025787.2,-15591.06544,0.0,21
1780,1025393.5999999999,-15585.082719999999,0.0,21
533,1025131.2,-15581.09424,0.0,21
1215,1025065.5999999999,-15580.097119999999,0.0,21
1122,1024606.3999999999,-15573.117279999999,0.0,21
82,1024475.2,-15571.12304,0.0,21
1368,1023753.5999999999,-15560.154719999999,0.0,21
396,1023327.2,-15553.67344,0.0,21
1791,1022900.7999999999,-15547.192159999999,0.0,21
821,1022146.3999999999,-15535.725279999999,0.0,21
287,1021687.2,-15528.745439999999,0.0,21
1800,1021096.7999999999,-15519.771359999999,0.0,21
199,1020965.5999999999,-15517.777119999999,0.0,21
1659,1020932.7999999999,-15517.278559999999,0.0,21
1521,1020768.7999999999,-15514.785759999999,0.0,21
515,1020735.9999999999,-15514.287199999999,0.0,21
1401,1020670.3999999999,-15513.290079999999,0.0,21
1025,1019719.2,-15498.831839999999,0.0,21
439,1019391.2,-15493.846239999999,0.0,21
1350,1019030.3999999999,-15488.362079999999,0.0,21
230,1018931.9999999999,-15486.866399999999,0.0,21
2013,1018899.2,-15486.367839999999,0.0,21
136,1018866.3999999999,-15485.869279999999,0.0,21
1909,1018833.5999999999,-15485.370719999999,0.0,21
1309,1018571.2,-15481.382239999999,0.0,21
1970,1018472.7999999999,-15479.886559999999,0.0,21
9,1018374.3999999999,-15478.390879999999,0.0,21
932,1018046.3999999999,-15473.405279999999,0.0,21
1398,1017357.5999999999,-15462.935519999999,0.0,21
889,1016963.9999999999,-15456.9528,0.0,21
20,1016176.7999999999,-15444.98736,0.0,21
1881,1015979.9999999999,-15441.996,0.0,21
2023,1014995.9999999999,-15427.0392,0.0,21
206,1014963.2,-15426.54064,0.0,21
1413,1014667.9999999999,-15422.0536,0.0,21
219,1014635.2,-15421.55504,0.0,21
1435,1014077.5999999999,-15413.079519999998,0.0,21
1991,1014044.7999999999,-15412.58096,0.0,21
1051,1013421.5999999999,-15403.108319999998,0.0,21
944,1012831.2,-15394.13424,0.0,21
716,1012109.5999999999,-15383.165919999998,0.0,21
1460,1011945.5999999999,-15380.673119999998,0.0,21
1481,1011683.2,-15376.68464,0.0,21
840,1011322.3999999999,-15371.20048,0.0,21
1695,1011158.3999999999,-15368.70768,0.0,21
1640,1010535.2,-15359.23504,0.0,21
262,1010403.9999999999,-15357.240799999998,0.0,21
155,1010371.2,-15356.74224,0.0,21
239,1010108.7999999999,-15352.75376,0.0,21
344,1009911.9999999999,-15349.762399999998,0.0,21
585,1008403.2,-15326.82864,0.0,21
1405,1007615.9999999999,-15314.863199999998,0.0,21
991,1007255.2,-15309.37904,0.0,21
1758,1007025.5999999999,-15305.889119999998,0.0,21
135,1006927.2,-15304.39344,0.0,21
1295,1006467.9999999999,-15297.413599999998,0.0,21
1012,1006402.3999999999,-15296.416479999998,0.0,21
428,1005910.3999999999,-15288.938079999998,0.0,21
184,1005483.9999999999,-15282.456799999998,0.0,21
945,1004893.5999999999,-15273.482719999998,0.0,21
1099,1004795.2,-15271.98704,0.0,21
2000,1003811.2,-15257.03024,0.0,21
2054,1003581.5999999999,-15253.540319999998,0.0,21
1154,1003089.5999999999,-15246.061919999998,0.0,21
1369,1002433.5999999999,-15236.090719999998,0.0,21
659,1002138.3999999999,-15231.603679999998,0.0,21
1029,1002105.5999999999,-15231.105119999998,0.0,21
721,1002039.9999999999,-15230.107999999998,0.0,21
379,1002007.2,-15229.60944,0.0,21
1441,1000957.5999999999,-15213.655519999998,0.0,21
2041,1000367.2,-15204.68144,0.0,21
1834,1000268.7999999999,-15203.185759999998,0.0,21
1419,1000039.2,-15199.69584,0.0,21
843,999940.7999999999,-15198.200159999999,0.0,21
2081,999907.9999999999,-15197.701599999999,0.0,21
429,999907.9999999999,-15197.701599999999,0.0,21
544,999875.2,-15197.20304,0.0,21
1838,999711.2,-15194.71024,0.0,21
1133,999251.9999999999,-15187.730399999999,0.0,21
117,999219.2,-15187.23184,0.0,21
69,998595.9999999999,-15177.759199999999,0.0,21
910,998530.3999999999,-15176.762079999999,0.0,21
1756,998267.9999999999,-15172.773599999999,0.0,21
782,998202.3999999999,-15171.776479999999,0.0,21
1043,998005.5999999999,-15168.785119999999,0.0,21
547,996595.2,-15147.347039999999,0.0,21
1516,996201.5999999999,-15141.364319999999,0.0,21
709,995315.9999999999,-15127.903199999999,0.0,21
140,995250.3999999999,-15126.906079999999,0.0,21
1820,994889.5999999999,-15121.421919999999,0.0,21
1131,994889.5999999999,-15121.421919999999,0.0,21
518,994791.2,-15119.926239999999,0.0,21
1902,994692.7999999999,-15118.430559999999,0.0,21
349,994594.3999999999,-15116.934879999999,0.0,21
1239,994397.5999999999,-15113.943519999999,0.0,21
92,993413.5999999999,-15098.986719999999,0.0,21
3,993282.3999999999,-15096.992479999999,0.0,21
1847,993183.9999999999,-15095.496799999999,0.0,21
988,993052.7999999999,-15093.502559999999,0.0,21
174,992265.5999999999,-15081.537119999999,0.0,21
1303,990887.9999999999,-15060.5976,0.0,21
876,990756.7999999999,-15058.60336,0.0,21
880,989903.9999999999,-15045.6408,0.0,21
1440,989346.3999999999,-15037.16528,0.0,21
423,988395.2,-15022.70704,0.0,21
217,988362.3999999999,-15022.20848,0.0,21
837,988263.9999999999,-15020.7128,0.0,21
2051,988231.2,-15020.21424,0.0,21
1860,988132.7999999999,-15018.71856,0.0,21
1218,987903.2,-15015.22864,0.0,21
251,987476.7999999999,-15008.74736,0.0,21
372,987378.3999999999,-15007.25168,0.0,21
474,987378.3999999999,-15007.25168,0.0,21
118,986558.3999999999,-14994.78768,0.0,21
1946,986394.3999999999,-14992.29488,0.0,21
1247,985935.2,-14985.31504,0.0,21
1534,985803.9999999999,-14983.320799999998,0.0,21
1019,985803.9999999999,-14983.320799999998,0.0,21
983,984787.2,-14967.86544,0.0,21
84,984557.5999999999,-14964.375519999998,0.0,21
645,983639.2,-14950.41584,0.0,21
1281,983573.5999999999,-14949.418719999998,0.0,21
1888,983507.9999999999,-14948.421599999998,0.0,21
1331,983343.9999999999,-14945.928799999998,0.0,21
1720,983048.7999999999,-14941.44176,0.0,21
1114,983015.9999999999,-14940.943199999998,0.0,21
922,982687.9999999999,-14935.957599999998,0.0,21
793,982523.9999999999,-14933.464799999998,0.0,21
960,981802.3999999999,-14922.49648,0.0,21
2071,981638.3999999999,-14920.00368,0.0,21
909,981507.2,-14918.00944,0.0,21
1030,980424.7999999999,-14901.55696,0.0,21
1158,980391.9999999999,-14901.058399999998,0.0,21
1393,980129.5999999999,-14897.069919999998,0.0,21
173,979243.9999999999,-14883.608799999998,0.0,21
1784,978751.9999999999,-14876.130399999998,0.0,21
198,978751.9999999999,-14876.130399999998,0.0,21
677,978686.3999999999,-14875.133279999998,0.0,21
1683,977964.7999999999,-14864.16496,0.0,21
1003,977931.9999999999,-14863.666399999998,0.0,21
114,977767.9999999999,-14861.173599999998,0.0,21
1406,977636.7999999999,-14859.17936,0.0,21
1642,977603.9999999999,-14858.680799999998,0.0,21
1605,977472.7999999999,-14856.68656,0.0,21
1098,977177.5999999999,-14852.199519999998,0.0,21
1819,977177.5999999999,-14852.199519999998,0.0,21
1634,977079.2,-14850.70384,0.0,21
641,976619.9999999999,-14843.723999999998,0.0,21
885,976324.7999999999,-14839.23696,0.0,21
1620,975799.9999999999,-14831.259999999998,0.0,21
14,975504.7999999999,-14826.772959999998,0.0,21
563,975045.5999999999,-14819.793119999998,0.0,21
1619,975012.7999999999,-14819.294559999998,0.0,21
916,974487.9999999999,-14811.317599999998,0.0,21
1205,974094.3999999999,-14805.334879999999,0.0,21
1673,973864.7999999999,-14801.844959999999,0.0,21
65,973405.5999999999,-14794.865119999999,0.0,21
307,973044.7999999999,-14789.380959999999,0.0,21
2057,972815.2,-14785.89104,0.0,21
907,972683.9999999999,-14783.896799999999,0.0,21
1548,972651.2,-14783.39824,0.0,21
1495,972027.9999999999,-14773.925599999999,0.0,21
1046,971995.2,-14773.42704,0.0,21
1381,971634.3999999999,-14767.942879999999,0.0,21
1430,971306.3999999999,-14762.957279999999,0.0,21
1967,971175.2,-14760.963039999999,0.0,21
1511,971011.2,-14758.470239999999,0.0,21
1520,969239.9999999999,-14731.547999999999,0.0,21
1531,968649.5999999999,-14722.573919999999,0.0,21
1501,968354.3999999999,-14718.086879999999,0.0,21
405,968223.2,-14716.092639999999,0.0,21
1022,967862.3999999999,-14710.608479999999,0.0,21
1693,967599.9999999999,-14706.619999999999,0.0,21
2072,966976.7999999999,-14697.147359999999,0.0,21
1686,966878.3999999999,-14695.651679999999,0.0,21
2064,966156.7999999999,-14684.683359999999,0.0,21
264,966091.2,-14683.686239999999,0.0,21
1757,965894.3999999999,-14680.69488,0.0,21
1925,965008.7999999999,-14667.23376,0.0,21
79,964713.5999999999,-14662.746719999997,0.0,21
1775,964123.2,-14653.77264,0.0,21
464,963959.2,-14651.27984,0.0,21
1210,963565.5999999999,-14645.297119999997,0.0,21
2042,963335.9999999999,-14641.8072,0.0,21
1284,963270.3999999999,-14640.81008,0.0,21
1920,962811.2,-14633.83024,0.0,21
824,962679.9999999999,-14631.836,0.0,21
496,962122.3999999999,-14623.36048,0.0,21
1599,961991.2,-14621.36624,0.0,21
1450,960908.7999999999,-14604.91376,0.0,21
2,960416.7999999999,-14597.43536,0.0,21
1728,959432.7999999999,-14582.47856,0.0,21
318,959170.3999999999,-14578.49008,0.0,21
444,958940.7999999999,-14575.00016,0.0,21
1929,958940.7999999999,-14575.00016,0.0,21
1639,958809.5999999999,-14573.005919999998,0.0,21
1466,957169.5999999999,-14548.077919999998,0.0,21
867,956743.2,-14541.59664,0.0,21
511,956644.7999999999,-14540.10096,0.0,21
1033,956611.9999999999,-14539.602399999998,0.0,21
964,955824.7999999999,-14527.63696,0.0,21
1710,955595.2,-14524.14704,0.0,21
1249,955234.3999999999,-14518.662879999998,0.0,21
841,954840.7999999999,-14512.68016,0.0,21
1352,954709.5999999999,-14510.685919999998,0.0,21
609,954545.5999999999,-14508.193119999998,0.0,21
