id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1180,1095618.4,-16652.499679999997,0.0,35
1597,1089747.2,-16563.257439999998,0.0,35
1090,1088435.2,-16543.315039999998,0.0,35
1900,1087516.7999999998,-16529.355359999994,0.0,35
1521,1086303.2,-16510.908639999998,0.0,35
1088,1084564.7999999998,-16484.484959999994,0.0,35
72,1083941.5999999999,-16475.012319999998,0.0,35
1832,1081120.7999999998,-16432.136159999995,0.0,35
34,1078562.4,-16393.24848,0.0,35
219,1076200.7999999998,-16357.352159999997,0.0,35
1460,1074823.2,-16336.41264,0.0,35
499,1074560.7999999998,-16332.424159999997,0.0,35
275,1074101.5999999999,-16325.444319999999,0.0,35
77,1072461.5999999999,-16300.516319999999,0.0,35
430,1069444.0,-16254.6488,0.0,35
1661,1068820.7999999998,-16245.176159999997,0.0,35
1227,1068460.0,-16239.692000000001,0.0,35
1824,1067377.5999999999,-16223.239519999997,0.0,35
519,1067344.7999999998,-16222.740959999997,0.0,35
1025,1067082.4,-16218.75248,0.0,35
2061,1064196.0,-16174.879200000001,0.0,35
1800,1063015.2,-16156.93104,0.0,35
1565,1061276.7999999998,-16130.507359999998,0.0,35
1462,1060883.2,-16124.52464,0.0,35
1918,1060588.0,-16120.0376,0.0,35
992,1059800.7999999998,-16108.072159999998,0.0,35
2052,1059112.0,-16097.6024,0.0,35
743,1057996.7999999998,-16080.651359999998,0.0,35
838,1057898.4,-16079.155679999998,0.0,35
1173,1057603.2,-16074.66864,0.0,35
155,1057439.2,-16072.17584,0.0,35
1652,1057045.5999999999,-16066.193119999998,0.0,35
82,1056160.0,-16052.732,0.0,35
1954,1056061.5999999999,-16051.236319999998,0.0,35
18,1055733.5999999999,-16046.250719999998,0.0,35
1328,1055733.5999999999,-16046.250719999998,0.0,35
1641,1055602.4,-16044.256479999998,0.0,35
1290,1055143.2,-16037.27664,0.0,35
1402,1054651.2,-16029.79824,0.0,35
803,1054585.5999999999,-16028.801119999998,0.0,35
439,1054126.4,-16021.821279999998,0.0,35
288,1053929.5999999999,-16018.829919999998,0.0,35
991,1053503.2,-16012.34864,0.0,35
90,1053437.5999999999,-16011.351519999998,0.0,35
754,1051863.2,-15987.42064,0.0,35
1164,1051633.5999999999,-15983.930719999998,0.0,35
1296,1051600.7999999998,-15983.432159999997,0.0,35
1077,1050846.4,-15971.965279999999,0.0,35
250,1050780.7999999998,-15970.968159999997,0.0,35
1909,1049501.5999999999,-15951.524319999999,0.0,35
287,1048255.2,-15932.57904,0.0,35
1170,1047861.5999999999,-15926.596319999999,0.0,35
1159,1047730.3999999999,-15924.602079999999,0.0,35
1904,1046811.9999999999,-15910.642399999999,0.0,35
1873,1046647.9999999999,-15908.149599999999,0.0,35
1541,1045631.2,-15892.694239999999,0.0,35
94,1045204.7999999999,-15886.212959999999,0.0,35
1012,1044253.5999999999,-15871.754719999999,0.0,35
1749,1043892.7999999999,-15866.270559999999,0.0,35
1734,1043302.3999999999,-15857.296479999999,0.0,35
339,1043171.2,-15855.302239999999,0.0,35
488,1042187.2,-15840.34544,0.0,35
1094,1041859.2,-15835.35984,0.0,35
457,1041629.5999999999,-15831.869919999997,0.0,35
1413,1041301.5999999999,-15826.884319999997,0.0,35
1671,1041235.9999999999,-15825.8872,0.0,35
363,1040317.5999999999,-15811.927519999997,0.0,35
1309,1040153.5999999999,-15809.434719999997,0.0,35
1405,1039825.5999999999,-15804.449119999997,0.0,35
949,1039727.2,-15802.95344,0.0,35
2076,1039727.2,-15802.95344,0.0,35
889,1039464.7999999999,-15798.96496,0.0,35
1373,1039267.9999999999,-15795.9736,0.0,35
1412,1038939.9999999999,-15790.988,0.0,35
1791,1038611.9999999999,-15786.0024,0.0,35
154,1038087.2,-15778.02544,0.0,35
1289,1037562.3999999999,-15770.04848,0.0,35
685,1037529.5999999999,-15769.549919999998,0.0,35
230,1037496.7999999999,-15769.05136,0.0,35
2066,1036873.5999999999,-15759.578719999998,0.0,35
1350,1036840.7999999999,-15759.08016,0.0,35
1962,1036348.7999999999,-15751.60176,0.0,35
698,1036053.5999999999,-15747.114719999998,0.0,35
840,1035987.9999999999,-15746.117599999998,0.0,35
1775,1035233.5999999999,-15734.650719999998,0.0,35
396,1035233.5999999999,-15734.650719999998,0.0,35
1770,1035003.9999999999,-15731.160799999998,0.0,35
1420,1034741.5999999999,-15727.172319999998,0.0,35
597,1034511.9999999999,-15723.682399999998,0.0,35
721,1034380.7999999999,-15721.68816,0.0,35
262,1034052.7999999999,-15716.70256,0.0,35
1368,1033724.7999999999,-15711.71696,0.0,35
1292,1033691.9999999999,-15711.218399999998,0.0,35
1441,1033527.9999999999,-15708.725599999998,0.0,35
1713,1032937.5999999999,-15699.751519999998,0.0,35
137,1032609.5999999999,-15694.765919999998,0.0,35
753,1032150.3999999999,-15687.786079999998,0.0,35
1122,1031920.7999999999,-15684.29616,0.0,35
1398,1031920.7999999999,-15684.29616,0.0,35
1654,1031691.2,-15680.80624,0.0,35
140,1031067.9999999999,-15671.333599999998,0.0,35
199,1030083.9999999999,-15656.376799999998,0.0,35
975,1029460.7999999999,-15646.90416,0.0,35
880,1029460.7999999999,-15646.90416,0.0,35
821,1029034.3999999999,-15640.422879999998,0.0,35
1780,1028804.7999999999,-15636.93296,0.0,35
1946,1028509.5999999999,-15632.445919999998,0.0,35
1990,1028050.3999999999,-15625.466079999998,0.0,35
1238,1027656.7999999999,-15619.48336,0.0,35
1295,1027525.5999999999,-15617.489119999998,0.0,35
428,1027230.3999999999,-15613.002079999998,0.0,35
624,1026738.3999999999,-15605.523679999998,0.0,35
1933,1026410.3999999999,-15600.538079999998,0.0,35
1241,1025721.5999999999,-15590.068319999998,0.0,35
236,1025196.7999999999,-15582.091359999999,0.0,35
1970,1024770.3999999999,-15575.610079999999,0.0,35
789,1024311.2,-15568.63024,0.0,35
1362,1023884.7999999999,-15562.148959999999,0.0,35
1640,1023130.3999999999,-15550.682079999999,0.0,35
1346,1023031.9999999999,-15549.186399999999,0.0,35
260,1022474.3999999999,-15540.710879999999,0.0,35
206,1021752.7999999999,-15529.742559999999,0.0,35
634,1020243.9999999999,-15506.808799999999,0.0,35
1924,1019948.7999999999,-15502.321759999999,0.0,35
1086,1019784.7999999999,-15499.828959999999,0.0,35
1686,1019522.3999999999,-15495.840479999999,0.0,35
1481,1019194.3999999999,-15490.854879999999,0.0,35
1154,1018636.7999999999,-15482.379359999999,0.0,35
909,1018571.2,-15481.382239999999,0.0,35
