id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1094,1107065.5999999999,-16826.497119999996,0.0,38
1173,1095487.2,-16650.505439999997,0.0,38
2076,1089681.5999999999,-16562.260319999998,0.0,38
488,1087123.2,-16523.372639999998,0.0,38
2066,1085876.7999999998,-16504.427359999994,0.0,38
34,1085778.4,-16502.931679999998,0.0,38
949,1085089.5999999999,-16492.461919999998,0.0,38
1900,1082137.5999999999,-16447.591519999998,0.0,38
457,1079710.4,-16410.69808,0.0,38
1671,1078496.7999999998,-16392.251359999995,0.0,38
1296,1078168.7999999998,-16387.265759999995,0.0,38
2052,1077611.2,-16378.79024,0.0,38
1090,1076824.0,-16366.8248,0.0,38
1824,1075905.5999999999,-16352.865119999999,0.0,38
1413,1075249.5999999999,-16342.893919999999,0.0,38
1565,1074593.5999999999,-16332.922719999999,0.0,38
1328,1073937.5999999999,-16322.951519999999,0.0,38
1025,1073740.7999999998,-16319.960159999997,0.0,38
1159,1073117.5999999999,-16310.487519999999,0.0,38
1749,1071346.4,-16283.565279999999,0.0,38
94,1070723.2,-16274.092639999999,0.0,38
1713,1070362.4,-16268.608479999999,0.0,38
975,1070001.5999999999,-16263.124319999999,0.0,38
82,1068788.0,-16244.6776,0.0,38
219,1067902.4,-16231.21648,0.0,38
1873,1067804.0,-16229.720800000001,0.0,38
206,1066557.5999999999,-16210.775519999997,0.0,38
288,1066524.7999999998,-16210.276959999997,0.0,38
1462,1066098.4,-16203.79568,0.0,38
1103,1065245.5999999999,-16190.833119999998,0.0,38
1164,1064589.5999999999,-16180.861919999998,0.0,38
1170,1063966.4,-16171.38928,0.0,38
1521,1063474.4,-16163.91088,0.0,38
1346,1062260.7999999998,-16145.464159999998,0.0,38
1373,1062260.7999999998,-16145.464159999998,0.0,38
1661,1062260.7999999998,-16145.464159999998,0.0,38
1734,1061801.5999999999,-16138.484319999998,0.0,38
597,1061768.7999999998,-16137.985759999998,0.0,38
155,1061408.0,-16132.5016,0.0,38
1238,1060883.2,-16124.52464,0.0,38
519,1060358.4,-16116.54768,0.0,38
1954,1060292.7999999998,-16115.550559999998,0.0,38
1800,1059866.4,-16109.06928,0.0,38
363,1058324.7999999998,-16085.636959999998,0.0,38
1227,1058193.5999999999,-16083.642719999998,0.0,38
743,1057012.7999999998,-16065.694559999998,0.0,38
1088,1055832.0,-16047.7464,0.0,38
838,1055799.2,-16047.24784,0.0,38
1460,1055307.2,-16039.76944,0.0,38
1402,1054782.4,-16031.792479999998,0.0,38
1752,1054060.7999999998,-16020.824159999998,0.0,38
137,1051961.5999999999,-15988.916319999998,0.0,38
624,1051732.0,-15985.4264,0.0,38
622,1051502.4,-15981.936479999998,0.0,38
1199,1049206.4,-15947.037279999999,0.0,38
721,1049009.5999999999,-15944.045919999999,0.0,38
1290,1049009.5999999999,-15944.045919999999,0.0,38
1918,1048681.5999999999,-15939.060319999999,0.0,38
339,1048419.2,-15935.07184,0.0,38
753,1047992.7999999999,-15928.590559999999,0.0,38
90,1047599.2,-15922.607839999999,0.0,38
499,1047369.5999999999,-15919.117919999999,0.0,38
77,1046287.2,-15902.665439999999,0.0,38
1086,1045795.2,-15895.187039999999,0.0,38
1832,1045368.7999999999,-15888.705759999999,0.0,38
1904,1045106.3999999999,-15884.717279999999,0.0,38
262,1044515.9999999999,-15875.743199999999,0.0,38
1652,1044023.9999999999,-15868.264799999999,0.0,38
1441,1043171.2,-15855.302239999999,0.0,38
1292,1043039.9999999999,-15853.307999999999,0.0,38
72,1042515.2,-15845.33104,0.0,38
1605,1040875.2,-15820.40304,0.0,38
1991,1040612.7999999999,-15816.41456,0.0,38
250,1040514.3999999999,-15814.91888,0.0,38
910,1039858.3999999999,-15804.94768,0.0,38
1770,1039366.3999999999,-15797.46928,0.0,38
1541,1039169.5999999999,-15794.477919999998,0.0,38
1241,1037398.3999999999,-15767.55568,0.0,38
880,1037004.7999999999,-15761.57296,0.0,38
1077,1036906.3999999999,-15760.07728,0.0,38
2000,1036643.9999999999,-15756.088799999998,0.0,38
439,1036512.7999999999,-15754.09456,0.0,38
1791,1035299.2,-15735.64784,0.0,38
789,1035003.9999999999,-15731.160799999998,0.0,38
1412,1034479.2,-15723.18384,0.0,38
18,1034446.3999999999,-15722.68528,0.0,38
1990,1033068.7999999999,-15701.74576,0.0,38
429,1032970.3999999999,-15700.25008,0.0,38
916,1032511.2,-15693.27024,0.0,38
2061,1032281.5999999999,-15689.780319999998,0.0,38
1099,1032248.7999999999,-15689.28176,0.0,38
754,1032051.9999999999,-15686.290399999998,0.0,38
1946,1031887.9999999999,-15683.797599999998,0.0,38
698,1031428.7999999999,-15676.81776,0.0,38
1401,1031330.3999999999,-15675.322079999998,0.0,38
122,1031100.7999999999,-15671.83216,0.0,38
154,1030805.5999999999,-15667.345119999998,0.0,38
515,1030608.7999999999,-15664.35376,0.0,38
1405,1030280.7999999999,-15659.36816,0.0,38
692,1029526.3999999999,-15647.901279999998,0.0,38
396,1029067.2,-15640.92144,0.0,38
1481,1028607.9999999999,-15633.941599999998,0.0,38
276,1028575.2,-15633.44304,0.0,38
992,1028542.3999999999,-15632.944479999998,0.0,38
287,1027689.5999999999,-15619.981919999998,0.0,38
685,1027131.9999999999,-15611.506399999998,0.0,38
1640,1026705.5999999999,-15605.025119999998,0.0,38
106,1026049.5999999999,-15595.053919999998,0.0,38
1597,1025524.7999999999,-15587.076959999999,0.0,38
605,1024868.7999999999,-15577.105759999999,0.0,38
1641,1024770.3999999999,-15575.610079999999,0.0,38
803,1024048.7999999999,-15564.641759999999,0.0,38
225,1023655.2,-15558.65904,0.0,38
275,1023228.7999999999,-15552.177759999999,0.0,38
80,1023031.9999999999,-15549.186399999999,0.0,38
1098,1022671.2,-15543.70224,0.0,38
368,1022113.5999999999,-15535.226719999999,0.0,38
944,1021851.2,-15531.238239999999,0.0,38
991,1021096.7999999999,-15519.771359999999,0.0,38
2013,1020834.3999999999,-15515.782879999999,0.0,38
889,1020604.7999999999,-15512.292959999999,0.0,38
1659,1019751.9999999999,-15499.330399999999,0.0,38
1362,1019522.3999999999,-15495.840479999999,0.0,38
236,1019128.7999999999,-15489.857759999999,0.0,38
451,1019063.2,-15488.860639999999,0.0,38
283,1018899.2,-15486.367839999999,0.0,38
1309,1018833.5999999999,-15485.370719999999,0.0,38
1775,1017127.9999999999,-15459.4456,0.0,38
1420,1016504.7999999999,-15449.97296,0.0,38
821,1016209.5999999999,-15445.485919999997,0.0,38
2023,1015422.3999999999,-15433.52048,0.0,38
1398,1014897.5999999999,-15425.543519999997,0.0,38
1962,1014864.7999999999,-15425.04496,0.0,38
1012,1014536.7999999999,-15420.05936,0.0,38
1924,1014471.2,-15419.06224,0.0,38
230,1014438.3999999999,-15418.56368,0.0,38
84,1014339.9999999999,-15417.068,0.0,38
347,1013552.7999999999,-15405.10256,0.0,38
1315,1013552.7999999999,-15405.10256,0.0,38
2071,1013421.5999999999,-15403.108319999998,0.0,38
634,1012831.2,-15394.13424,0.0,38
600,1012404.7999999999,-15387.65296,0.0,38
1971,1012175.2,-15384.16304,0.0,38
1122,1011650.3999999999,-15376.18608,0.0,38
964,1011387.9999999999,-15372.197599999998,0.0,38
945,1011059.9999999999,-15367.211999999998,0.0,38
1756,1010731.9999999999,-15362.226399999998,0.0,38
120,1010502.3999999999,-15358.73648,0.0,38
1933,1010502.3999999999,-15358.73648,0.0,38
1654,1010305.5999999999,-15355.745119999998,0.0,38
782,1009255.9999999999,-15339.791199999998,0.0,38
260,1008895.2,-15334.30704,0.0,38
702,1008862.3999999999,-15333.80848,0.0,38
174,1008435.9999999999,-15327.327199999998,0.0,38
2041,1007320.7999999999,-15310.37616,0.0,38
755,1007058.3999999999,-15306.38768,0.0,38
1295,1006763.2,-15301.90064,0.0,38
1642,1006566.3999999999,-15298.909279999998,0.0,38
1180,1005582.3999999999,-15283.952479999998,0.0,38
1215,1004827.9999999999,-15272.485599999998,0.0,38
1970,1004663.9999999999,-15269.992799999998,0.0,38
428,1004532.7999999999,-15267.99856,0.0,38
430,1004532.7999999999,-15267.99856,0.0,38
1368,1004270.3999999999,-15264.010079999998,0.0,38
1350,1004106.3999999999,-15261.517279999998,0.0,38
117,1003548.7999999999,-15253.04176,0.0,38
1393,1003515.9999999999,-15252.543199999998,0.0,38
709,1003122.3999999999,-15246.560479999998,0.0,38
1419,1003023.9999999999,-15245.064799999998,0.0,38
909,1002925.5999999999,-15243.569119999998,0.0,38
1133,1002630.3999999999,-15239.082079999998,0.0,38
1967,1001252.7999999999,-15218.142559999998,0.0,38
199,1001121.5999999999,-15216.148319999998,0.0,38
1881,1000990.3999999999,-15214.154079999998,0.0,38
474,1000924.7999999999,-15213.156959999998,0.0,38
544,1000498.3999999999,-15206.675679999998,0.0,38
932,1000104.7999999999,-15200.692959999998,0.0,38
79,998891.2,-15182.24624,0.0,38
1158,998235.2,-15172.27504,0.0,38
1929,998202.3999999999,-15171.776479999999,0.0,38
1501,998038.3999999999,-15169.283679999999,0.0,38
585,998038.3999999999,-15169.283679999999,0.0,38
1131,997743.2,-15164.79664,0.0,38
1043,997447.9999999999,-15160.309599999999,0.0,38
184,996857.5999999999,-15151.335519999999,0.0,38
645,996824.7999999999,-15150.836959999999,0.0,38
251,996103.2,-15139.868639999999,0.0,38
1780,996037.5999999999,-15138.871519999999,0.0,38
1019,995971.9999999999,-15137.874399999999,0.0,38
