id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1734,1085909.5999999999,-16504.925919999998,0.0,25
1671,1084630.4,-16485.482079999998,0.0,25
1290,1084499.2,-16483.487839999998,0.0,25
519,1078923.2,-16398.73264,0.0,25
1346,1077742.4,-16380.784479999998,0.0,25
1565,1076627.2,-16363.83344,0.0,25
1832,1075348.0,-16344.3896,0.0,25
1641,1074659.2,-16333.91984,0.0,25
1180,1074101.5999999999,-16325.444319999999,0.0,25
34,1074036.0,-16324.4472,0.0,25
1460,1073281.5999999999,-16312.980319999999,0.0,25
753,1072953.5999999999,-16307.994719999999,0.0,25
803,1071051.2,-16279.078239999999,0.0,25
1159,1070526.4,-16271.101279999999,0.0,25
1398,1068952.0,-16247.1704,0.0,25
992,1066721.5999999999,-16213.268319999997,0.0,25
1309,1066295.2,-16206.78704,0.0,25
1328,1066098.4,-16203.79568,0.0,25
82,1065836.0,-16199.807200000001,0.0,25
137,1065147.2,-16189.33744,0.0,25
754,1064819.2,-16184.35184,0.0,25
1462,1064327.2,-16176.87344,0.0,25
1296,1063835.2,-16169.39504,0.0,25
1541,1063113.5999999999,-16158.426719999998,0.0,25
106,1063080.7999999998,-16157.928159999998,0.0,25
1873,1062621.5999999999,-16150.948319999998,0.0,25
605,1062326.4,-16146.46128,0.0,25
975,1061211.2,-16129.51024,0.0,25
1025,1061047.2,-16127.01744,0.0,25
72,1060325.5999999999,-16116.049119999998,0.0,25
488,1060128.7999999998,-16113.057759999998,0.0,25
597,1057865.5999999999,-16078.657119999998,0.0,25
499,1057504.7999999998,-16073.172959999998,0.0,25
1362,1056783.2,-16062.20464,0.0,25
1900,1056619.2,-16059.71184,0.0,25
1090,1055733.5999999999,-16046.250719999998,0.0,25
1918,1055077.5999999999,-16036.279519999998,0.0,25
789,1054093.5999999999,-16021.322719999998,0.0,25
154,1052748.7999999998,-16000.881759999998,0.0,25
1661,1052748.7999999998,-16000.881759999998,0.0,25
339,1051469.5999999999,-15981.437919999998,0.0,25
949,1050649.5999999999,-15968.973919999999,0.0,25
