id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1832,1096340.0,-16663.467999999997,0.0,6
1296,1093256.7999999998,-16616.603359999997,0.0,6
1227,1090140.7999999998,-16569.240159999994,0.0,6
1661,1086795.2,-16518.387039999998,0.0,6
250,1086598.4,-16515.395679999998,0.0,6
1541,1084138.4,-16478.003679999998,0.0,6
992,1083613.5999999999,-16470.026719999998,0.0,6
838,1079677.5999999999,-16410.199519999995,0.0,6
743,1078365.5999999999,-16390.257119999995,0.0,6
1405,1076332.0,-16359.3464,0.0,6
457,1075282.4,-16343.392479999999,0.0,6
1173,1069247.2,-16251.657439999999,0.0,6
754,1065114.4,-16188.83888,0.0,6
1077,1063146.4,-16158.92528,0.0,6
1873,1062621.5999999999,-16150.948319999998,0.0,6
288,1061801.5999999999,-16138.484319999998,0.0,6
1597,1061572.0,-16134.9944,0.0,6
94,1061408.0,-16132.5016,0.0,6
18,1061145.5999999999,-16128.513119999998,0.0,6
1238,1060948.7999999998,-16125.521759999998,0.0,6
2076,1060916.0,-16125.0232,0.0,6
1460,1060325.5999999999,-16116.049119999998,0.0,6
363,1059964.7999999998,-16110.564959999998,0.0,6
34,1059702.4,-16106.57648,0.0,6
90,1058128.0,-16082.6456,0.0,6
803,1057537.5999999999,-16073.671519999998,0.0,6
1800,1057439.2,-16072.17584,0.0,6
72,1056127.2,-16052.23344,0.0,6
597,1055897.5999999999,-16048.743519999998,0.0,6
1012,1054618.4,-16029.299679999998,0.0,6
154,1053831.2,-16017.33424,0.0,6
77,1052978.4,-16004.371679999998,0.0,6
1122,1052617.5999999999,-15998.887519999998,0.0,6
430,1052125.5999999999,-15991.409119999998,0.0,6
1346,1051830.4,-15986.922079999998,0.0,6
339,1050846.4,-15971.965279999999,0.0,6
821,1050649.5999999999,-15968.973919999999,0.0,6
1565,1050190.4,-15961.994079999999,0.0,6
1824,1049993.5999999999,-15959.002719999999,0.0,6
975,1049632.7999999998,-15953.518559999997,0.0,6
1954,1049239.2,-15947.53584,0.0,6
488,1049173.5999999999,-15946.538719999999,0.0,6
519,1048353.5999999999,-15934.074719999999,0.0,6
1180,1048287.9999999999,-15933.077599999999,0.0,6
753,1047631.9999999999,-15923.106399999999,0.0,6
1752,1047533.5999999999,-15921.610719999999,0.0,6
622,1047435.2,-15920.115039999999,0.0,6
1671,1047041.5999999999,-15914.132319999999,0.0,6
1350,1046451.2,-15905.158239999999,0.0,6
1205,1046155.9999999999,-15900.671199999999,0.0,6
1420,1045663.9999999999,-15893.192799999999,0.0,6
1462,1045631.2,-15892.694239999999,0.0,6
1481,1045335.9999999999,-15888.207199999999,0.0,6
1398,1045303.2,-15887.708639999999,0.0,6
1900,1044942.3999999999,-15882.224479999999,0.0,6
1094,1044614.3999999999,-15877.238879999999,0.0,6
137,1044614.3999999999,-15877.238879999999,0.0,6
1971,1043171.2,-15855.302239999999,0.0,6
1713,1042843.2,-15850.31664,0.0,6
236,1042679.2,-15847.82384,0.0,6
1103,1041334.3999999999,-15827.38288,0.0,6
276,1041235.9999999999,-15825.8872,0.0,6
1309,1040448.7999999999,-15813.92176,0.0,6
219,1040055.2,-15807.93904,0.0,6
698,1039956.7999999999,-15806.44336,0.0,6
1749,1039595.9999999999,-15800.9592,0.0,6
624,1039399.2,-15797.96784,0.0,6
275,1039333.5999999999,-15796.970719999998,0.0,6
1933,1038611.9999999999,-15786.0024,0.0,6
605,1038152.7999999999,-15779.02256,0.0,6
633,1038087.2,-15778.02544,0.0,6
82,1037496.7999999999,-15769.05136,0.0,6
1159,1037168.7999999999,-15764.06576,0.0,6
1641,1037037.5999999999,-15762.071519999998,0.0,6
499,1036939.2,-15760.57584,0.0,6
120,1036348.7999999999,-15751.60176,0.0,6
1962,1036119.2,-15748.11184,0.0,6
230,1035659.9999999999,-15741.131999999998,0.0,6
755,1035495.9999999999,-15738.639199999998,0.0,6
368,1035299.2,-15735.64784,0.0,6
1086,1035135.2,-15733.15504,0.0,6
1218,1034216.7999999999,-15719.19536,0.0,6
1918,1033855.9999999999,-15713.711199999998,0.0,6
515,1032740.7999999999,-15696.76016,0.0,6
945,1032675.2,-15695.76304,0.0,6
1170,1032642.3999999999,-15695.26448,0.0,6
1098,1031330.3999999999,-15675.322079999998,0.0,6
1019,1031035.2,-15670.83504,0.0,6
1654,1030903.9999999999,-15668.840799999998,0.0,6
709,1030477.5999999999,-15662.359519999998,0.0,6
1199,1030379.2,-15660.86384,0.0,6
2023,1029887.2,-15653.38544,0.0,6
1090,1029231.2,-15643.41424,0.0,6
889,1029034.3999999999,-15640.422879999998,0.0,6
251,1028968.7999999999,-15639.42576,0.0,6
1373,1028870.3999999999,-15637.930079999998,0.0,6
1652,1028837.5999999999,-15637.431519999998,0.0,6
