id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1462,1114412.7999999998,-16938.174559999996,0.0,34
1873,1093224.0,-16616.104799999997,0.0,34
2052,1091092.0,-16583.698399999997,0.0,34
1290,1090698.4,-16577.715679999998,0.0,34
275,1081678.4,-16440.611679999998,0.0,34
1159,1079415.2,-16406.21104,0.0,34
1481,1078628.0,-16394.2456,0.0,34
137,1078595.2,-16393.74704,0.0,34
1918,1075413.5999999999,-16345.386719999999,0.0,34
1661,1075348.0,-16344.3896,0.0,34
2066,1073347.2,-16313.977439999999,0.0,34
1900,1072920.7999999998,-16307.496159999997,0.0,34
1170,1072822.4,-16306.000479999999,0.0,34
34,1072691.2,-16304.006239999999,0.0,34
1565,1071346.4,-16283.565279999999,0.0,34
1405,1065704.7999999998,-16197.812959999997,0.0,34
94,1065409.5999999999,-16193.325919999997,0.0,34
1954,1063802.4,-16168.89648,0.0,34
1309,1063113.5999999999,-16158.426719999998,0.0,34
1671,1062195.2,-16144.46704,0.0,34
1296,1062064.0,-16142.4728,0.0,34
276,1061572.0,-16134.9944,0.0,34
605,1061342.4,-16131.50448,0.0,34
1962,1061309.5999999999,-16131.005919999998,0.0,34
753,1060686.4,-16121.53328,0.0,34
1077,1060456.7999999998,-16118.043359999998,0.0,34
1215,1060063.2,-16112.06064,0.0,34
77,1059177.5999999999,-16098.599519999998,0.0,34
1227,1059177.5999999999,-16098.599519999998,0.0,34
1413,1058849.5999999999,-16093.613919999998,0.0,34
457,1057800.0,-16077.66,0.0,34
1346,1057012.7999999998,-16065.694559999998,0.0,34
1362,1055241.5999999999,-16038.772319999998,0.0,34
743,1051961.5999999999,-15988.916319999998,0.0,34
975,1051108.7999999998,-15975.953759999997,0.0,34
949,1050780.7999999998,-15970.968159999997,0.0,34
1241,1050551.2,-15967.47824,0.0,34
1521,1049665.5999999999,-15954.017119999999,0.0,34
90,1049272.0,-15948.0344,0.0,34
1541,1048976.7999999998,-15943.547359999997,0.0,34
1990,1047927.2,-15927.593439999999,0.0,34
1328,1047730.3999999999,-15924.602079999999,0.0,34
622,1047697.5999999999,-15924.103519999999,0.0,34
430,1046943.2,-15912.636639999999,0.0,34
154,1046943.2,-15912.636639999999,0.0,34
1749,1046877.5999999999,-15911.639519999999,0.0,34
1295,1046090.3999999999,-15899.674079999999,0.0,34
219,1045696.7999999999,-15893.691359999999,0.0,34
698,1045598.3999999999,-15892.195679999999,0.0,34
1832,1045303.2,-15887.708639999999,0.0,34
1173,1045007.9999999999,-15883.221599999999,0.0,34
1103,1044942.3999999999,-15882.224479999999,0.0,34
1412,1043761.5999999999,-15864.276319999999,0.0,34
18,1043433.5999999999,-15859.290719999999,0.0,34
1164,1042810.3999999999,-15849.81808,0.0,34
1373,1042744.7999999999,-15848.82096,0.0,34
2071,1042711.9999999999,-15848.3224,0.0,34
106,1042515.2,-15845.33104,0.0,34
519,1042515.2,-15845.33104,0.0,34
754,1042351.2,-15842.83824,0.0,34
1088,1042088.7999999999,-15838.84976,0.0,34
803,1041924.7999999999,-15836.35696,0.0,34
230,1040940.7999999999,-15821.40016,0.0,34
439,1040055.2,-15807.93904,0.0,34
721,1039103.9999999999,-15793.4808,0.0,34
945,1038841.5999999999,-15789.492319999998,0.0,34
515,1038743.2,-15787.99664,0.0,34
1971,1038710.3999999999,-15787.49808,0.0,34
1734,1038415.2,-15783.01104,0.0,34
2023,1037627.9999999999,-15771.0456,0.0,34
20,1037627.9999999999,-15771.0456,0.0,34
80,1037431.2,-15768.05424,0.0,34
363,1037332.7999999999,-15766.55856,0.0,34
82,1036840.7999999999,-15759.08016,0.0,34
2061,1036447.2,-15753.09744,0.0,34
944,1036414.3999999999,-15752.59888,0.0,34
1460,1036053.5999999999,-15747.114719999998,0.0,34
368,1036053.5999999999,-15747.114719999998,0.0,34
122,1035528.7999999999,-15739.13776,0.0,34
633,1035397.5999999999,-15737.143519999998,0.0,34
1180,1034643.2,-15725.67664,0.0,34
339,1034118.3999999999,-15717.69968,0.0,34
1086,1033954.3999999999,-15715.20688,0.0,34
1401,1033921.5999999999,-15714.708319999998,0.0,34
1597,1033527.9999999999,-15708.725599999998,0.0,34
1881,1033101.5999999999,-15702.244319999998,0.0,34
1909,1032970.3999999999,-15700.25008,0.0,34
250,1032839.2,-15698.25584,0.0,34
2076,1032248.7999999999,-15689.28176,0.0,34
1640,1032248.7999999999,-15689.28176,0.0,34
184,1031723.9999999999,-15681.304799999998,0.0,34
838,1031625.5999999999,-15679.809119999998,0.0,34
692,1031166.3999999999,-15672.829279999998,0.0,34
840,1030280.7999999999,-15659.36816,0.0,34
597,1030182.3999999999,-15657.872479999998,0.0,34
821,1029755.9999999999,-15651.391199999998,0.0,34
1025,1028640.7999999999,-15634.44016,0.0,34
1402,1028279.9999999999,-15628.955999999998,0.0,34
499,1028247.2,-15628.45744,0.0,34
755,1027984.7999999999,-15624.46896,0.0,34
72,1027722.3999999999,-15620.480479999998,0.0,34
423,1027295.9999999999,-15613.999199999998,0.0,34
624,1026869.5999999999,-15607.517919999998,0.0,34
1090,1026738.3999999999,-15605.523679999998,0.0,34
1752,1026607.2,-15603.52944,0.0,34
206,1026311.9999999999,-15599.042399999998,0.0,34
1791,1026311.9999999999,-15599.042399999998,0.0,34
1673,1026213.5999999999,-15597.546719999998,0.0,34
1398,1025819.9999999999,-15591.563999999998,0.0,34
488,1025787.2,-15591.06544,0.0,34
716,1025262.3999999999,-15583.088479999999,0.0,34
1350,1024901.5999999999,-15577.604319999999,0.0,34
1652,1024835.9999999999,-15576.607199999999,0.0,34
1641,1024639.2,-15573.61584,0.0,34
1605,1023687.9999999999,-15559.157599999999,0.0,34
1775,1023556.7999999999,-15557.163359999999,0.0,34
2051,1023261.5999999999,-15552.676319999999,0.0,34
1834,1023031.9999999999,-15549.186399999999,0.0,34
789,1021391.9999999999,-15524.258399999999,0.0,34
1924,1021391.9999999999,-15524.258399999999,0.0,34
1012,1020703.2,-15513.788639999999,0.0,34
120,1019522.3999999999,-15495.840479999999,0.0,34
379,1019128.7999999999,-15489.857759999999,0.0,34
702,1018767.9999999999,-15484.373599999999,0.0,34
1420,1018735.2,-15483.875039999999,0.0,34
1713,1018636.7999999999,-15482.379359999999,0.0,34
1435,1018472.7999999999,-15479.886559999999,0.0,34
199,1018013.5999999999,-15472.906719999999,0.0,34
1654,1017521.5999999999,-15465.428319999999,0.0,34
1659,1017455.9999999999,-15464.431199999999,0.0,34
1824,1017357.5999999999,-15462.935519999999,0.0,34
1800,1017127.9999999999,-15459.4456,0.0,34
916,1016865.5999999999,-15455.457119999997,0.0,34
1094,1016668.7999999999,-15452.46576,0.0,34
1756,1016603.2,-15451.46864,0.0,34
1131,1016406.3999999999,-15448.47728,0.0,34
932,1016406.3999999999,-15448.47728,0.0,34
600,1015422.3999999999,-15433.52048,0.0,34
236,1015389.5999999999,-15433.021919999997,0.0,34
1933,1015323.9999999999,-15432.0248,0.0,34
1199,1015258.3999999999,-15431.02768,0.0,34
262,1014569.5999999999,-15420.557919999997,0.0,34
1043,1014175.9999999999,-15414.5752,0.0,34
283,1014044.7999999999,-15412.58096,0.0,34
1860,1014011.9999999999,-15412.0824,0.0,34
1099,1013749.5999999999,-15408.093919999998,0.0,34
428,1013257.5999999999,-15400.615519999998,0.0,34
288,1011879.9999999999,-15379.675999999998,0.0,34
155,1011847.2,-15379.17744,0.0,34
9,1011486.3999999999,-15373.69328,0.0,34
1784,1011355.2,-15371.69904,0.0,34
260,1010731.9999999999,-15362.226399999998,0.0,34
782,1010535.2,-15359.23504,0.0,34
429,1010272.7999999999,-15355.24656,0.0,34
880,1009387.2,-15341.78544,0.0,34
1770,1008895.2,-15334.30704,0.0,34
1642,1006599.2,-15299.40784,0.0,34
1122,1006402.3999999999,-15296.416479999998,0.0,34
843,1005713.5999999999,-15285.946719999998,0.0,34
174,1005385.5999999999,-15280.961119999998,0.0,34
585,1005287.2,-15279.46544,0.0,34
1292,1005123.2,-15276.97264,0.0,34
709,1005057.5999999999,-15275.975519999998,0.0,34
1780,1005024.7999999999,-15275.47696,0.0,34
1419,1004499.9999999999,-15267.499999999998,0.0,34
1019,1004401.5999999999,-15266.004319999998,0.0,34
1991,1004270.3999999999,-15264.010079999998,0.0,34
84,1003515.9999999999,-15252.543199999998,0.0,34
117,1003319.2,-15249.55184,0.0,34
659,1002827.2,-15242.07344,0.0,34
251,1002597.5999999999,-15238.583519999998,0.0,34
287,1001810.3999999999,-15226.618079999998,0.0,34
118,1001515.2,-15222.13104,0.0,34
444,1001515.2,-15222.13104,0.0,34
992,1001416.7999999999,-15220.635359999998,0.0,34
1441,1001219.9999999999,-15217.643999999998,0.0,34
3,1001023.2,-15214.65264,0.0,34
1820,1000793.5999999999,-15211.162719999998,0.0,34
1946,1000727.9999999999,-15210.165599999998,0.0,34
1695,1000727.9999999999,-15210.165599999998,0.0,34
991,1000629.5999999999,-15208.669919999998,0.0,34
634,1000432.7999999999,-15205.678559999998,0.0,34
1548,1000268.7999999999,-15203.185759999998,0.0,34
1158,1000203.2,-15202.18864,0.0,34
889,1000071.9999999999,-15200.194399999998,0.0,34
824,1000006.3999999999,-15199.197279999998,0.0,34
1902,999383.2,-15189.72464,0.0,34
2057,998891.2,-15182.24624,0.0,34
909,998792.7999999999,-15180.750559999999,0.0,34
685,998628.7999999999,-15178.257759999999,0.0,34
1030,998464.7999999999,-15175.764959999999,0.0,34
474,997382.3999999999,-15159.312479999999,0.0,34
1838,996431.2,-15144.854239999999,0.0,34
1925,996299.9999999999,-15142.859999999999,0.0,34
2054,995643.9999999999,-15132.888799999999,0.0,34
