id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1405,1090993.5999999999,-16582.202719999997,0.0,3
1328,1089747.2,-16563.257439999998,0.0,3
288,1088402.4,-16542.816479999998,0.0,3
1652,1082039.2,-16446.095839999998,0.0,3
1309,1079776.0,-16411.6952,0.0,3
1227,1078332.7999999998,-16389.758559999995,0.0,3
1565,1078332.7999999998,-16389.758559999995,0.0,3
1661,1077447.2,-16376.29744,0.0,3
137,1076889.5999999999,-16367.821919999998,0.0,3
154,1071379.2,-16284.063839999999,0.0,3
519,1071280.7999999998,-16282.568159999997,0.0,3
94,1070854.4,-16276.086879999999,0.0,3
838,1069280.0,-16252.156,0.0,3
1346,1068722.4,-16243.680479999999,0.0,3
1180,1067410.4,-16223.73808,0.0,3
219,1066262.4,-16206.28848,0.0,3
1654,1064196.0,-16174.879200000001,0.0,3
1734,1063310.4,-16161.41808,0.0,3
597,1063179.2,-16159.42384,0.0,3
753,1063015.2,-16156.93104,0.0,3
1460,1062556.0,-16149.9512,0.0,3
499,1062457.5999999999,-16148.455519999998,0.0,3
633,1062260.7999999998,-16145.464159999998,0.0,3
1954,1061342.4,-16131.50448,0.0,3
2052,1060916.0,-16125.0232,0.0,3
1086,1060752.0,-16122.5304,0.0,3
803,1060686.4,-16121.53328,0.0,3
624,1059374.4,-16101.59088,0.0,3
1159,1058685.5999999999,-16091.121119999998,0.0,3
1713,1058357.5999999999,-16086.135519999998,0.0,3
1597,1058160.7999999998,-16083.144159999998,0.0,3
1170,1056488.0,-16057.7176,0.0,3
1824,1056291.2,-16054.72624,0.0,3
2023,1055864.7999999998,-16048.244959999998,0.0,3
72,1055700.7999999998,-16045.752159999998,0.0,3
992,1055143.2,-16037.27664,0.0,3
1238,1054880.7999999998,-16033.288159999998,0.0,3
488,1053896.7999999998,-16018.331359999998,0.0,3
702,1053864.0,-16017.8328,0.0,3
1420,1053700.0,-16015.34,0.0,3
1215,1053273.5999999999,-16008.858719999998,0.0,3
1749,1053240.7999999998,-16008.360159999998,0.0,3
1290,1051863.2,-15987.42064,0.0,3
457,1051600.7999999998,-15983.432159999997,0.0,3
1924,1051568.0,-15982.9336,0.0,3
1990,1051535.2,-15982.43504,0.0,3
1362,1051338.4,-15979.443679999998,0.0,3
1462,1051240.0,-15977.948,0.0,3
1832,1050879.2,-15972.46384,0.0,3
90,1050321.5999999999,-15963.988319999999,0.0,3
698,1050288.7999999998,-15963.489759999997,0.0,3
428,1049993.5999999999,-15959.002719999999,0.0,3
34,1049075.2,-15945.04304,0.0,3
