id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1641,1118184.7999999998,-16995.508959999996,0.0,40
754,1095224.7999999998,-16646.516959999997,0.0,40
1800,1094109.5999999999,-16629.565919999997,0.0,40
1159,1087812.0,-16533.842399999998,0.0,40
1088,1085778.4,-16502.931679999998,0.0,40
72,1083154.4,-16463.046879999998,0.0,40
838,1083023.2,-16461.052639999998,0.0,40
120,1082400.0,-16451.579999999998,0.0,40
1541,1081875.2,-16443.603039999998,0.0,40
1962,1077217.5999999999,-16372.807519999998,0.0,40
1749,1076824.0,-16366.8248,0.0,40
94,1076233.5999999999,-16357.850719999999,0.0,40
991,1074364.0,-16329.4328,0.0,40
262,1073084.7999999998,-16309.988959999997,0.0,40
1180,1072264.7999999998,-16297.524959999997,0.0,40
77,1072100.7999999998,-16295.032159999997,0.0,40
1521,1069345.5999999999,-16253.153119999999,0.0,40
137,1069050.4,-16248.666079999999,0.0,40
605,1068952.0,-16247.1704,0.0,40
488,1068328.7999999998,-16237.697759999997,0.0,40
1090,1067049.5999999999,-16218.253919999997,0.0,40
1918,1065901.5999999999,-16200.804319999997,0.0,40
1734,1064950.4,-16186.34608,0.0,40
1401,1062588.7999999998,-16150.449759999998,0.0,40
363,1060850.4,-16124.02608,0.0,40
339,1060456.7999999998,-16118.043359999998,0.0,40
975,1060456.7999999998,-16118.043359999998,0.0,40
803,1060063.2,-16112.06064,0.0,40
1328,1060030.4,-16111.56208,0.0,40
1309,1059997.5999999999,-16111.063519999998,0.0,40
219,1059440.0,-16102.588,0.0,40
1652,1058390.4,-16086.63408,0.0,40
1290,1057898.4,-16079.155679999998,0.0,40
1900,1057832.7999999998,-16078.158559999998,0.0,40
1824,1057767.2,-16077.16144,0.0,40
34,1057636.0,-16075.1672,0.0,40
250,1057439.2,-16072.17584,0.0,40
1086,1057144.0,-16067.6888,0.0,40
702,1055241.5999999999,-16038.772319999998,0.0,40
82,1055143.2,-16037.27664,0.0,40
1832,1054782.4,-16031.792479999998,0.0,40
821,1054585.5999999999,-16028.801119999998,0.0,40
1565,1054487.2,-16027.30544,0.0,40
2052,1054323.2,-16024.81264,0.0,40
519,1053109.5999999999,-16006.365919999998,0.0,40
90,1052880.0,-16002.876,0.0,40
1924,1052716.0,-16000.3832,0.0,40
1462,1052552.0,-15997.8904,0.0,40
276,1051961.5999999999,-15988.916319999998,0.0,40
1227,1051436.7999999998,-15980.939359999997,0.0,40
1405,1050124.7999999998,-15960.996959999997,0.0,40
1296,1049796.7999999998,-15956.011359999997,0.0,40
1671,1049567.2,-15952.52144,0.0,40
499,1049239.2,-15947.53584,0.0,40
18,1049108.0,-15945.5416,0.0,40
368,1048911.2,-15942.55024,0.0,40
1990,1048747.2,-15940.05744,0.0,40
1441,1048386.3999999999,-15934.573279999999,0.0,40
275,1048123.9999999999,-15930.584799999999,0.0,40
1292,1048123.9999999999,-15930.584799999999,0.0,40
721,1047927.2,-15927.593439999999,0.0,40
1460,1047795.9999999999,-15925.599199999999,0.0,40
439,1046483.9999999999,-15905.656799999999,0.0,40
597,1045795.2,-15895.187039999999,0.0,40
1173,1045565.5999999999,-15891.697119999999,0.0,40
2000,1045565.5999999999,-15891.697119999999,0.0,40
1402,1045270.3999999999,-15887.210079999999,0.0,40
430,1045270.3999999999,-15887.210079999999,0.0,40
622,1045237.5999999999,-15886.711519999999,0.0,40
1199,1045139.2,-15885.215839999999,0.0,40
1752,1044942.3999999999,-15882.224479999999,0.0,40
1103,1044548.7999999999,-15876.241759999999,0.0,40
1077,1044089.5999999999,-15869.261919999999,0.0,40
457,1043302.3999999999,-15857.296479999999,0.0,40
1673,1043203.9999999999,-15855.800799999999,0.0,40
1025,1042547.9999999999,-15845.8296,0.0,40
