id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1597,1110476.7999999998,-16878.347359999996,0.0,21
1641,1094404.7999999998,-16634.052959999997,0.0,21
77,1086532.7999999998,-16514.398559999994,0.0,21
1180,1081612.7999999998,-16439.614559999995,0.0,21
1832,1077611.2,-16378.79024,0.0,21
1290,1077512.7999999998,-16377.294559999997,0.0,21
1962,1077480.0,-16376.796,0.0,21
1373,1074823.2,-16336.41264,0.0,21
90,1074101.5999999999,-16325.444319999999,0.0,21
838,1073904.7999999998,-16322.452959999997,0.0,21
1173,1073642.4,-16318.464479999999,0.0,21
1296,1072953.5999999999,-16307.994719999999,0.0,21
1873,1071149.5999999999,-16280.573919999999,0.0,21
499,1070526.4,-16271.101279999999,0.0,21
597,1070460.7999999998,-16270.104159999997,0.0,21
137,1070034.4,-16263.622879999999,0.0,21
743,1070001.5999999999,-16263.124319999999,0.0,21
94,1069214.4,-16251.158879999999,0.0,21
288,1068361.5999999999,-16238.19632,0.0,21
2052,1067115.2,-16219.25104,0.0,21
634,1065770.4,-16198.81008,0.0,21
488,1064294.4,-16176.37488,0.0,21
1088,1062752.7999999998,-16152.942559999998,0.0,21
1420,1062260.7999999998,-16145.464159999998,0.0,21
1671,1062064.0,-16142.4728,0.0,21
789,1061736.0,-16137.4872,0.0,21
1090,1061080.0,-16127.516,0.0,21
154,1061014.4,-16126.51888,0.0,21
1824,1060653.5999999999,-16121.034719999998,0.0,21
1541,1059899.2,-16109.56784,0.0,21
1086,1059636.7999999998,-16105.579359999998,0.0,21
1654,1059571.2,-16104.58224,0.0,21
605,1059046.4,-16096.60528,0.0,21
1752,1058980.7999999998,-16095.608159999998,0.0,21
1770,1058554.4,-16089.12688,0.0,21
34,1058521.5999999999,-16088.628319999998,0.0,21
1462,1057865.5999999999,-16078.657119999998,0.0,21
1954,1057406.4,-16071.677279999998,0.0,21
1661,1057078.4,-16066.691679999998,0.0,21
72,1054946.4,-16034.285279999998,0.0,21
275,1053732.7999999998,-16015.838559999998,0.0,21
1094,1052388.0,-15995.3976,0.0,21
1652,1051174.4,-15976.950879999999,0.0,21
624,1051108.7999999998,-15975.953759999997,0.0,21
754,1049960.7999999998,-15958.504159999997,0.0,21
2076,1049928.0,-15958.0056,0.0,21
250,1049829.5999999999,-15956.509919999999,0.0,21
1749,1049764.0,-15955.5128,0.0,21
106,1049632.7999999998,-15953.518559999997,0.0,21
80,1049468.7999999998,-15951.025759999997,0.0,21
1292,1049370.4,-15949.530079999999,0.0,21
889,1048911.2,-15942.55024,0.0,21
519,1048583.2,-15937.56464,0.0,21
457,1047467.9999999999,-15920.613599999999,0.0,21
702,1046123.2,-15900.172639999999,0.0,21
1227,1046024.7999999999,-15898.676959999999,0.0,21
949,1045434.3999999999,-15889.702879999999,0.0,21
1159,1045007.9999999999,-15883.221599999999,0.0,21
1900,1044909.5999999999,-15881.725919999999,0.0,21
1881,1044122.3999999999,-15869.760479999999,0.0,21
18,1043859.9999999999,-15865.771999999999,0.0,21
1734,1043564.7999999999,-15861.284959999999,0.0,21
