id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1800,1112182.4,-16904.272479999996,0.0,18
288,1082695.2,-16456.067039999998,0.0,18
219,1082203.2,-16448.588639999998,0.0,18
90,1081711.2,-16441.110239999998,0.0,18
1159,1081481.5999999999,-16437.620319999998,0.0,18
1173,1081317.5999999999,-16435.12752,0.0,18
2052,1078890.4,-16398.23408,0.0,18
488,1076561.5999999999,-16362.836319999999,0.0,18
1652,1074888.7999999998,-16337.409759999997,0.0,18
154,1074265.5999999999,-16327.937119999999,0.0,18
1918,1074101.5999999999,-16325.444319999999,0.0,18
1962,1073642.4,-16318.464479999999,0.0,18
1309,1073150.4,-16310.986079999999,0.0,18
1290,1072396.0,-16299.5192,0.0,18
803,1070788.7999999998,-16275.089759999997,0.0,18
1227,1070231.2,-16266.614239999999,0.0,18
457,1069083.2,-16249.164639999999,0.0,18
94,1068788.0,-16244.6776,0.0,18
1328,1066492.0,-16209.778400000001,0.0,18
1954,1066295.2,-16206.78704,0.0,18
1671,1066098.4,-16203.79568,0.0,18
1565,1063441.5999999999,-16163.412319999998,0.0,18
1088,1063080.7999999998,-16157.928159999998,0.0,18
1296,1062687.2,-16151.94544,0.0,18
439,1062359.2,-16146.95984,0.0,18
1521,1061309.5999999999,-16131.005919999998,0.0,18
1164,1060981.5999999999,-16126.020319999998,0.0,18
838,1060555.2,-16119.53904,0.0,18
1641,1059046.4,-16096.60528,0.0,18
1654,1058488.7999999998,-16088.129759999998,0.0,18
1346,1058456.0,-16087.6312,0.0,18
754,1057439.2,-16072.17584,0.0,18
1077,1056586.4,-16059.213279999998,0.0,18
1749,1056258.4,-16054.227679999998,0.0,18
82,1055504.0,-16042.7608,0.0,18
1413,1054913.5999999999,-16033.786719999998,0.0,18
339,1054421.5999999999,-16026.308319999998,0.0,18
1832,1054388.7999999998,-16025.809759999998,0.0,18
622,1053306.4,-16009.357279999998,0.0,18
1292,1053273.5999999999,-16008.858719999998,0.0,18
1086,1052617.5999999999,-15998.887519999998,0.0,18
1460,1051502.4,-15981.936479999998,0.0,18
1661,1051108.7999999998,-15975.953759999997,0.0,18
1401,1051076.0,-15975.4552,0.0,18
519,1050288.7999999998,-15963.489759999997,0.0,18
1170,1049239.2,-15947.53584,0.0,18
1025,1048944.0,-15943.0488,0.0,18
633,1048583.2,-15937.56464,0.0,18
698,1047172.7999999999,-15916.126559999999,0.0,18
1103,1046877.5999999999,-15911.639519999999,0.0,18
1481,1046582.3999999999,-15907.152479999999,0.0,18
137,1046352.7999999999,-15903.662559999999,0.0,18
1659,1046287.2,-15902.665439999999,0.0,18
275,1045762.3999999999,-15894.688479999999,0.0,18
1373,1045434.3999999999,-15889.702879999999,0.0,18
597,1045237.5999999999,-15886.711519999999,0.0,18
1215,1045139.2,-15885.215839999999,0.0,18
106,1045139.2,-15885.215839999999,0.0,18
1990,1044089.5999999999,-15869.261919999999,0.0,18
2076,1043859.9999999999,-15865.771999999999,0.0,18
72,1043433.5999999999,-15859.290719999999,0.0,18
1462,1042679.2,-15847.82384,0.0,18
755,1042646.3999999999,-15847.32528,0.0,18
77,1041924.7999999999,-15836.35696,0.0,18
1412,1041924.7999999999,-15836.35696,0.0,18
944,1041727.9999999999,-15833.3656,0.0,18
34,1041695.2,-15832.86704,0.0,18
1402,1041367.2,-15827.88144,0.0,18
1122,1040809.5999999999,-15819.405919999997,0.0,18
250,1039989.5999999999,-15806.941919999997,0.0,18
206,1039923.9999999999,-15805.9448,0.0,18
789,1039399.2,-15797.96784,0.0,18
975,1039366.3999999999,-15797.46928,0.0,18
992,1039300.7999999999,-15796.47216,0.0,18
1239,1038644.7999999999,-15786.50096,0.0,18
1180,1038546.3999999999,-15785.00528,0.0,18
1970,1038119.9999999999,-15778.524,0.0,18
1241,1038087.2,-15778.02544,0.0,18
122,1037463.9999999999,-15768.552799999998,0.0,18
1713,1037398.3999999999,-15767.55568,0.0,18
347,1036709.5999999999,-15757.085919999998,0.0,18
20,1036348.7999999999,-15751.60176,0.0,18
634,1036086.3999999999,-15747.61328,0.0,18
1597,1035823.9999999999,-15743.624799999998,0.0,18
1873,1035528.7999999999,-15739.13776,0.0,18
585,1035495.9999999999,-15738.639199999998,0.0,18
1090,1035003.9999999999,-15731.160799999998,0.0,18
1824,1034479.2,-15723.18384,0.0,18
18,1033724.7999999999,-15711.71696,0.0,18
1094,1033265.5999999999,-15704.737119999998,0.0,18
1420,1032576.7999999999,-15694.26736,0.0,18
1991,1032511.2,-15693.27024,0.0,18
276,1032445.5999999999,-15692.273119999998,0.0,18
1019,1032051.9999999999,-15686.290399999998,0.0,18
251,1031887.9999999999,-15683.797599999998,0.0,18
1541,1031822.3999999999,-15682.800479999998,0.0,18
1900,1030575.9999999999,-15663.855199999998,0.0,18
1199,1030411.9999999999,-15661.362399999998,0.0,18
709,1030346.3999999999,-15660.365279999998,0.0,18
1971,1030247.9999999999,-15658.869599999998,0.0,18
1238,1029559.2,-15648.39984,0.0,18
821,1029362.3999999999,-15645.408479999998,0.0,18
624,1028607.9999999999,-15633.941599999998,0.0,18
605,1027853.5999999999,-15622.474719999998,0.0,18
1933,1026771.2,-15606.02224,0.0,18
880,1026771.2,-15606.02224,0.0,18
1154,1026639.9999999999,-15604.027999999998,0.0,18
1405,1026344.7999999999,-15599.540959999998,0.0,18
743,1026016.7999999999,-15594.555359999998,0.0,18
2061,1025983.9999999999,-15594.056799999998,0.0,18
1012,1024311.2,-15568.63024,0.0,18
702,1023851.9999999999,-15561.650399999999,0.0,18
368,1022507.2,-15541.209439999999,0.0,18
2066,1022375.9999999999,-15539.215199999999,0.0,18
1369,1022179.2,-15536.223839999999,0.0,18
236,1021785.5999999999,-15530.241119999999,0.0,18
199,1021687.2,-15528.745439999999,0.0,18
499,1021195.2,-15521.267039999999,0.0,18
