id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1077,1093584.7999999998,-16621.588959999997,0.0,19
288,1083876.0,-16474.015199999998,0.0,19
1824,1083220.0,-16464.043999999998,0.0,19
754,1082006.4,-16445.597279999998,0.0,19
838,1081711.2,-16441.110239999998,0.0,19
1521,1081022.4,-16430.64048,0.0,19
1652,1080924.0,-16429.1448,0.0,19
1103,1079546.4,-16408.20528,0.0,19
1173,1078595.2,-16393.74704,0.0,19
262,1077578.4,-16378.291679999998,0.0,19
1900,1077512.7999999998,-16377.294559999997,0.0,19
1460,1075446.4,-16345.885279999999,0.0,19
72,1068722.4,-16243.680479999999,0.0,19
622,1068624.0,-16242.1848,0.0,19
2052,1068558.4,-16241.18768,0.0,19
1088,1067738.4,-16228.72368,0.0,19
1094,1067016.7999999998,-16217.755359999997,0.0,19
488,1066262.4,-16206.28848,0.0,19
1405,1065016.0,-16187.343200000001,0.0,19
339,1064392.7999999998,-16177.870559999998,0.0,19
1090,1062982.4,-16156.43248,0.0,19
457,1062588.7999999998,-16150.449759999998,0.0,19
1749,1060194.4,-16114.05488,0.0,19
1227,1058620.0,-16090.124,0.0,19
1086,1058357.5999999999,-16086.135519999998,0.0,19
1954,1057504.7999999998,-16073.172959999998,0.0,19
1780,1056553.5999999999,-16058.714719999998,0.0,19
80,1056291.2,-16054.72624,0.0,19
1170,1054651.2,-16029.79824,0.0,19
439,1054618.4,-16029.299679999998,0.0,19
1962,1054454.4,-16026.806879999998,0.0,19
137,1053896.7999999998,-16018.331359999998,0.0,19
1597,1053864.0,-16017.8328,0.0,19
1713,1053700.0,-16015.34,0.0,19
1904,1053667.2,-16014.84144,0.0,19
743,1053175.2,-16007.36304,0.0,19
1734,1052388.0,-15995.3976,0.0,19
1671,1051764.7999999998,-15985.924959999997,0.0,19
94,1051600.7999999998,-15983.432159999997,0.0,19
428,1051568.0,-15982.9336,0.0,19
1159,1051469.5999999999,-15981.437919999998,0.0,19
949,1050649.5999999999,-15968.973919999999,0.0,19
1832,1050649.5999999999,-15968.973919999999,0.0,19
1412,1050124.7999999998,-15960.996959999997,0.0,19
219,1049403.2,-15950.02864,0.0,19
1481,1049009.5999999999,-15944.045919999999,0.0,19
363,1048583.2,-15937.56464,0.0,19
1099,1047959.9999999999,-15928.091999999999,0.0,19
1441,1047435.2,-15920.115039999999,0.0,19
77,1046844.7999999999,-15911.140959999999,0.0,19
1238,1046779.2,-15910.143839999999,0.0,19
1368,1046451.2,-15905.158239999999,0.0,19
597,1046352.7999999999,-15903.662559999999,0.0,19
250,1046024.7999999999,-15898.676959999999,0.0,19
1292,1045565.5999999999,-15891.697119999999,0.0,19
90,1045467.2,-15890.201439999999,0.0,19
1290,1045335.9999999999,-15888.207199999999,0.0,19
1641,1044581.5999999999,-15876.740319999999,0.0,19
519,1044319.2,-15872.751839999999,0.0,19
1309,1043695.9999999999,-15863.279199999999,0.0,19
702,1043564.7999999999,-15861.284959999999,0.0,19
992,1043400.7999999999,-15858.792159999999,0.0,19
199,1042744.7999999999,-15848.82096,0.0,19
1398,1042482.3999999999,-15844.83248,0.0,19
1164,1042383.9999999999,-15843.3368,0.0,19
2066,1042055.9999999999,-15838.3512,0.0,19
236,1041399.9999999999,-15828.38,0.0,19
1661,1041367.2,-15827.88144,0.0,19
698,1040973.5999999999,-15821.898719999997,0.0,19
499,1040940.7999999999,-15821.40016,0.0,19
1346,1040875.2,-15820.40304,0.0,19
1541,1040776.7999999999,-15818.90736,0.0,19
685,1039595.9999999999,-15800.9592,0.0,19
789,1039497.5999999999,-15799.463519999998,0.0,19
1990,1039366.3999999999,-15797.46928,0.0,19
1296,1039005.5999999999,-15791.985119999998,0.0,19
1012,1036840.7999999999,-15759.08016,0.0,19
1462,1036578.3999999999,-15755.09168,0.0,19
1122,1035299.2,-15735.64784,0.0,19
275,1035200.7999999999,-15734.15216,0.0,19
1971,1034905.5999999999,-15729.665119999998,0.0,19
1847,1033462.3999999999,-15707.72848,0.0,19
880,1033298.3999999999,-15705.23568,0.0,19
1873,1033265.5999999999,-15704.737119999998,0.0,19
1791,1033199.9999999999,-15703.739999999998,0.0,19
82,1033199.9999999999,-15703.739999999998,0.0,19
1413,1033167.2,-15703.24144,0.0,19
2076,1033068.7999999999,-15701.74576,0.0,19
1373,1033068.7999999999,-15701.74576,0.0,19
721,1032379.9999999999,-15691.275999999998,0.0,19
1401,1032084.7999999999,-15686.78896,0.0,19
1565,1031592.7999999999,-15679.31056,0.0,19
154,1031035.2,-15670.83504,0.0,19
20,1030871.2,-15668.34224,0.0,19
1025,1030739.9999999999,-15666.347999999998,0.0,19
34,1030379.2,-15660.86384,0.0,19
803,1030083.9999999999,-15656.376799999998,0.0,19
1402,1029821.5999999999,-15652.388319999998,0.0,19
821,1029755.9999999999,-15651.391199999998,0.0,19
122,1028903.2,-15638.42864,0.0,19
368,1028804.7999999999,-15636.93296,0.0,19
