id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1521,1101030.4,-16734.762079999997,0.0,10
1652,1098340.7999999998,-16693.880159999997,0.0,10
488,1092568.0,-16606.133599999997,0.0,10
1962,1090567.2,-16575.721439999998,0.0,10
250,1083580.7999999998,-16469.528159999994,0.0,10
1824,1081284.7999999998,-16434.628959999995,0.0,10
1309,1079841.5999999999,-16412.692319999995,0.0,10
754,1076332.0,-16359.3464,0.0,10
2052,1074790.4,-16335.914079999999,0.0,10
1173,1074593.5999999999,-16332.922719999999,0.0,10
1460,1073347.2,-16313.977439999999,0.0,10
1749,1073019.2,-16308.991839999999,0.0,10
1159,1072133.5999999999,-16295.530719999999,0.0,10
154,1072100.7999999998,-16295.032159999997,0.0,10
90,1071641.5999999999,-16288.052319999999,0.0,10
838,1071412.0,-16284.5624,0.0,10
1290,1070231.2,-16266.614239999999,0.0,10
1328,1068853.5999999999,-16245.674719999999,0.0,10
1954,1068788.0,-16244.6776,0.0,10
1661,1067935.2,-16231.71504,0.0,10
743,1067541.5999999999,-16225.732319999997,0.0,10
1541,1065836.0,-16199.807200000001,0.0,10
1462,1065442.4,-16193.82448,0.0,10
1832,1064983.2,-16186.84464,0.0,10
457,1064491.2,-16179.36624,0.0,10
1180,1062916.7999999998,-16155.435359999998,0.0,10
18,1061047.2,-16127.01744,0.0,10
1713,1060096.0,-16112.5592,0.0,10
1088,1059964.7999999998,-16110.564959999998,0.0,10
1346,1058816.7999999998,-16093.115359999998,0.0,10
634,1058095.2,-16082.14704,0.0,10
1025,1057603.2,-16074.66864,0.0,10
1405,1057472.0,-16072.6744,0.0,10
1933,1057373.5999999999,-16071.178719999998,0.0,10
597,1056881.5999999999,-16063.700319999998,0.0,10
992,1056619.2,-16059.71184,0.0,10
2066,1055766.4,-16046.749279999998,0.0,10
106,1055602.4,-16044.256479999998,0.0,10
519,1054684.0,-16030.2968,0.0,10
1077,1054290.4,-16024.314079999998,0.0,10
137,1053142.4,-16006.864479999998,0.0,10
34,1049698.4,-15954.515679999999,0.0,10
698,1048681.5999999999,-15939.060319999999,0.0,10
1090,1048648.7999999998,-15938.561759999997,0.0,10
1800,1048616.0,-15938.0632,0.0,10
262,1048517.5999999999,-15936.567519999999,0.0,10
1086,1048091.2,-15930.086239999999,0.0,10
1597,1047664.7999999999,-15923.604959999999,0.0,10
1094,1047041.5999999999,-15914.132319999999,0.0,10
605,1046713.5999999999,-15909.146719999999,0.0,10
1227,1046057.5999999999,-15899.175519999999,0.0,10
803,1045991.9999999999,-15898.178399999999,0.0,10
439,1045893.5999999999,-15896.682719999999,0.0,10
721,1045237.5999999999,-15886.711519999999,0.0,10
889,1045040.7999999999,-15883.720159999999,0.0,10
275,1044450.3999999999,-15874.746079999999,0.0,10
1215,1043892.7999999999,-15866.270559999999,0.0,10
949,1043794.3999999999,-15864.774879999999,0.0,10
1734,1043728.7999999999,-15863.777759999999,0.0,10
287,1043663.2,-15862.780639999999,0.0,10
1791,1043597.5999999999,-15861.783519999999,0.0,10
1900,1043335.2,-15857.795039999999,0.0,10
1641,1043072.7999999999,-15853.806559999999,0.0,10
1873,1042908.7999999999,-15851.31376,0.0,10
1362,1042023.2,-15837.85264,0.0,10
82,1041563.9999999999,-15830.8728,0.0,10
2051,1041432.7999999999,-15828.87856,0.0,10
1402,1041039.2,-15822.89584,0.0,10
2023,1040907.9999999999,-15820.9016,0.0,10
1780,1040186.3999999999,-15809.93328,0.0,10
94,1039071.2,-15792.98224,0.0,10
288,1039071.2,-15792.98224,0.0,10
1122,1038775.9999999999,-15788.4952,0.0,10
1752,1038382.3999999999,-15782.51248,0.0,10
1241,1038349.5999999999,-15782.013919999998,0.0,10
499,1038054.3999999999,-15777.52688,0.0,10
622,1037595.2,-15770.54704,0.0,10
1292,1037496.7999999999,-15769.05136,0.0,10
1103,1037463.9999999999,-15768.552799999998,0.0,10
77,1037267.2,-15765.56144,0.0,10
753,1036611.2,-15755.59024,0.0,10
1398,1036578.3999999999,-15755.09168,0.0,10
1671,1036119.2,-15748.11184,0.0,10
1238,1034315.2,-15720.69104,0.0,10
1164,1034216.7999999999,-15719.19536,0.0,10
368,1033954.3999999999,-15715.20688,0.0,10
363,1033429.5999999999,-15707.229919999998,0.0,10
72,1033003.2,-15700.74864,0.0,10
633,1032937.5999999999,-15699.751519999998,0.0,10
1373,1032478.3999999999,-15692.771679999998,0.0,10
1904,1032379.9999999999,-15691.275999999998,0.0,10
1565,1031887.9999999999,-15683.797599999998,0.0,10
1350,1031822.3999999999,-15682.800479999998,0.0,10
80,1031756.7999999999,-15681.80336,0.0,10
276,1030903.9999999999,-15668.840799999998,0.0,10
1368,1030805.5999999999,-15667.345119999998,0.0,10
692,1030477.5999999999,-15662.359519999998,0.0,10
1199,1030346.3999999999,-15660.365279999998,0.0,10
347,1029755.9999999999,-15651.391199999998,0.0,10
1012,1029329.5999999999,-15644.909919999998,0.0,10
1158,1029296.7999999999,-15644.41136,0.0,10
339,1028607.9999999999,-15633.941599999998,0.0,10
1369,1028411.2,-15630.95024,0.0,10
991,1027197.5999999999,-15612.503519999998,0.0,10
1881,1025918.3999999999,-15593.059679999998,0.0,10
260,1025557.5999999999,-15587.575519999999,0.0,10
1420,1025131.2,-15581.09424,0.0,10
2061,1024639.2,-15573.61584,0.0,10
219,1024540.7999999999,-15572.120159999999,0.0,10
122,1024540.7999999999,-15572.120159999999,0.0,10
1296,1024311.2,-15568.63024,0.0,10
1531,1023622.3999999999,-15558.160479999999,0.0,10
909,1023622.3999999999,-15558.160479999999,0.0,10
429,1023064.7999999999,-15549.684959999999,0.0,10
1770,1022835.2,-15546.19504,0.0,10
1673,1021851.2,-15531.238239999999,0.0,10
1239,1021129.5999999999,-15520.269919999999,0.0,10
702,1020965.5999999999,-15517.777119999999,0.0,10
