id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1641,1110214.4,-16874.358879999996,0.0,32
1090,1094995.2,-16643.027039999997,0.0,32
1954,1086204.7999999998,-16509.412959999994,0.0,32
154,1084105.5999999999,-16477.505119999998,0.0,32
94,1082728.0,-16456.565599999998,0.0,32
1328,1080235.2,-16418.67504,0.0,32
488,1078431.2,-16391.25424,0.0,32
1290,1077906.4,-16383.27728,0.0,32
1088,1076692.7999999998,-16364.830559999997,0.0,32
803,1075544.7999999998,-16347.380959999997,0.0,32
1405,1075380.7999999998,-16344.888159999997,0.0,32
1296,1074659.2,-16333.91984,0.0,32
1873,1073052.0,-16309.4904,0.0,32
1159,1072166.4,-16296.029279999999,0.0,32
339,1072100.7999999998,-16295.032159999997,0.0,32
287,1068984.7999999998,-16247.668959999997,0.0,32
1652,1068197.5999999999,-16235.70352,0.0,32
743,1068066.4,-16233.70928,0.0,32
1086,1067148.0,-16219.749600000001,0.0,32
1671,1067016.7999999998,-16217.755359999997,0.0,32
1780,1066590.4,-16211.27408,0.0,32
77,1066524.7999999998,-16210.276959999997,0.0,32
1661,1064884.7999999998,-16185.348959999998,0.0,32
1900,1063933.5999999999,-16170.890719999998,0.0,32
1227,1063802.4,-16168.89648,0.0,32
106,1062195.2,-16144.46704,0.0,32
1460,1060850.4,-16124.02608,0.0,32
698,1058948.0,-16095.1096,0.0,32
1713,1058948.0,-16095.1096,0.0,32
1597,1058554.4,-16089.12688,0.0,32
1832,1057636.0,-16075.1672,0.0,32
219,1057570.4,-16074.170079999998,0.0,32
633,1057275.2,-16069.68304,0.0,32
72,1056881.5999999999,-16063.700319999998,0.0,32
1413,1056389.5999999999,-16056.221919999998,0.0,32
1420,1055340.0,-16040.268,0.0,32
1990,1054585.5999999999,-16028.801119999998,0.0,32
379,1054356.0,-16025.3112,0.0,32
1173,1053536.0,-16012.8472,0.0,32
1800,1053536.0,-16012.8472,0.0,32
457,1052978.4,-16004.371679999998,0.0,32
82,1052912.7999999998,-16003.374559999998,0.0,32
1077,1052683.2,-15999.88464,0.0,32
1481,1052519.2,-15997.39184,0.0,32
1962,1052060.0,-15990.412,0.0,32
439,1051305.5999999999,-15978.945119999998,0.0,32
1025,1051043.2,-15974.95664,0.0,32
1346,1050977.5999999999,-15973.959519999999,0.0,32
288,1050748.0,-15970.4696,0.0,32
1170,1050616.7999999998,-15968.475359999997,0.0,32
1241,1050288.7999999998,-15963.489759999997,0.0,32
137,1047730.3999999999,-15924.602079999999,0.0,32
944,1047205.5999999999,-15916.625119999999,0.0,32
18,1047139.9999999999,-15915.627999999999,0.0,32
262,1046811.9999999999,-15910.642399999999,0.0,32
992,1046582.3999999999,-15907.152479999999,0.0,32
838,1046057.5999999999,-15899.175519999999,0.0,32
1247,1045991.9999999999,-15898.178399999999,0.0,32
2052,1045893.5999999999,-15896.682719999999,0.0,32
716,1045401.5999999999,-15889.204319999999,0.0,32
430,1044909.5999999999,-15881.725919999999,0.0,32
90,1044319.2,-15872.751839999999,0.0,32
515,1044056.7999999999,-15868.763359999999,0.0,32
1462,1043138.3999999999,-15854.803679999999,0.0,32
692,1042154.3999999999,-15839.84688,0.0,32
1122,1041367.2,-15827.88144,0.0,32
1350,1041334.3999999999,-15827.38288,0.0,32
624,1040251.9999999999,-15810.9304,0.0,32
753,1040153.5999999999,-15809.434719999997,0.0,32
2071,1038775.9999999999,-15788.4952,0.0,32
1238,1038579.2,-15785.50384,0.0,32
1749,1036873.5999999999,-15759.578719999998,0.0,32
1180,1036414.3999999999,-15752.59888,0.0,32
1970,1036184.7999999999,-15749.10896,0.0,32
34,1035955.2,-15745.61904,0.0,32
217,1035758.3999999999,-15742.62768,0.0,32
275,1035397.5999999999,-15737.143519999998,0.0,32
363,1034905.5999999999,-15729.665119999998,0.0,32
1541,1034872.7999999999,-15729.16656,0.0,32
1012,1034774.3999999999,-15727.67088,0.0,32
1770,1034479.2,-15723.18384,0.0,32
1309,1033954.3999999999,-15715.20688,0.0,32
499,1032511.2,-15693.27024,0.0,32
155,1032445.5999999999,-15692.273119999998,0.0,32
80,1032445.5999999999,-15692.273119999998,0.0,32
1154,1032445.5999999999,-15692.273119999998,0.0,32
597,1032150.3999999999,-15687.786079999998,0.0,32
702,1031986.3999999999,-15685.293279999998,0.0,32
206,1031920.7999999999,-15684.29616,0.0,32
1565,1031592.7999999999,-15679.31056,0.0,32
2066,1031494.3999999999,-15677.814879999998,0.0,32
1103,1030280.7999999999,-15659.36816,0.0,32
368,1030051.2,-15655.87824,0.0,32
949,1029460.7999999999,-15646.90416,0.0,32
754,1029198.3999999999,-15642.915679999998,0.0,32
428,1029165.5999999999,-15642.417119999998,0.0,32
2000,1027919.2,-15623.47184,0.0,32
519,1027820.7999999999,-15621.97616,0.0,32
622,1027689.5999999999,-15619.981919999998,0.0,32
1131,1027394.3999999999,-15615.494879999998,0.0,32
1412,1026935.2,-15608.51504,0.0,32
721,1026803.9999999999,-15606.520799999998,0.0,32
1164,1026410.3999999999,-15600.538079999998,0.0,32
1659,1025852.7999999999,-15592.062559999998,0.0,32
423,1025098.3999999999,-15580.595679999999,0.0,32
880,1025065.5999999999,-15580.097119999999,0.0,32
2061,1024803.2,-15576.10864,0.0,32
789,1024015.9999999999,-15564.143199999999,0.0,32
1904,1022802.3999999999,-15545.696479999999,0.0,32
1728,1022244.7999999999,-15537.220959999999,0.0,32
1133,1020899.9999999999,-15516.779999999999,0.0,32
1791,1020637.5999999999,-15512.791519999999,0.0,32
1362,1020243.9999999999,-15506.808799999999,0.0,32
20,1020014.3999999999,-15503.318879999999,0.0,32
1654,1019948.7999999999,-15502.321759999999,0.0,32
1094,1019686.3999999999,-15498.333279999999,0.0,32
1315,1019128.7999999999,-15489.857759999999,0.0,32
1824,1019095.9999999999,-15489.359199999999,0.0,32
889,1018931.9999999999,-15486.866399999999,0.0,32
250,1018603.9999999999,-15481.880799999999,0.0,32
840,1018571.2,-15481.382239999999,0.0,32
236,1018275.9999999999,-15476.895199999999,0.0,32
429,1018144.7999999999,-15474.900959999999,0.0,32
600,1018111.9999999999,-15474.402399999999,0.0,32
945,1018013.5999999999,-15472.906719999999,0.0,32
1373,1017980.7999999999,-15472.408159999999,0.0,32
1924,1017521.5999999999,-15465.428319999999,0.0,32
276,1017521.5999999999,-15465.428319999999,0.0,32
685,1017259.2,-15461.43984,0.0,32
634,1016767.2,-15453.96144,0.0,32
1881,1016635.9999999999,-15451.9672,0.0,32
