,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,21
2,1,3,35
3,1,4,44
4,1,5,1
5,1,6,6
6,1,7,33
7,1,8,43
8,1,9,34
9,1,10,6
10,1,11,23
11,1,12,49
12,1,13,65
13,1,14,15
14,1,15,59
15,1,16,30
16,1,17,32
17,1,18,4
18,1,19,28
19,1,20,9
20,1,21,19
21,1,22,2
22,1,23,32
23,1,24,20
24,1,25,22
25,1,26,2
26,1,27,2
27,1,28,16
28,1,29,31
29,1,30,24
30,1,31,51
31,1,32,32
32,1,33,4
33,1,34,49
34,1,35,25
35,1,36,22
36,1,37,43
37,1,38,31
38,1,39,4
39,1,40,50
40,1,41,50
41,1,42,46
42,1,43,64
43,1,44,57
44,1,45,44
45,1,46,13
46,1,47,39
47,1,48,39
48,1,49,11
49,1,50,50
50,1,51,75
51,1,52,34
52,1,53,21
53,1,54,10
54,1,55,32
55,1,56,18
56,1,57,40
57,1,58,26
58,1,59,3
59,1,60,13
60,1,61,88
61,1,62,45
62,1,63,66
63,1,64,33
64,1,65,25
65,1,66,47
66,1,67,35
67,1,68,30
68,1,69,32
69,1,70,50
70,1,71,27
71,1,72,60
72,1,73,69
73,1,74,41
74,1,75,18
75,1,76,18
76,1,77,33
77,1,78,21
78,1,79,14
79,1,80,54
80,1,81,56
81,1,82,62
82,1,83,40
83,1,84,12
84,1,85,34
85,1,86,28
86,1,87,45
87,1,88,1
88,1,89,40
89,1,90,11
90,1,91,50
91,1,92,2
92,1,93,24
93,1,94,7
94,1,95,54
95,1,96,21
96,1,97,23
97,1,98,8
98,1,99,44
99,1,100,14
100,1,101,12
101,1,102,2
102,1,103,40
103,1,104,28
104,1,105,7
105,1,106,21
106,1,107,53
107,1,108,0
108,1,109,42
109,1,110,7
110,1,111,17
111,1,112,67
112,1,113,42
113,1,114,28
114,1,115,48
115,1,116,24
116,1,117,67
117,1,118,27
118,1,119,0
119,1,120,0
120,1,121,29
121,1,122,22
122,1,123,0
123,1,124,33
124,1,125,23
125,1,126,28
126,1,127,18
127,1,128,80
128,1,129,74
129,1,130,1
130,1,131,23
131,1,132,19
132,1,133,32
133,1,134,0
134,1,135,35
135,1,136,59
136,1,137,23
137,1,138,25
138,1,139,28
139,1,140,42
140,1,141,32
141,1,142,33
142,1,143,18
143,1,144,3
144,1,145,42
145,1,146,20
146,1,147,3
147,1,148,43
148,1,149,21
149,1,150,17
150,1,151,13
151,1,152,21
152,1,153,7
153,1,154,48
154,1,155,50
155,1,156,43
156,1,157,29
157,1,158,46
158,1,159,15
159,1,160,4
160,1,161,49
161,1,162,49
162,1,163,10
163,1,164,44
164,1,165,11
165,1,166,23
166,1,167,22
167,1,168,6
168,1,169,26
169,1,170,62
170,1,171,7
171,1,172,73
172,1,173,38
173,1,174,21
174,1,175,62
175,1,176,61
176,1,177,48
177,1,178,23
178,1,179,26
179,1,180,15
180,1,181,51
181,1,182,62
182,1,183,17
183,1,184,68
184,1,185,21
185,1,186,24
186,1,187,47
187,1,188,36
188,1,189,31
189,1,190,37
190,1,191,51
191,1,192,52
192,1,193,25
193,1,194,1
194,1,195,6
195,1,196,43
196,1,197,19
197,1,198,70
198,1,199,10
199,1,200,56
200,1,201,31
201,1,202,32
202,1,203,41
203,1,204,12
204,1,205,64
205,1,206,0
206,1,207,7
207,1,208,38
208,1,209,12
209,1,210,18
210,1,211,62
211,1,212,40
212,1,213,44
213,1,214,29
214,1,215,25
215,1,216,48
216,1,217,64
217,1,218,52
218,1,219,3
219,1,220,32
220,1,221,12
221,1,222,54
222,1,223,20
223,1,224,28
224,1,225,62
225,1,226,8
226,1,227,6
227,1,228,2
228,1,229,2
229,1,230,16
230,1,231,22
231,1,232,46
232,1,233,30
233,1,234,9
234,1,235,28
235,1,236,60
236,1,237,12
237,1,238,35
238,1,239,52
239,1,240,36
240,1,241,68
241,1,242,15
242,1,243,42
243,1,244,16
244,1,245,34
245,1,246,18
246,1,247,9
247,1,248,49
248,1,249,6
249,1,250,43
250,1,251,24
251,1,252,28
252,1,253,13
253,1,254,66
254,1,255,51
255,1,256,9
256,1,257,8
257,1,258,53
258,1,259,60
259,1,260,23
260,1,261,60
261,1,262,38
262,1,263,9
263,1,264,60
264,1,265,5
265,1,266,35
266,1,267,33
267,1,268,31
268,1,269,0
269,1,270,32
270,1,271,30
271,1,272,31
272,1,273,45
273,1,274,33
274,1,275,12
275,1,276,71
