,id_tienda,id_producto,venta_tienda
0,1,1,1
1,1,2,24
2,1,3,30
3,1,4,36
4,1,5,7
5,1,6,11
6,1,7,38
7,1,8,42
8,1,9,36
9,1,10,5
10,1,11,19
11,1,12,66
12,1,13,54
13,1,14,9
14,1,15,51
15,1,16,27
16,1,17,24
17,1,18,5
18,1,19,24
19,1,20,1
20,1,21,18
21,1,22,1
22,1,23,30
23,1,24,27
24,1,25,20
25,1,26,4
26,1,27,5
27,1,28,14
28,1,29,22
29,1,30,11
30,1,31,54
31,1,32,30
32,1,33,4
33,1,34,45
34,1,35,21
35,1,36,18
36,1,37,50
37,1,38,26
38,1,39,4
39,1,40,49
40,1,41,66
41,1,42,29
42,1,43,49
43,1,44,60
44,1,45,48
45,1,46,25
46,1,47,42
47,1,48,38
48,1,49,20
49,1,50,46
50,1,51,78
51,1,52,34
52,1,53,31
53,1,54,9
54,1,55,38
55,1,56,11
56,1,57,48
57,1,58,26
58,1,59,6
59,1,60,19
60,1,61,73
61,1,62,57
62,1,63,61
63,1,64,13
64,1,65,29
65,1,66,41
66,1,67,52
67,1,68,41
68,1,69,33
69,1,70,56
70,1,71,18
71,1,72,58
72,1,73,57
73,1,74,42
74,1,75,14
75,1,76,17
76,1,77,22
77,1,78,27
78,1,79,8
79,1,80,63
80,1,81,71
81,1,82,59
82,1,83,38
83,1,84,13
84,1,85,41
85,1,86,27
86,1,87,56
87,1,88,7
88,1,89,44
89,1,90,7
90,1,91,54
91,1,92,4
92,1,93,19
93,1,94,15
94,1,95,42
95,1,96,24
96,1,97,28
97,1,98,6
98,1,99,64
99,1,100,15
100,1,101,13
101,1,102,3
102,1,103,24
103,1,104,31
104,1,105,5
105,1,106,36
106,1,107,67
107,1,108,1
108,1,109,48
109,1,110,5
110,1,111,13
111,1,112,55
112,1,113,42
113,1,114,26
114,1,115,38
115,1,116,18
116,1,117,59
117,1,118,27
118,1,119,0
119,1,120,3
120,1,121,26
121,1,122,19
122,1,123,0
123,1,124,41
124,1,125,38
125,1,126,14
126,1,127,35
127,1,128,74
128,1,129,76
129,1,130,0
130,1,131,12
131,1,132,28
132,1,133,43
133,1,134,0
134,1,135,34
135,1,136,37
136,1,137,33
137,1,138,20
138,1,139,38
139,1,140,41
140,1,141,20
141,1,142,47
142,1,143,15
143,1,144,2
144,1,145,32
145,1,146,23
146,1,147,3
147,1,148,22
148,1,149,18
149,1,150,27
150,1,151,17
151,1,152,21
152,1,153,11
153,1,154,41
154,1,155,44
155,1,156,37
156,1,157,27
157,1,158,43
158,1,159,13
159,1,160,5
160,1,161,44
161,1,162,44
162,1,163,13
163,1,164,44
164,1,165,9
165,1,166,27
166,1,167,29
167,1,168,6
168,1,169,25
169,1,170,57
170,1,171,4
171,1,172,70
172,1,173,35
173,1,174,20
174,1,175,63
175,1,176,52
176,1,177,58
177,1,178,14
178,1,179,22
179,1,180,26
180,1,181,73
181,1,182,62
182,1,183,18
183,1,184,51
184,1,185,25
185,1,186,28
186,1,187,49
187,1,188,24
188,1,189,20
189,1,190,29
190,1,191,50
191,1,192,37
192,1,193,21
193,1,194,2
194,1,195,8
195,1,196,28
196,1,197,16
197,1,198,63
198,1,199,15
199,1,200,65
200,1,201,20
201,1,202,24
202,1,203,34
203,1,204,11
204,1,205,66
205,1,206,0
206,1,207,7
207,1,208,40
208,1,209,20
209,1,210,23
210,1,211,64
211,1,212,53
212,1,213,51
213,1,214,37
214,1,215,34
215,1,216,39
216,1,217,74
217,1,218,54
218,1,219,4
219,1,220,31
220,1,221,9
221,1,222,36
222,1,223,19
223,1,224,28
224,1,225,48
225,1,226,4
226,1,227,11
227,1,228,2
228,1,229,4
229,1,230,12
230,1,231,23
231,1,232,45
232,1,233,30
233,1,234,3
234,1,235,33
