,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,23
2,1,3,18
3,1,4,42
4,1,5,2
5,1,6,5
6,1,7,19
7,1,8,31
8,1,9,14
9,1,10,2
10,1,11,10
11,1,12,60
12,1,13,49
13,1,14,5
14,1,15,40
15,1,16,28
16,1,17,14
17,1,18,3
18,1,19,24
19,1,20,4
20,1,21,16
21,1,22,2
22,1,23,24
23,1,24,14
24,1,25,10
25,1,26,1
26,1,27,2
27,1,28,11
28,1,29,13
29,1,30,21
30,1,31,45
31,1,32,32
32,1,33,0
33,1,34,21
34,1,35,23
35,1,36,15
36,1,37,40
37,1,38,27
38,1,39,2
39,1,40,37
40,1,41,40
41,1,42,29
42,1,43,48
43,1,44,54
44,1,45,42
45,1,46,10
46,1,47,32
47,1,48,36
48,1,49,16
49,1,50,34
50,1,51,39
51,1,52,23
52,1,53,22
53,1,54,11
54,1,55,19
55,1,56,10
56,1,57,28
57,1,58,20
58,1,59,2
59,1,60,13
60,1,61,37
61,1,62,32
62,1,63,43
63,1,64,15
64,1,65,30
65,1,66,23
66,1,67,29
67,1,68,22
68,1,69,25
69,1,70,36
70,1,71,29
71,1,72,37
72,1,73,54
73,1,74,26
74,1,75,8
75,1,76,15
76,1,77,23
77,1,78,13
78,1,79,6
79,1,80,54
80,1,81,48
81,1,82,46
82,1,83,32
83,1,84,10
84,1,85,24
85,1,86,10
86,1,87,42
87,1,88,2
88,1,89,24
89,1,90,5
90,1,91,48
91,1,92,2
92,1,93,21
93,1,94,9
94,1,95,35
95,1,96,19
96,1,97,9
97,1,98,8
98,1,99,49
99,1,100,7
100,1,101,10
101,1,102,1
102,1,103,30
103,1,104,23
104,1,105,2
105,1,106,22
106,1,107,52
107,1,108,0
108,1,109,29
109,1,110,2
110,1,111,18
111,1,112,48
112,1,113,26
113,1,114,22
114,1,115,35
115,1,116,15
116,1,117,58
117,1,118,21
118,1,119,0
119,1,120,2
120,1,121,18
121,1,122,13
122,1,123,0
123,1,124,20
124,1,125,18
125,1,126,23
126,1,127,24
127,1,128,40
128,1,129,49
129,1,130,0
130,1,131,21
131,1,132,15
132,1,133,28
133,1,134,0
134,1,135,29
135,1,136,35
136,1,137,27
137,1,138,15
138,1,139,29
139,1,140,36
140,1,141,16
141,1,142,28
142,1,143,11
143,1,144,3
144,1,145,29
145,1,146,16
146,1,147,2
147,1,148,27
148,1,149,8
149,1,150,12
150,1,151,8
151,1,152,10
152,1,153,5
153,1,154,40
154,1,155,30
155,1,156,30
156,1,157,17
157,1,158,37
158,1,159,10
159,1,160,4
160,1,161,42
161,1,162,35
162,1,163,8
163,1,164,29
164,1,165,5
165,1,166,14
166,1,167,14
167,1,168,3
168,1,169,18
169,1,170,37
170,1,171,3
171,1,172,40
172,1,173,17
173,1,174,15
174,1,175,49
175,1,176,37
176,1,177,54
177,1,178,7
178,1,179,13
179,1,180,16
180,1,181,54
181,1,182,52
182,1,183,19
183,1,184,48
184,1,185,16
185,1,186,21
186,1,187,30
187,1,188,21
188,1,189,18
189,1,190,25
190,1,191,40
191,1,192,32
192,1,193,13
193,1,194,0
194,1,195,6
195,1,196,36
196,1,197,13
197,1,198,45
198,1,199,7
199,1,200,40
200,1,201,14
201,1,202,18
202,1,203,29
203,1,204,6
204,1,205,47
205,1,206,1
206,1,207,5
207,1,208,43
208,1,209,6
209,1,210,8
210,1,211,39
211,1,212,43
212,1,213,25
213,1,214,22
214,1,215,18
215,1,216,27
216,1,217,57
217,1,218,46
218,1,219,3
219,1,220,21
220,1,221,2
221,1,222,37
222,1,223,18
223,1,224,13
224,1,225,40
225,1,226,4
226,1,227,11
227,1,228,4
228,1,229,3
229,1,230,8
230,1,231,12
231,1,232,41
232,1,233,17
233,1,234,9
234,1,235,24
235,1,236,35
236,1,237,5
237,1,238,30
238,1,239,35
239,1,240,36
240,1,241,39
241,1,242,16
242,1,243,32
243,1,244,19
244,1,245,16
245,1,246,13
246,1,247,3
247,1,248,40
248,1,249,3
249,1,250,25
250,1,251,8
251,1,252,23
252,1,253,8
253,1,254,40
254,1,255,29
255,1,256,5
256,1,257,9
257,1,258,44
258,1,259,40
259,1,260,22
260,1,261,44
261,1,262,31
262,1,263,2
263,1,264,50
264,1,265,5
265,1,266,26
266,1,267,21
267,1,268,18
268,1,269,0
269,1,270,16
270,1,271,16
271,1,272,18
272,1,273,44
273,1,274,16
274,1,275,8
275,1,276,56
276,1,277,40
277,1,278,13
278,1,279,2
279,1,280,3
280,1,281,26
281,1,282,7
282,1,283,23
283,1,284,18
284,1,285,21
285,1,286,21
286,1,287,39
287,1,288,27
288,1,289,17
289,1,290,24
290,1,291,14
291,1,292,17
292,1,293,14
293,1,294,53
294,1,295,35
295,1,296,46
296,1,297,27
297,1,298,43
298,1,299,43
299,1,300,33
300,1,301,5
301,1,302,11
302,1,303,35
303,1,304,23
304,1,305,2
305,1,306,25
306,1,307,13
307,1,308,48
308,1,309,13
309,1,310,31
310,1,311,40
311,1,312,18
312,1,313,9
313,1,314,13
314,1,315,34
315,1,316,48
316,1,317,21
317,1,318,22
318,1,319,8
319,1,320,12
320,1,321,50
321,1,322,15
322,1,323,13
323,1,324,15
324,1,325,21
325,1,326,15
326,1,327,51
327,1,328,14
328,1,329,2
329,1,330,24
330,1,331,37
331,1,332,12
332,1,333,33
333,1,334,24
334,1,335,41
335,1,336,24
336,1,337,21
337,1,338,31
338,1,339,41
339,1,340,30
340,1,341,3
341,1,342,3
342,1,343,12
343,1,344,30
344,1,345,2
345,1,346,26
346,1,347,50
347,1,348,54
348,1,349,35
349,1,350,38
350,1,351,29
351,1,352,13
352,1,353,18
353,1,354,20
354,1,355,25
355,1,356,28
356,1,357,37
357,1,358,19
358,1,359,4
359,1,360,13
360,1,361,34
361,1,362,3
362,1,363,3
363,1,364,30
364,1,365,11
365,1,366,26
366,1,367,16
367,1,368,17
368,1,369,40
369,1,370,21
370,1,371,40
371,1,372,3
372,1,373,27
373,1,374,12
374,1,375,16
375,1,376,43
376,1,377,27
377,1,378,40
378,1,379,38
379,1,380,46
380,1,381,13
381,1,382,28
382,1,383,35
383,1,384,24
384,1,385,38
385,1,386,34
386,1,387,33
387,1,388,28
388,1,389,27
389,1,390,29
390,1,391,5
391,1,392,18
392,1,393,21
393,1,394,40
394,1,395,14
395,1,396,22
396,1,397,9
397,1,398,31
398,1,399,12
399,1,400,28
400,1,401,43
401,1,402,40
402,1,403,35
403,1,404,23
404,1,405,17
405,1,406,26
406,1,407,40
407,1,408,21
408,1,409,12
409,1,410,24
410,1,411,53
411,1,412,48
412,1,413,21
413,1,414,9
414,1,415,30
415,1,416,12
416,1,417,5
417,1,418,0
418,1,419,8
419,1,420,33
420,1,421,29
421,1,422,11
422,1,423,0
423,1,424,47
424,1,425,13
425,1,426,32
426,1,427,13
427,1,428,7
428,1,429,29
429,1,430,8
430,1,431,16
431,1,432,1
432,1,433,6
433,1,434,35
434,1,435,9
435,1,436,26
436,1,437,45
437,1,438,5
438,1,439,2
439,1,440,52
440,1,441,18
441,1,442,10
442,1,443,11
443,1,444,36
444,1,445,15
445,1,446,47
446,1,447,24
447,1,448,20
448,1,449,35
449,1,450,18
450,1,451,33
451,1,452,30
452,1,453,26
453,1,454,1
454,1,455,5
455,1,456,16
456,1,457,0
457,1,458,18
458,1,459,37
459,1,460,31
460,1,461,32
461,1,462,21
462,1,463,49
463,1,464,10
464,1,465,35
465,1,466,48
466,1,467,51
467,1,468,23
468,1,469,3
469,1,470,25
470,1,471,39
471,1,472,22
472,1,473,4
473,1,474,20
474,1,475,38
475,1,476,2
476,1,477,56
477,1,478,36
478,1,479,18
479,1,480,11
480,1,481,37
481,1,482,25
482,1,483,13
483,1,484,48
484,1,485,18
485,1,486,13
486,1,487,64
487,1,488,42
488,1,489,17
489,1,490,27
490,1,491,48
491,1,492,23
492,1,493,10
493,1,494,15
494,1,495,27
495,1,496,21
496,1,497,49
497,1,498,23
498,1,499,36
499,1,500,32
500,1,501,1
501,1,502,12
502,1,503,32
503,1,504,2
504,1,505,27
505,1,506,0
506,1,507,27
507,1,508,0
508,1,509,18
509,1,510,43
510,1,511,21
511,1,512,51
512,1,513,48
513,1,514,16
514,1,515,4
515,1,516,16
516,1,517,18
517,1,518,45
518,1,519,17
519,1,520,35
520,1,521,33
521,1,522,24
522,1,523,33
523,1,524,37
524,1,525,12
525,1,526,12
526,1,527,0
527,1,528,13
528,1,529,5
529,1,530,5
530,1,531,8
531,1,532,32
532,1,533,48
533,1,534,18
534,1,535,19
535,1,536,20
536,1,537,23
537,1,538,28
538,1,539,21
539,1,540,11
540,1,541,2
541,1,542,42
542,1,543,30
543,1,544,39
544,1,545,25
545,1,546,52
546,1,547,33
547,1,548,28
548,1,549,32
549,1,550,22
550,1,551,8
551,1,552,11
552,1,553,18
553,1,554,25
554,1,555,37
555,1,556,26
556,1,557,1
557,1,558,35
558,1,559,52
559,1,560,41
560,1,561,19
561,1,562,48
562,1,563,2
563,1,564,38
564,1,565,15
565,1,566,0
566,1,567,10
567,1,568,38
568,1,569,48
569,1,570,37
570,1,571,5
571,1,572,17
572,1,573,21
573,1,574,11
574,1,575,32
575,1,576,31
576,1,577,25
577,1,578,18
578,1,579,3
579,1,580,27
580,1,581,41
581,1,582,28
582,1,583,0
583,1,584,38
584,1,585,18
585,1,586,5
586,1,587,35
587,1,588,14
588,1,589,48
589,1,590,0
590,1,591,8
591,1,592,2
592,1,593,22
593,1,594,34
594,1,595,11
595,1,596,28
596,1,597,2
597,1,598,9
598,1,599,4
599,1,600,5
600,1,601,21
601,1,602,4
602,1,603,21
603,1,604,22
604,1,605,34
605,1,606,37
606,1,607,41
607,1,608,21
608,1,609,5
609,1,610,31
610,1,611,25
611,1,612,37
612,1,613,5
613,1,614,51
614,1,615,21
615,1,616,0
616,1,617,31
617,1,618,29
618,1,619,47
619,1,620,27
620,1,621,51
621,1,622,31
622,1,623,0
623,1,624,18
624,1,625,27
625,1,626,25
626,1,627,26
627,1,628,43
628,1,629,20
629,1,630,15
630,1,631,30
631,1,632,40
632,1,633,45
633,1,634,49
634,1,635,37
635,1,636,4
636,1,637,31
637,1,638,22
638,1,639,0
639,1,640,10
640,1,641,16
641,1,642,38
642,1,643,8
643,1,644,43
644,1,645,27
645,1,646,14
646,1,647,11
647,1,648,19
648,1,649,41
649,1,650,5
650,1,651,21
651,1,652,5
652,1,653,10
653,1,654,48
654,1,655,21
655,1,656,8
656,1,657,25
657,1,658,38
658,1,659,11
659,1,660,45
660,1,661,43
661,1,662,1
662,1,663,34
663,1,664,54
664,1,665,64
665,1,666,6
666,1,667,39
667,1,668,25
668,1,669,45
669,1,670,41
670,1,671,33
671,1,672,41
672,1,673,7
673,1,674,38
674,1,675,24
675,1,676,29
676,1,677,23
677,1,678,40
678,1,679,44
679,1,680,32
680,1,681,21
681,1,682,18
682,1,683,29
683,1,684,15
684,1,685,14
685,1,686,38
686,1,687,16
687,1,688,14
688,1,689,50
689,1,690,45
690,1,691,51
691,1,692,45
692,1,693,3
693,1,694,24
694,1,695,37
695,1,696,2
696,1,697,34
697,1,698,22
698,1,699,9
699,1,700,24
700,1,701,35
701,1,702,46
702,1,703,18
703,1,704,17
