,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,24
2,1,3,29
3,1,4,44
4,1,5,2
5,1,6,8
6,1,7,36
7,1,8,41
8,1,9,24
9,1,10,10
10,1,11,30
11,1,12,63
12,1,13,67
13,1,14,5
14,1,15,65
15,1,16,26
16,1,17,16
17,1,18,8
18,1,19,38
19,1,20,9
20,1,21,14
21,1,22,3
22,1,23,29
23,1,24,28
24,1,25,17
25,1,26,2
26,1,27,4
27,1,28,21
28,1,29,28
29,1,30,17
30,1,31,51
31,1,32,26
32,1,33,3
33,1,34,37
34,1,35,26
35,1,36,26
36,1,37,56
37,1,38,29
38,1,39,4
39,1,40,50
40,1,41,71
41,1,42,42
42,1,43,51
43,1,44,59
44,1,45,71
45,1,46,19
46,1,47,57
47,1,48,34
48,1,49,18
49,1,50,44
50,1,51,79
51,1,52,33
52,1,53,32
53,1,54,13
54,1,55,43
55,1,56,26
56,1,57,31
57,1,58,29
58,1,59,4
59,1,60,27
60,1,61,81
61,1,62,47
62,1,63,64
63,1,64,19
64,1,65,46
65,1,66,29
66,1,67,58
67,1,68,43
68,1,69,31
69,1,70,62
70,1,71,24
71,1,72,57
72,1,73,55
73,1,74,42
74,1,75,13
75,1,76,22
76,1,77,29
77,1,78,26
78,1,79,14
79,1,80,61
80,1,81,70
81,1,82,62
82,1,83,37
83,1,84,9
84,1,85,40
85,1,86,18
86,1,87,58
87,1,88,5
88,1,89,47
89,1,90,5
90,1,91,53
91,1,92,0
92,1,93,25
93,1,94,15
94,1,95,49
95,1,96,23
96,1,97,21
97,1,98,11
98,1,99,63
99,1,100,9
100,1,101,15
101,1,102,3
102,1,103,26
103,1,104,33
104,1,105,4
105,1,106,30
106,1,107,69
107,1,108,0
108,1,109,42
109,1,110,6
110,1,111,15
111,1,112,61
112,1,113,32
113,1,114,35
114,1,115,36
115,1,116,23
116,1,117,73
117,1,118,30
118,1,119,0
119,1,120,1
120,1,121,24
121,1,122,17
122,1,123,0
123,1,124,29
124,1,125,17
125,1,126,20
126,1,127,22
127,1,128,59
128,1,129,61
129,1,130,2
130,1,131,17
131,1,132,37
132,1,133,41
133,1,134,0
134,1,135,38
135,1,136,55
136,1,137,33
137,1,138,20
138,1,139,44
139,1,140,46
140,1,141,31
141,1,142,37
142,1,143,15
143,1,144,2
144,1,145,38
145,1,146,18
146,1,147,7
147,1,148,37
148,1,149,10
149,1,150,22
150,1,151,11
151,1,152,20
152,1,153,13
153,1,154,36
154,1,155,47
155,1,156,39
156,1,157,23
157,1,158,58
158,1,159,14
159,1,160,6
160,1,161,64
161,1,162,44
162,1,163,9
163,1,164,38
164,1,165,6
165,1,166,29
166,1,167,24
167,1,168,3
168,1,169,13
169,1,170,54
170,1,171,4
171,1,172,61
172,1,173,37
173,1,174,18
174,1,175,64
175,1,176,53
176,1,177,60
177,1,178,21
178,1,179,17
179,1,180,22
180,1,181,64
181,1,182,56
182,1,183,27
183,1,184,59
184,1,185,29
185,1,186,17
186,1,187,44
187,1,188,16
188,1,189,28
189,1,190,31
190,1,191,66
191,1,192,55
192,1,193,24
193,1,194,2
194,1,195,11
195,1,196,29
196,1,197,16
197,1,198,69
198,1,199,4
199,1,200,75
200,1,201,22
201,1,202,27
202,1,203,39
203,1,204,8
204,1,205,59
205,1,206,1
206,1,207,1
207,1,208,69
208,1,209,9
209,1,210,19
210,1,211,63
211,1,212,65
212,1,213,42
213,1,214,46
214,1,215,35
215,1,216,39
216,1,217,72
217,1,218,61
218,1,219,3
219,1,220,24
220,1,221,9
221,1,222,38
222,1,223,24
223,1,224,32
224,1,225,56
225,1,226,3
226,1,227,17
227,1,228,5
228,1,229,3
229,1,230,18
230,1,231,23
231,1,232,51
232,1,233,31
233,1,234,3
234,1,235,35
235,1,236,52
236,1,237,9
237,1,238,33
238,1,239,50
239,1,240,32
240,1,241,39
241,1,242,25
242,1,243,37
243,1,244,25
244,1,245,25
245,1,246,18
246,1,247,4
247,1,248,52
248,1,249,1
249,1,250,32
250,1,251,17
251,1,252,47
252,1,253,7
253,1,254,67
254,1,255,43
255,1,256,12
256,1,257,3
257,1,258,65
258,1,259,51
259,1,260,26
260,1,261,52
261,1,262,41
262,1,263,5
263,1,264,68
264,1,265,2
265,1,266,30
266,1,267,25
267,1,268,30
268,1,269,0
269,1,270,25
270,1,271,23
271,1,272,34
272,1,273,53
273,1,274,14
274,1,275,8
275,1,276,74
276,1,277,60
277,1,278,19
278,1,279,3
279,1,280,3
280,1,281,37
281,1,282,4
282,1,283,54
283,1,284,16
284,1,285,23
285,1,286,29
286,1,287,66
287,1,288,27
288,1,289,22
289,1,290,30
290,1,291,18
291,1,292,26
292,1,293,27
293,1,294,68
294,1,295,58
295,1,296,56
296,1,297,50
297,1,298,58
298,1,299,70
299,1,300,66
300,1,301,9
301,1,302,30
302,1,303,44
303,1,304,26
304,1,305,4
305,1,306,34
306,1,307,24
307,1,308,60
308,1,309,21
309,1,310,40
310,1,311,54
311,1,312,28
312,1,313,16
313,1,314,21
314,1,315,56
315,1,316,72
316,1,317,30
317,1,318,35
318,1,319,11
319,1,320,24
320,1,321,61
321,1,322,21
322,1,323,17
323,1,324,33
324,1,325,50
325,1,326,13
326,1,327,54
327,1,328,14
328,1,329,3
329,1,330,36
330,1,331,53
331,1,332,21
332,1,333,54
333,1,334,26
334,1,335,70
335,1,336,28
336,1,337,25
337,1,338,49
338,1,339,52
339,1,340,40
340,1,341,4
341,1,342,11
342,1,343,31
343,1,344,42
344,1,345,4
345,1,346,30
346,1,347,88
347,1,348,78
348,1,349,53
349,1,350,43
350,1,351,36
351,1,352,17
352,1,353,18
353,1,354,23
354,1,355,31
355,1,356,39
356,1,357,52
357,1,358,24
358,1,359,6
359,1,360,25
360,1,361,42
361,1,362,7
362,1,363,9
363,1,364,49
364,1,365,20
365,1,366,29
366,1,367,19
367,1,368,19
368,1,369,60
369,1,370,24
370,1,371,48
371,1,372,13
372,1,373,43
373,1,374,24
374,1,375,24
375,1,376,53
376,1,377,25
377,1,378,48
378,1,379,46
379,1,380,59
380,1,381,20
381,1,382,40
382,1,383,47
383,1,384,44
384,1,385,51
385,1,386,65
386,1,387,42
387,1,388,55
388,1,389,33
389,1,390,49
390,1,391,7
391,1,392,28
392,1,393,23
393,1,394,50
394,1,395,23
395,1,396,20
396,1,397,15
397,1,398,55
398,1,399,23
399,1,400,49
400,1,401,55
401,1,402,61
402,1,403,35
403,1,404,30
404,1,405,14
405,1,406,35
406,1,407,62
407,1,408,37
408,1,409,18
409,1,410,22
410,1,411,61
411,1,412,62
412,1,413,10
413,1,414,14
414,1,415,22
415,1,416,28
416,1,417,7
417,1,418,1
418,1,419,11
419,1,420,47
420,1,421,52
421,1,422,21
422,1,423,1
423,1,424,67
424,1,425,27
425,1,426,46
426,1,427,14
427,1,428,13
428,1,429,33
429,1,430,15
430,1,431,22
431,1,432,3
432,1,433,3
433,1,434,28
434,1,435,27
435,1,436,24
436,1,437,68
437,1,438,6
438,1,439,8
439,1,440,55
440,1,441,35
441,1,442,24
442,1,443,16
443,1,444,49
444,1,445,26
445,1,446,48
446,1,447,24
447,1,448,39
448,1,449,58
449,1,450,22
450,1,451,61
451,1,452,35
452,1,453,46
453,1,454,1
454,1,455,10
455,1,456,29
456,1,457,1
457,1,458,26
458,1,459,43
459,1,460,40
460,1,461,30
461,1,462,37
462,1,463,66
463,1,464,25
464,1,465,50
465,1,466,59
466,1,467,74
467,1,468,36
468,1,469,6
469,1,470,40
470,1,471,41
471,1,472,27
472,1,473,3
473,1,474,48
474,1,475,37
475,1,476,6
476,1,477,58
477,1,478,45
478,1,479,24
479,1,480,13
480,1,481,49
481,1,482,48
482,1,483,20
483,1,484,43
484,1,485,38
485,1,486,18
486,1,487,66
487,1,488,80
488,1,489,20
489,1,490,21
490,1,491,61
491,1,492,42
492,1,493,8
493,1,494,14
494,1,495,35
495,1,496,39
496,1,497,65
497,1,498,28
498,1,499,62
499,1,500,45
500,1,501,6
501,1,502,18
502,1,503,24
503,1,504,9
504,1,505,27
505,1,506,2
506,1,507,36
507,1,508,0
508,1,509,18
509,1,510,47
510,1,511,29
511,1,512,71
512,1,513,55
513,1,514,22
514,1,515,2
515,1,516,32
516,1,517,21
517,1,518,58
518,1,519,23
519,1,520,46
520,1,521,55
521,1,522,33
522,1,523,41
523,1,524,50
524,1,525,20
525,1,526,21
526,1,527,1
527,1,528,21
528,1,529,5
529,1,530,3
530,1,531,10
531,1,532,57
532,1,533,64
533,1,534,30
534,1,535,23
535,1,536,20
536,1,537,29
537,1,538,29
538,1,539,30
539,1,540,13
540,1,541,5
541,1,542,75
542,1,543,29
543,1,544,50
544,1,545,39
545,1,546,61
546,1,547,50
547,1,548,36
548,1,549,37
549,1,550,20
550,1,551,11
551,1,552,13
552,1,553,13
553,1,554,44
554,1,555,47
555,1,556,43
556,1,557,2
557,1,558,43
558,1,559,56
559,1,560,42
560,1,561,24
561,1,562,64
562,1,563,8
563,1,564,40
564,1,565,30
565,1,566,0
566,1,567,4
567,1,568,44
568,1,569,57
569,1,570,70
570,1,571,16
571,1,572,30
572,1,573,34
573,1,574,17
574,1,575,51
575,1,576,55
576,1,577,30
577,1,578,11
578,1,579,5
579,1,580,45
580,1,581,53
581,1,582,22
582,1,583,0
583,1,584,33
584,1,585,21
585,1,586,13
586,1,587,38
587,1,588,22
588,1,589,62
589,1,590,3
590,1,591,6
591,1,592,9
592,1,593,29
593,1,594,39
594,1,595,12
595,1,596,34
596,1,597,6
597,1,598,14
598,1,599,9
599,1,600,4
600,1,601,14
601,1,602,13
602,1,603,25
603,1,604,33
604,1,605,41
605,1,606,71
606,1,607,49
607,1,608,30
608,1,609,8
609,1,610,22
610,1,611,49
611,1,612,43
612,1,613,14
613,1,614,65
614,1,615,30
615,1,616,3
616,1,617,32
617,1,618,36
618,1,619,64
619,1,620,47
620,1,621,72
621,1,622,36
622,1,623,2
623,1,624,30
624,1,625,24
625,1,626,33
626,1,627,35
627,1,628,49
628,1,629,33
629,1,630,20
630,1,631,50
631,1,632,54
632,1,633,61
633,1,634,64
634,1,635,36
635,1,636,8
636,1,637,47
637,1,638,30
638,1,639,1
639,1,640,8
640,1,641,20
641,1,642,51
642,1,643,17
643,1,644,64
644,1,645,40
