,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,34
2,1,3,36
3,1,4,40
4,1,5,4
5,1,6,9
6,1,7,42
7,1,8,51
8,1,9,24
9,1,10,12
10,1,11,22
11,1,12,71
12,1,13,48
13,1,14,8
14,1,15,65
15,1,16,35
16,1,17,20
17,1,18,7
18,1,19,38
19,1,20,11
20,1,21,13
21,1,22,0
22,1,23,36
23,1,24,23
24,1,25,17
25,1,26,5
26,1,27,2
27,1,28,19
28,1,29,19
29,1,30,19
30,1,31,63
31,1,32,28
32,1,33,7
33,1,34,34
34,1,35,28
35,1,36,31
36,1,37,64
37,1,38,22
38,1,39,3
39,1,40,65
40,1,41,57
41,1,42,45
42,1,43,60
43,1,44,83
44,1,45,64
45,1,46,18
46,1,47,39
47,1,48,45
48,1,49,17
49,1,50,47
50,1,51,50
51,1,52,29
52,1,53,34
53,1,54,14
54,1,55,51
55,1,56,17
56,1,57,44
57,1,58,30
58,1,59,3
59,1,60,19
60,1,61,76
61,1,62,41
62,1,63,71
63,1,64,17
64,1,65,37
65,1,66,45
66,1,67,43
67,1,68,43
68,1,69,39
69,1,70,49
70,1,71,19
71,1,72,64
72,1,73,66
73,1,74,40
74,1,75,14
75,1,76,25
76,1,77,34
77,1,78,26
78,1,79,11
79,1,80,63
80,1,81,72
81,1,82,68
82,1,83,40
83,1,84,12
84,1,85,42
85,1,86,17
86,1,87,55
87,1,88,4
88,1,89,47
89,1,90,7
90,1,91,58
91,1,92,3
92,1,93,20
93,1,94,13
94,1,95,41
95,1,96,20
96,1,97,17
97,1,98,8
98,1,99,67
99,1,100,6
100,1,101,13
101,1,102,2
102,1,103,34
103,1,104,32
104,1,105,3
105,1,106,45
106,1,107,79
107,1,108,0
108,1,109,46
109,1,110,6
110,1,111,12
111,1,112,58
112,1,113,46
113,1,114,31
114,1,115,34
115,1,116,22
116,1,117,57
117,1,118,34
118,1,119,0
119,1,120,1
120,1,121,31
121,1,122,29
122,1,123,0
123,1,124,27
124,1,125,25
125,1,126,21
126,1,127,34
127,1,128,75
128,1,129,81
129,1,130,1
130,1,131,21
131,1,132,28
132,1,133,40
133,1,134,0
134,1,135,32
135,1,136,42
136,1,137,27
137,1,138,25
138,1,139,45
139,1,140,45
140,1,141,20
141,1,142,28
142,1,143,25
143,1,144,1
144,1,145,42
145,1,146,19
146,1,147,2
147,1,148,33
148,1,149,15
149,1,150,24
150,1,151,15
151,1,152,16
152,1,153,12
153,1,154,42
154,1,155,64
155,1,156,35
156,1,157,18
157,1,158,50
158,1,159,14
159,1,160,10
160,1,161,61
161,1,162,51
162,1,163,14
163,1,164,43
164,1,165,10
165,1,166,40
166,1,167,18
167,1,168,5
168,1,169,23
169,1,170,60
170,1,171,10
171,1,172,73
172,1,173,28
173,1,174,16
174,1,175,58
175,1,176,57
176,1,177,59
177,1,178,10
178,1,179,18
179,1,180,20
180,1,181,76
181,1,182,58
182,1,183,24
183,1,184,53
184,1,185,22
185,1,186,23
186,1,187,54
187,1,188,34
188,1,189,31
189,1,190,36
190,1,191,72
191,1,192,46
192,1,193,17
193,1,194,3
194,1,195,6
195,1,196,40
196,1,197,11
197,1,198,53
198,1,199,10
199,1,200,63
200,1,201,34
201,1,202,33
202,1,203,40
203,1,204,11
204,1,205,51
205,1,206,1
206,1,207,4
207,1,208,54
208,1,209,11
209,1,210,23
210,1,211,56
211,1,212,53
212,1,213,40
213,1,214,37
214,1,215,31
215,1,216,55
216,1,217,62
217,1,218,64
218,1,219,2
219,1,220,34
220,1,221,8
221,1,222,49
222,1,223,25
223,1,224,22
224,1,225,52
225,1,226,4
226,1,227,11
227,1,228,6
228,1,229,2
229,1,230,18
230,1,231,14
231,1,232,33
232,1,233,18
233,1,234,1
234,1,235,46
235,1,236,32
236,1,237,11
237,1,238,24
238,1,239,53
239,1,240,29
240,1,241,48
241,1,242,24
242,1,243,35
243,1,244,34
244,1,245,23
245,1,246,23
246,1,247,8
247,1,248,58
248,1,249,4
249,1,250,25
250,1,251,19
251,1,252,28
252,1,253,14
253,1,254,65
254,1,255,43
255,1,256,11
256,1,257,8
257,1,258,56
258,1,259,51
259,1,260,28
260,1,261,63
261,1,262,48
262,1,263,10
263,1,264,55
264,1,265,6
265,1,266,32
266,1,267,28
267,1,268,25
268,1,269,0
269,1,270,27
270,1,271,27
271,1,272,32
272,1,273,48
273,1,274,34
274,1,275,9
275,1,276,56
276,1,277,69
277,1,278,22
278,1,279,2
279,1,280,3
280,1,281,40
281,1,282,10
282,1,283,40
283,1,284,21
284,1,285,32
285,1,286,26
286,1,287,67
287,1,288,26
288,1,289,29
289,1,290,31
290,1,291,19
291,1,292,19
292,1,293,24
293,1,294,76
294,1,295,55
295,1,296,74
296,1,297,41
297,1,298,61
298,1,299,55
299,1,300,53
300,1,301,10
301,1,302,25
302,1,303,56
303,1,304,27
304,1,305,6
305,1,306,41
306,1,307,18
307,1,308,70
308,1,309,17
309,1,310,38
310,1,311,47
311,1,312,19
312,1,313,12
313,1,314,25
314,1,315,37
315,1,316,65
316,1,317,25
317,1,318,41
318,1,319,11
319,1,320,27
320,1,321,57
321,1,322,37
322,1,323,21
323,1,324,19
324,1,325,33
325,1,326,15
326,1,327,53
327,1,328,22
328,1,329,7
329,1,330,36
330,1,331,47
331,1,332,14
332,1,333,49
333,1,334,23
334,1,335,54
335,1,336,38
336,1,337,26
337,1,338,57
338,1,339,46
339,1,340,48
340,1,341,8
341,1,342,5
342,1,343,21
343,1,344,51
344,1,345,5
345,1,346,25
346,1,347,69
347,1,348,77
348,1,349,52
349,1,350,42
350,1,351,30
351,1,352,22
352,1,353,16
353,1,354,29
354,1,355,17
355,1,356,29
356,1,357,36
357,1,358,19
358,1,359,7
359,1,360,19
360,1,361,44
361,1,362,4
362,1,363,5
363,1,364,50
364,1,365,13
365,1,366,32
366,1,367,22
367,1,368,26
368,1,369,64
369,1,370,30
370,1,371,58
371,1,372,20
372,1,373,39
373,1,374,20
374,1,375,26
375,1,376,54
376,1,377,41
377,1,378,65
378,1,379,55
379,1,380,67
380,1,381,27
381,1,382,33
382,1,383,54
383,1,384,64
384,1,385,41
385,1,386,57
386,1,387,47
387,1,388,37
388,1,389,26
389,1,390,38
390,1,391,9
391,1,392,29
392,1,393,23
393,1,394,49
394,1,395,24
395,1,396,28
396,1,397,6
397,1,398,57
398,1,399,15
399,1,400,43
400,1,401,71
401,1,402,71
402,1,403,32
403,1,404,33
404,1,405,26
405,1,406,43
406,1,407,48
407,1,408,37
408,1,409,16
409,1,410,33
410,1,411,64
411,1,412,49
412,1,413,18
413,1,414,9
414,1,415,45
415,1,416,23
416,1,417,4
417,1,418,1
418,1,419,14
419,1,420,46
420,1,421,47
421,1,422,25
422,1,423,2
423,1,424,58
424,1,425,36
425,1,426,52
426,1,427,12
427,1,428,18
428,1,429,36
429,1,430,10
430,1,431,26
431,1,432,4
432,1,433,3
433,1,434,33
434,1,435,23
435,1,436,19
436,1,437,73
437,1,438,0
438,1,439,6
439,1,440,53
440,1,441,32
441,1,442,18
442,1,443,18
443,1,444,47
444,1,445,24
445,1,446,57
446,1,447,26
447,1,448,38
448,1,449,51
449,1,450,25
450,1,451,57
451,1,452,27
452,1,453,34
453,1,454,0
454,1,455,4
455,1,456,23
456,1,457,3
457,1,458,25
458,1,459,43
459,1,460,40
460,1,461,38
461,1,462,25
462,1,463,71
463,1,464,26
464,1,465,56
465,1,466,66
466,1,467,61
467,1,468,34
468,1,469,7
469,1,470,23
470,1,471,49
471,1,472,24
472,1,473,6
473,1,474,37
474,1,475,31
475,1,476,7
476,1,477,80
477,1,478,36
478,1,479,21
479,1,480,18
480,1,481,54
481,1,482,40
482,1,483,22
483,1,484,50
484,1,485,39
485,1,486,26
486,1,487,70
487,1,488,82
488,1,489,27
489,1,490,38
490,1,491,55
491,1,492,49
492,1,493,11
493,1,494,18
494,1,495,44
495,1,496,25
496,1,497,68
497,1,498,32
498,1,499,51
499,1,500,35
500,1,501,3
501,1,502,16
502,1,503,33
503,1,504,12
504,1,505,23
505,1,506,2
506,1,507,35
507,1,508,8
508,1,509,25
509,1,510,65
510,1,511,28
511,1,512,44
512,1,513,73
513,1,514,24
514,1,515,2
515,1,516,25
516,1,517,25
517,1,518,62
518,1,519,41
519,1,520,56
520,1,521,56
521,1,522,32
522,1,523,47
523,1,524,75
524,1,525,12
525,1,526,24
526,1,527,0
527,1,528,15
528,1,529,8
529,1,530,5
530,1,531,15
531,1,532,56
532,1,533,63
533,1,534,30
534,1,535,22
535,1,536,23
536,1,537,34
537,1,538,38
538,1,539,30
539,1,540,22
540,1,541,1
541,1,542,53
542,1,543,38
543,1,544,48
544,1,545,29
545,1,546,63
546,1,547,51
547,1,548,37
548,1,549,33
549,1,550,26
550,1,551,4
551,1,552,18
552,1,553,26
553,1,554,64
554,1,555,37
555,1,556,64
556,1,557,2
557,1,558,43
558,1,559,60
559,1,560,54
560,1,561,26
561,1,562,55
562,1,563,8
563,1,564,33
564,1,565,22
565,1,566,0
566,1,567,13
567,1,568,49
568,1,569,63
569,1,570,46
570,1,571,8
571,1,572,22
572,1,573,40
573,1,574,19
574,1,575,46
575,1,576,40
576,1,577,29
577,1,578,22
578,1,579,7
579,1,580,46
580,1,581,59
581,1,582,31
582,1,583,2
583,1,584,70
584,1,585,29
585,1,586,9
586,1,587,43
587,1,588,17
588,1,589,64
589,1,590,1
590,1,591,5
591,1,592,5
592,1,593,16
593,1,594,35
594,1,595,22
595,1,596,36
596,1,597,3
597,1,598,16
598,1,599,8
599,1,600,7
600,1,601,22
601,1,602,6
602,1,603,19
603,1,604,42
604,1,605,43
605,1,606,66
606,1,607,53
607,1,608,28
608,1,609,7
609,1,610,18
610,1,611,42
611,1,612,42
612,1,613,8
613,1,614,79
614,1,615,28
615,1,616,0
616,1,617,39
617,1,618,30
618,1,619,57
619,1,620,49
620,1,621,50
621,1,622,35
622,1,623,0
623,1,624,29
624,1,625,32
625,1,626,49
626,1,627,25
627,1,628,66
628,1,629,32
629,1,630,20
630,1,631,47
631,1,632,58
632,1,633,49
633,1,634,74
634,1,635,36
635,1,636,3
636,1,637,41
637,1,638,32
638,1,639,3
639,1,640,20
640,1,641,22
641,1,642,43
642,1,643,12
643,1,644,65
644,1,645,38
645,1,646,28
646,1,647,18
647,1,648,21
648,1,649,57
649,1,650,7
650,1,651,35
651,1,652,9
652,1,653,17
653,1,654,67
654,1,655,34
655,1,656,5
656,1,657,43
657,1,658,74
658,1,659,14
659,1,660,93
660,1,661,69
661,1,662,2
662,1,663,43
663,1,664,76
664,1,665,70
665,1,666,4
666,1,667,51
667,1,668,36
668,1,669,51
669,1,670,59
670,1,671,45
671,1,672,47
672,1,673,14
673,1,674,69
674,1,675,30
675,1,676,46
676,1,677,20
677,1,678,47
678,1,679,63
679,1,680,46
680,1,681,21
681,1,682,32
682,1,683,38
683,1,684,24
684,1,685,31
685,1,686,50
686,1,687,33
687,1,688,13
688,1,689,57
689,1,690,58
690,1,691,49
691,1,692,44
692,1,693,4
693,1,694,23
694,1,695,69
695,1,696,1
696,1,697,49
697,1,698,40
698,1,699,8
699,1,700,27
700,1,701,33
701,1,702,56
702,1,703,31
703,1,704,25
704,1,705,67
705,1,706,22
706,1,707,13
707,1,708,42
708,1,709,34
709,1,710,38
710,1,711,74
711,1,712,16
712,1,713,72
713,1,714,42
714,1,715,27
715,1,716,66
716,1,717,50
717,1,718,15
718,1,719,5
719,1,720,65
720,1,721,55
721,1,722,64
722,1,723,44
723,1,724,44
724,1,725,5
725,1,726,39
726,1,727,37
727,1,728,12
728,1,729,29
729,1,730,56
730,1,731,31
731,1,732,24
732,1,733,66
733,1,734,32
734,1,735,41
735,1,736,69
736,1,737,45
737,1,738,3
738,1,739,26
739,1,740,34
740,1,741,51
741,1,742,4
742,1,743,29
743,1,744,52
744,1,745,40
745,1,746,32
746,1,747,7
747,1,748,56
748,1,749,16
749,1,750,36
750,1,751,35
751,1,752,32
752,1,753,39
753,1,754,85
754,1,755,64
755,1,756,44
756,1,757,51
757,1,758,30
758,1,759,31
759,1,760,2
760,1,761,31
761,1,762,29
762,1,763,13
763,1,764,70
764,1,765,33
765,1,766,35
766,1,767,25
767,1,768,64
768,1,769,10
769,1,770,57
770,1,771,1
771,1,772,15
772,1,773,44
773,1,774,59
774,1,775,27
775,1,776,4
776,1,777,18
777,1,778,51
778,1,779,60
779,1,780,59
780,1,781,5
781,1,782,37
782,1,783,31
783,1,784,38
784,1,785,35
785,1,786,12
786,1,787,31
787,1,788,53
788,1,789,25
789,1,790,20
790,1,791,49
791,1,792,37
792,1,793,14
793,1,794,50
794,1,795,21
795,1,796,11
796,1,797,33
797,1,798,67
798,1,799,25
799,1,800,32
800,1,801,12
801,1,802,23
802,1,803,63
803,1,804,38
804,1,805,19
805,1,806,1
806,1,807,27
807,1,808,68
808,1,809,42
809,1,810,62
810,1,811,8
811,1,812,9
812,1,813,12
813,1,814,54
814,1,815,92
815,1,816,10
816,1,817,26
817,1,818,3
818,1,819,50
819,1,820,19
820,1,821,33
821,1,822,16
822,1,823,21
823,1,824,58
824,1,825,26
825,1,826,44
826,1,827,12
827,1,828,32
828,1,829,45
829,1,830,69
830,1,831,55
831,1,832,55
832,1,833,30
833,1,834,43
834,1,835,61
835,1,836,61
836,1,837,65
837,1,838,60
838,1,839,50
839,1,840,22
840,1,841,30
841,1,842,20
842,1,843,37
843,1,844,23
844,1,845,14
845,1,846,60
846,1,847,7
847,1,848,27
848,1,849,25
849,1,850,27
850,1,851,32
851,1,852,1
852,1,853,52
853,1,854,6
854,1,855,32
855,1,856,27
856,1,857,15
857,1,858,29
858,1,859,47
859,1,860,40
860,1,861,10
861,1,862,25
862,1,863,27
863,1,864,13
864,1,865,44
865,1,866,31
866,1,867,31
867,1,868,35
868,1,869,69
869,1,870,66
870,1,871,44
871,1,872,36
872,1,873,36
873,1,874,48
874,1,875,70
875,1,876,17
876,1,877,29
877,1,878,25
878,1,879,9
879,1,880,22
880,1,881,67
881,1,882,20
882,1,883,58
883,1,884,34
884,1,885,45
885,1,886,46
886,1,887,21
887,1,888,58
888,1,889,12
889,1,890,22
890,1,891,48
891,1,892,25
892,1,893,44
893,1,894,7
894,1,895,23
895,1,896,41
896,1,897,51
897,1,898,53
898,1,899,27
899,1,900,65
900,1,901,14
901,1,902,31
902,1,903,6
903,1,904,1
904,1,905,1
905,1,906,1
906,1,907,40
907,1,908,13
908,1,909,30
909,1,910,25
910,1,911,54
911,1,912,19
912,1,913,6
913,1,914,3
914,1,915,72
915,1,916,29
916,1,917,63
917,1,918,39
918,1,919,48
919,1,920,62
920,1,921,28
921,1,922,42
922,1,923,70
923,1,924,40
924,1,925,33
925,1,926,31
926,1,927,33
927,1,928,44
928,1,929,72
929,1,930,2
930,1,931,59
931,1,932,68
932,1,933,5
933,1,934,17
934,1,935,39
935,1,936,41
936,1,937,16
937,1,938,39
938,1,939,34
939,1,940,30
940,1,941,34
941,1,942,57
942,1,943,37
943,1,944,30
944,1,945,7
945,1,946,12
946,1,947,61
947,1,948,27
948,1,949,9
949,1,950,66
950,1,951,18
951,1,952,28
952,1,953,49
953,1,954,47
954,1,955,23
955,1,956,57
956,1,957,73
957,1,958,29
958,1,959,42
959,1,960,32
960,1,961,28
961,1,962,10
962,1,963,33
963,1,964,26
964,1,965,40
965,1,966,50
966,1,967,13
967,1,968,37
968,1,969,48
969,1,970,15
970,1,971,17
971,1,972,4
972,1,973,4
973,1,974,31
974,1,975,80
975,1,976,13
976,1,977,53
977,1,978,22
978,1,979,60
979,1,980,8
980,1,981,42
981,1,982,0
982,1,983,0
983,1,984,20
984,1,985,58
985,1,986,31
986,1,987,3
987,1,988,51
988,1,989,53
989,1,990,1
990,1,991,59
991,1,992,69
992,1,993,52
993,1,994,37
994,1,995,62
995,1,996,9
996,1,997,66
997,1,998,39
998,1,999,37
999,1,1000,49
1000,1,1001,23
1001,1,1002,14
1002,1,1003,23
1003,1,1004,30
1004,1,1005,59
1005,1,1006,2
1006,1,1007,62
1007,1,1008,16
1008,1,1009,2
1009,1,1010,29
1010,1,1011,1
1011,1,1012,23
1012,1,1013,0
1013,1,1014,66
1014,2,1,0
1015,2,2,35
1016,2,3,29
1017,2,4,60
1018,2,5,3
1019,2,6,9
1020,2,7,51
1021,2,8,65
1022,2,9,42
1023,2,10,12
1024,2,11,24
1025,2,12,100
1026,2,13,74
1027,2,14,19
1028,2,15,74
1029,2,16,38
1030,2,17,26
1031,2,18,13
1032,2,19,48
1033,2,20,18
1034,2,21,25
1035,2,22,0
1036,2,23,54
1037,2,24,24
1038,2,25,26
1039,2,26,2
1040,2,27,6
1041,2,28,23
1042,2,29,41
1043,2,30,23
1044,2,31,78
1045,2,32,32
1046,2,33,3
1047,2,34,46
1048,2,35,27
1049,2,36,34
1050,2,37,51
1051,2,38,42
1052,2,39,7
1053,2,40,67
1054,2,41,72
1055,2,42,45
1056,2,43,54
1057,2,44,87
1058,2,45,80
1059,2,46,31
1060,2,47,38
1061,2,48,50
1062,2,49,10
1063,2,50,58
1064,2,51,88
1065,2,52,54
1066,2,53,29
1067,2,54,19
1068,2,55,61
1069,2,56,18
1070,2,57,53
1071,2,58,37
1072,2,59,9
1073,2,60,25
1074,2,61,69
1075,2,62,76
1076,2,63,87
1077,2,64,27
1078,2,65,46
1079,2,66,48
1080,2,67,51
1081,2,68,35
1082,2,69,48
1083,2,70,87
1084,2,71,32
1085,2,72,64
1086,2,73,83
1087,2,74,56
1088,2,75,12
1089,2,76,23
1090,2,77,35
1091,2,78,29
1092,2,79,17
1093,2,80,79
1094,2,81,83
1095,2,82,59
1096,2,83,53
1097,2,84,11
1098,2,85,49
1099,2,86,24
1100,2,87,68
1101,2,88,7
1102,2,89,45
1103,2,90,9
1104,2,91,77
1105,2,92,4
1106,2,93,34
1107,2,94,14
1108,2,95,64
1109,2,96,34
1110,2,97,24
1111,2,98,9
1112,2,99,83
1113,2,100,12
1114,2,101,26
1115,2,102,2
1116,2,103,51
1117,2,104,45
1118,2,105,6
1119,2,106,37
1120,2,107,78
1121,2,108,1
1122,2,109,42
1123,2,110,5
1124,2,111,25
1125,2,112,81
1126,2,113,44
1127,2,114,39
1128,2,115,46
1129,2,116,25
1130,2,117,80
1131,2,118,32
1132,2,119,0
1133,2,120,1
1134,2,121,43
1135,2,122,31
1136,2,123,0
1137,2,124,51
1138,2,125,33
1139,2,126,28
1140,2,127,37
1141,2,128,76
1142,2,129,98
1143,2,130,4
