,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,15
2,1,3,19
3,1,4,34
4,1,5,2
5,1,6,3
6,1,7,24
7,1,8,26
8,1,9,16
9,1,10,2
10,1,11,16
11,1,12,53
12,1,13,52
13,1,14,5
14,1,15,37
15,1,16,15
16,1,17,16
17,1,18,2
18,1,19,33
19,1,20,8
20,1,21,12
21,1,22,0
22,1,23,22
23,1,24,18
24,1,25,19
25,1,26,4
26,1,27,1
27,1,28,12
28,1,29,18
29,1,30,8
30,1,31,36
31,1,32,24
32,1,33,3
33,1,34,22
34,1,35,13
35,1,36,13
36,1,37,37
37,1,38,21
38,1,39,4
39,1,40,43
40,1,41,45
41,1,42,32
42,1,43,43
43,1,44,43
44,1,45,43
45,1,46,13
46,1,47,32
47,1,48,18
48,1,49,6
49,1,50,35
50,1,51,44
51,1,52,24
52,1,53,18
53,1,54,16
54,1,55,31
55,1,56,10
56,1,57,27
57,1,58,12
58,1,59,7
59,1,60,18
60,1,61,48
61,1,62,39
62,1,63,48
63,1,64,15
64,1,65,30
65,1,66,29
66,1,67,27
67,1,68,30
68,1,69,27
69,1,70,40
70,1,71,18
71,1,72,43
72,1,73,42
73,1,74,35
74,1,75,16
75,1,76,15
76,1,77,25
77,1,78,13
78,1,79,10
79,1,80,44
80,1,81,44
81,1,82,45
82,1,83,35
83,1,84,0
84,1,85,21
85,1,86,14
86,1,87,43
87,1,88,0
88,1,89,40
89,1,90,7
90,1,91,42
91,1,92,0
92,1,93,24
93,1,94,8
94,1,95,38
95,1,96,21
96,1,97,12
97,1,98,3
98,1,99,42
99,1,100,8
100,1,101,8
101,1,102,0
102,1,103,34
103,1,104,21
104,1,105,0
105,1,106,21
106,1,107,46
107,1,108,1
108,1,109,31
109,1,110,5
110,1,111,10
111,1,112,43
112,1,113,33
113,1,114,23
114,1,115,40
115,1,116,11
116,1,117,55
117,1,118,27
118,1,119,0
119,1,120,0
120,1,121,22
121,1,122,14
122,1,123,0
123,1,124,18
124,1,125,15
125,1,126,13
126,1,127,21
127,1,128,48
128,1,129,44
129,1,130,0
130,1,131,21
131,1,132,16
132,1,133,30
133,1,134,0
134,1,135,39
135,1,136,37
136,1,137,25
137,1,138,18
138,1,139,29
139,1,140,38
140,1,141,18
141,1,142,33
142,1,143,15
143,1,144,1
144,1,145,27
145,1,146,11
146,1,147,1
147,1,148,24
148,1,149,15
149,1,150,17
150,1,151,13
151,1,152,8
152,1,153,5
153,1,154,40
154,1,155,36
155,1,156,29
156,1,157,9
157,1,158,24
158,1,159,7
159,1,160,4
160,1,161,37
161,1,162,40
162,1,163,7
163,1,164,23
164,1,165,8
165,1,166,21
166,1,167,11
167,1,168,1
168,1,169,15
169,1,170,44
170,1,171,3
171,1,172,56
172,1,173,25
173,1,174,11
174,1,175,44
175,1,176,34
176,1,177,49
177,1,178,11
178,1,179,15
179,1,180,13
180,1,181,35
181,1,182,50
182,1,183,16
183,1,184,39
184,1,185,11
185,1,186,10
186,1,187,27
187,1,188,21
188,1,189,20
189,1,190,17
190,1,191,40
191,1,192,35
192,1,193,10
193,1,194,2
194,1,195,5
195,1,196,27
196,1,197,13
197,1,198,45
198,1,199,8
199,1,200,50
200,1,201,23
201,1,202,18
202,1,203,24
203,1,204,8
204,1,205,45
205,1,206,0
206,1,207,7
207,1,208,29
208,1,209,4
209,1,210,16
210,1,211,45
211,1,212,37
212,1,213,29
213,1,214,27
214,1,215,27
215,1,216,32
216,1,217,42
217,1,218,48
218,1,219,2
219,1,220,23
220,1,221,4
221,1,222,30
222,1,223,21
223,1,224,16
224,1,225,37
225,1,226,5
226,1,227,13
227,1,228,2
228,1,229,1
229,1,230,9
230,1,231,12
231,1,232,41
232,1,233,21
233,1,234,3
234,1,235,18
235,1,236,32
236,1,237,7
237,1,238,25
238,1,239,27
239,1,240,32
240,1,241,30
241,1,242,16
242,1,243,25
243,1,244,15
244,1,245,26
245,1,246,10
246,1,247,2
247,1,248,37
248,1,249,4
249,1,250,25
250,1,251,13
251,1,252,22
252,1,253,11
253,1,254,51
254,1,255,34
255,1,256,8
256,1,257,4
257,1,258,37
258,1,259,32
259,1,260,14
260,1,261,40
261,1,262,20
262,1,263,2
263,1,264,54
264,1,265,2
265,1,266,31
266,1,267,16
267,1,268,18
268,1,269,0
269,1,270,13
270,1,271,19
271,1,272,26
272,1,273,44
273,1,274,17
274,1,275,10
275,1,276,48
276,1,277,44
277,1,278,21
278,1,279,4
279,1,280,4
280,1,281,32
281,1,282,2
282,1,283,35
283,1,284,15
284,1,285,21
285,1,286,21
286,1,287,43
287,1,288,27
288,1,289,24
289,1,290,15
290,1,291,10
291,1,292,24
292,1,293,16
293,1,294,47
294,1,295,37
295,1,296,49
296,1,297,34
297,1,298,60
298,1,299,40
299,1,300,35
300,1,301,9
301,1,302,18
302,1,303,32
303,1,304,24
304,1,305,0
305,1,306,32
306,1,307,8
307,1,308,36
308,1,309,7
309,1,310,29
310,1,311,35
311,1,312,13
312,1,313,8
313,1,314,12
314,1,315,27
315,1,316,48
316,1,317,23
317,1,318,32
318,1,319,5
319,1,320,16
320,1,321,45
321,1,322,18
322,1,323,9
323,1,324,11
