,id_tienda,id_producto,venta_tienda
0,1,1,1
1,1,2,26
2,1,3,27
3,1,4,36
4,1,5,2
5,1,6,7
6,1,7,27
7,1,8,25
8,1,9,16
9,1,10,4
10,1,11,16
11,1,12,35
12,1,13,59
13,1,14,8
14,1,15,43
15,1,16,18
16,1,17,15
17,1,18,8
18,1,19,21
19,1,20,8
20,1,21,22
21,1,22,0
22,1,23,24
23,1,24,13
24,1,25,12
25,1,26,0
26,1,27,1
27,1,28,13
28,1,29,19
29,1,30,13
30,1,31,35
31,1,32,22
32,1,33,1
33,1,34,22
34,1,35,17
35,1,36,16
36,1,37,46
37,1,38,18
38,1,39,5
39,1,40,43
40,1,41,50
41,1,42,21
42,1,43,53
43,1,44,54
44,1,45,43
45,1,46,16
46,1,47,31
47,1,48,29
48,1,49,11
49,1,50,28
50,1,51,50
51,1,52,21
52,1,53,16
53,1,54,9
54,1,55,27
55,1,56,13
56,1,57,31
57,1,58,13
58,1,59,4
59,1,60,13
60,1,61,45
61,1,62,31
62,1,63,56
63,1,64,10
64,1,65,27
65,1,66,36
66,1,67,37
67,1,68,23
68,1,69,30
69,1,70,48
70,1,71,15
71,1,72,39
72,1,73,39
73,1,74,27
74,1,75,16
75,1,76,10
76,1,77,18
77,1,78,19
78,1,79,12
79,1,80,49
80,1,81,52
81,1,82,44
82,1,83,32
83,1,84,5
84,1,85,28
85,1,86,12
86,1,87,45
87,1,88,3
88,1,89,29
89,1,90,4
90,1,91,48
91,1,92,4
92,1,93,16
93,1,94,5
94,1,95,34
95,1,96,14
96,1,97,14
97,1,98,5
98,1,99,42
99,1,100,8
100,1,101,6
101,1,102,1
102,1,103,30
103,1,104,29
104,1,105,3
105,1,106,22
106,1,107,50
107,1,108,0
108,1,109,45
109,1,110,2
110,1,111,10
111,1,112,42
112,1,113,29
113,1,114,21
114,1,115,32
115,1,116,10
116,1,117,43
117,1,118,27
118,1,119,0
119,1,120,0
120,1,121,24
121,1,122,21
122,1,123,0
123,1,124,18
124,1,125,15
125,1,126,20
126,1,127,19
127,1,128,49
128,1,129,56
129,1,130,0
130,1,131,17
131,1,132,15
132,1,133,31
133,1,134,0
134,1,135,29
135,1,136,34
136,1,137,27
137,1,138,16
138,1,139,31
139,1,140,29
140,1,141,18
141,1,142,36
142,1,143,21
143,1,144,2
144,1,145,30
145,1,146,21
146,1,147,2
147,1,148,27
148,1,149,10
149,1,150,16
150,1,151,9
151,1,152,10
152,1,153,7
153,1,154,35
154,1,155,35
155,1,156,30
156,1,157,13
157,1,158,32
158,1,159,10
159,1,160,5
160,1,161,33
161,1,162,32
162,1,163,8
163,1,164,25
164,1,165,5
165,1,166,19
166,1,167,17
167,1,168,2
168,1,169,16
169,1,170,45
170,1,171,7
171,1,172,39
172,1,173,23
173,1,174,13
174,1,175,52
175,1,176,41
176,1,177,48
177,1,178,11
178,1,179,18
179,1,180,18
180,1,181,46
181,1,182,40
182,1,183,12
183,1,184,40
184,1,185,13
185,1,186,7
186,1,187,37
187,1,188,17
188,1,189,18
189,1,190,18
190,1,191,51
191,1,192,35
192,1,193,11
193,1,194,0
194,1,195,5
195,1,196,24
196,1,197,12
197,1,198,36
198,1,199,12
199,1,200,35
200,1,201,21
201,1,202,16
202,1,203,28
203,1,204,5
204,1,205,47
205,1,206,0
206,1,207,6
207,1,208,40
208,1,209,10
209,1,210,18
210,1,211,45
211,1,212,35
212,1,213,32
213,1,214,24
214,1,215,16
215,1,216,32
216,1,217,43
217,1,218,47
218,1,219,2
219,1,220,20
220,1,221,2
221,1,222,33
222,1,223,17
223,1,224,21
224,1,225,42
225,1,226,9
226,1,227,11
227,1,228,6
228,1,229,0
229,1,230,8
230,1,231,10
231,1,232,37
232,1,233,27
233,1,234,3
234,1,235,24
235,1,236,32
236,1,237,8
237,1,238,32
238,1,239,29
239,1,240,32
240,1,241,34
241,1,242,18
242,1,243,19
243,1,244,15
244,1,245,24
245,1,246,13
246,1,247,5
247,1,248,37
248,1,249,3
249,1,250,27
250,1,251,13
251,1,252,37
252,1,253,8
253,1,254,54
254,1,255,32
255,1,256,8
256,1,257,6
257,1,258,34
258,1,259,53
259,1,260,19
260,1,261,42
261,1,262,32
262,1,263,6
263,1,264,51
264,1,265,5
265,1,266,27
266,1,267,17
267,1,268,15
268,1,269,0
269,1,270,26
270,1,271,17
271,1,272,13
272,1,273,43
273,1,274,18
274,1,275,6
275,1,276,54
276,1,277,42
277,1,278,18
278,1,279,5
279,1,280,4
280,1,281,28
281,1,282,7
282,1,283,32
283,1,284,9
284,1,285,14
285,1,286,16
286,1,287,34
287,1,288,21
288,1,289,14
289,1,290,24
290,1,291,8
291,1,292,18
292,1,293,24
