,id_tienda,id_producto,venta_tienda
0,1,1,2
1,1,2,26
2,1,3,41
3,1,4,42
4,1,5,2
5,1,6,7
6,1,7,35
7,1,8,44
8,1,9,27
9,1,10,9
10,1,11,23
11,1,12,67
12,1,13,59
13,1,14,14
14,1,15,64
15,1,16,22
16,1,17,24
17,1,18,3
18,1,19,27
19,1,20,5
20,1,21,25
21,1,22,5
22,1,23,20
23,1,24,27
24,1,25,25
25,1,26,6
26,1,27,5
27,1,28,17
28,1,29,21
29,1,30,27
30,1,31,43
31,1,32,23
32,1,33,7
33,1,34,35
34,1,35,19
35,1,36,20
36,1,37,44
37,1,38,31
38,1,39,6
39,1,40,55
40,1,41,66
41,1,42,43
42,1,43,51
43,1,44,78
44,1,45,63
45,1,46,18
46,1,47,35
47,1,48,37
48,1,49,27
49,1,50,39
50,1,51,79
51,1,52,36
52,1,53,28
53,1,54,12
54,1,55,36
55,1,56,18
56,1,57,46
57,1,58,23
58,1,59,4
59,1,60,23
60,1,61,73
61,1,62,41
62,1,63,70
63,1,64,24
64,1,65,46
65,1,66,35
66,1,67,47
67,1,68,34
68,1,69,40
69,1,70,56
70,1,71,27
71,1,72,52
72,1,73,88
73,1,74,44
74,1,75,19
75,1,76,22
76,1,77,25
77,1,78,28
78,1,79,12
79,1,80,53
80,1,81,85
81,1,82,71
82,1,83,58
83,1,84,15
84,1,85,30
85,1,86,20
86,1,87,50
87,1,88,5
88,1,89,35
89,1,90,3
90,1,91,65
91,1,92,4
92,1,93,28
93,1,94,8
94,1,95,48
95,1,96,19
96,1,97,19
97,1,98,8
98,1,99,68
99,1,100,13
100,1,101,13
101,1,102,1
102,1,103,41
103,1,104,31
104,1,105,3
105,1,106,36
106,1,107,59
107,1,108,0
108,1,109,41
109,1,110,8
110,1,111,13
111,1,112,55
112,1,113,35
113,1,114,47
114,1,115,50
115,1,116,18
116,1,117,76
117,1,118,32
118,1,119,0
119,1,120,0
120,1,121,22
121,1,122,21
122,1,123,0
123,1,124,31
124,1,125,20
125,1,126,17
126,1,127,19
127,1,128,68
128,1,129,76
129,1,130,2
130,1,131,21
131,1,132,21
132,1,133,44
133,1,134,0
134,1,135,33
135,1,136,56
136,1,137,28
137,1,138,17
138,1,139,32
139,1,140,47
140,1,141,27
141,1,142,39
142,1,143,24
143,1,144,0
144,1,145,50
145,1,146,21
146,1,147,6
147,1,148,34
148,1,149,15
149,1,150,24
150,1,151,14
151,1,152,12
152,1,153,10
153,1,154,47
154,1,155,55
155,1,156,39
156,1,157,27
157,1,158,40
158,1,159,15
159,1,160,11
160,1,161,52
161,1,162,51
162,1,163,12
163,1,164,29
164,1,165,11
165,1,166,29
166,1,167,19
167,1,168,6
168,1,169,12
169,1,170,63
170,1,171,10
171,1,172,62
172,1,173,46
173,1,174,23
174,1,175,61
175,1,176,44
176,1,177,57
177,1,178,19
178,1,179,22
179,1,180,22
180,1,181,62
181,1,182,53
182,1,183,23
183,1,184,65
184,1,185,21
185,1,186,18
186,1,187,42
187,1,188,19
188,1,189,24
189,1,190,27
190,1,191,76
191,1,192,59
192,1,193,17
193,1,194,2
194,1,195,5
195,1,196,47
196,1,197,21
197,1,198,60
198,1,199,16
199,1,200,66
200,1,201,29
201,1,202,27
202,1,203,42
203,1,204,3
204,1,205,64
205,1,206,1
206,1,207,10
207,1,208,56
208,1,209,9
209,1,210,21
210,1,211,62
211,1,212,50
212,1,213,54
213,1,214,36
214,1,215,18
215,1,216,40
216,1,217,67
217,1,218,53
218,1,219,1
219,1,220,36
220,1,221,14
221,1,222,51
222,1,223,22
223,1,224,32
224,1,225,48
225,1,226,7
226,1,227,22
227,1,228,2
228,1,229,2
229,1,230,11
230,1,231,30
231,1,232,37
232,1,233,23
233,1,234,9
234,1,235,31
235,1,236,50
236,1,237,12
237,1,238,33
238,1,239,51
239,1,240,43
240,1,241,56
241,1,242,23
242,1,243,58
243,1,244,31
244,1,245,28
245,1,246,28
246,1,247,9
247,1,248,46
248,1,249,5
249,1,250,33
250,1,251,28
251,1,252,40
252,1,253,10
253,1,254,62
254,1,255,44
255,1,256,13
256,1,257,9
257,1,258,55
258,1,259,63
259,1,260,26
260,1,261,55
261,1,262,31
262,1,263,7
263,1,264,57
264,1,265,11
265,1,266,38
266,1,267,20
267,1,268,24
268,1,269,0
269,1,270,35
270,1,271,18
271,1,272,22
272,1,273,44
273,1,274,28
274,1,275,11
275,1,276,66
276,1,277,78
277,1,278,32
278,1,279,11
279,1,280,8
280,1,281,43
281,1,282,7
282,1,283,51
283,1,284,23
284,1,285,31
285,1,286,31
286,1,287,52
287,1,288,29
288,1,289,32
289,1,290,41
290,1,291,25
291,1,292,21
292,1,293,19
293,1,294,65
294,1,295,50
295,1,296,78
296,1,297,37
297,1,298,47
298,1,299,51
299,1,300,55
300,1,301,17
301,1,302,27
302,1,303,53
303,1,304,29
304,1,305,1
305,1,306,35
306,1,307,22
307,1,308,67
308,1,309,10
309,1,310,51
310,1,311,59
311,1,312,20
312,1,313,10
313,1,314,15
314,1,315,52
315,1,316,69
316,1,317,32
317,1,318,32
318,1,319,5
319,1,320,19
320,1,321,66
321,1,322,30
322,1,323,12
323,1,324,14
324,1,325,40
325,1,326,11
326,1,327,66
327,1,328,25
328,1,329,6
329,1,330,45
330,1,331,54
331,1,332,22
332,1,333,52
333,1,334,31
334,1,335,66
335,1,336,30
336,1,337,32
337,1,338,38
338,1,339,55
339,1,340,39
340,1,341,4
341,1,342,8
342,1,343,25
343,1,344,46
344,1,345,7
345,1,346,32
346,1,347,59
347,1,348,54
348,1,349,61
349,1,350,49
350,1,351,25
351,1,352,28
352,1,353,20
353,1,354,20
354,1,355,21
355,1,356,38
356,1,357,39
357,1,358,37
358,1,359,9
359,1,360,17
360,1,361,46
361,1,362,8
362,1,363,11
363,1,364,72
364,1,365,14
365,1,366,35
366,1,367,18
367,1,368,13
368,1,369,59
369,1,370,28
370,1,371,46
371,1,372,12
372,1,373,48
373,1,374,20
374,1,375,26
375,1,376,51
376,1,377,27
377,1,378,44
378,1,379,54
379,1,380,51
380,1,381,23
381,1,382,52
382,1,383,51
383,1,384,55
384,1,385,41
385,1,386,58
386,1,387,52
387,1,388,43
388,1,389,23
389,1,390,27
390,1,391,7
391,1,392,33
392,1,393,15
393,1,394,47
394,1,395,17
395,1,396,17
396,1,397,13
397,1,398,61
398,1,399,20
399,1,400,46
400,1,401,78
401,1,402,58
402,1,403,29
403,1,404,23
404,1,405,18
405,1,406,44
406,1,407,54
407,1,408,36
408,1,409,16
409,1,410,34
410,1,411,67
411,1,412,49
412,1,413,20
413,1,414,23
414,1,415,43
415,1,416,15
416,1,417,4
417,1,418,1
418,1,419,16
419,1,420,48
420,1,421,57
421,1,422,16
422,1,423,1
423,1,424,68
424,1,425,25
425,1,426,30
426,1,427,12
427,1,428,15
428,1,429,41
429,1,430,18
430,1,431,26
431,1,432,7
432,1,433,1
433,1,434,37
434,1,435,30
435,1,436,23
436,1,437,68
437,1,438,3
438,1,439,5
439,1,440,50
440,1,441,50
441,1,442,23
442,1,443,17
443,1,444,52
444,1,445,30
445,1,446,46
446,1,447,25
447,1,448,37
448,1,449,49
449,1,450,31
450,1,451,56
451,1,452,38
452,1,453,51
453,1,454,0
454,1,455,11
455,1,456,28
456,1,457,1
457,1,458,30
458,1,459,38
459,1,460,44
460,1,461,31
461,1,462,34
462,1,463,74
463,1,464,18
464,1,465,47
465,1,466,48
466,1,467,56
467,1,468,31
468,1,469,6
469,1,470,36
470,1,471,45
471,1,472,30
472,1,473,6
473,1,474,31
474,1,475,40
475,1,476,4
476,1,477,64
477,1,478,39
478,1,479,22
479,1,480,9
480,1,481,49
481,1,482,35
482,1,483,22
483,1,484,67
484,1,485,39
485,1,486,27
486,1,487,70
487,1,488,59
488,1,489,20
489,1,490,41
490,1,491,71
491,1,492,55
492,1,493,14
493,1,494,19
494,1,495,30
495,1,496,31
496,1,497,64
497,1,498,32
498,1,499,50
499,1,500,47
500,1,501,5
501,1,502,21
502,1,503,40
503,1,504,12
504,1,505,28
505,1,506,0
506,1,507,24
507,1,508,1
508,1,509,20
509,1,510,60
510,1,511,38
511,1,512,75
512,1,513,60
513,1,514,32
514,1,515,7
515,1,516,23
516,1,517,28
517,1,518,77
518,1,519,29
519,1,520,46
520,1,521,58
521,1,522,35
522,1,523,52
523,1,524,58
524,1,525,18
525,1,526,12
526,1,527,3
527,1,528,17
528,1,529,4
529,1,530,7
530,1,531,12
531,1,532,54
532,1,533,63
533,1,534,28
534,1,535,24
535,1,536,20
536,1,537,36
537,1,538,32
538,1,539,26
539,1,540,8
540,1,541,4
541,1,542,61
542,1,543,48
543,1,544,63
544,1,545,31
545,1,546,62
546,1,547,53
547,1,548,32
548,1,549,42
549,1,550,24
550,1,551,5
551,1,552,19
552,1,553,21
553,1,554,51
554,1,555,41
555,1,556,61
556,1,557,0
557,1,558,42
558,1,559,59
559,1,560,58
560,1,561,23
561,1,562,49
562,1,563,7
563,1,564,47
564,1,565,25
565,1,566,0
566,1,567,14
567,1,568,50
568,1,569,72
569,1,570,43
570,1,571,13
571,1,572,20
572,1,573,33
573,1,574,35
574,1,575,38
575,1,576,39
576,1,577,25
577,1,578,25
578,1,579,5
579,1,580,53
580,1,581,54
581,1,582,25
582,1,583,0
583,1,584,42
584,1,585,19
585,1,586,14
586,1,587,43
587,1,588,26
588,1,589,72
589,1,590,2
590,1,591,10
591,1,592,8
592,1,593,25
593,1,594,35
594,1,595,12
595,1,596,28
596,1,597,11
597,1,598,9
598,1,599,6
599,1,600,6
600,1,601,22
601,1,602,10
602,1,603,15
603,1,604,32
604,1,605,36
605,1,606,71
606,1,607,54
607,1,608,30
608,1,609,7
609,1,610,27
610,1,611,41
611,1,612,43
612,1,613,9
613,1,614,65
614,1,615,32
615,1,616,3
616,1,617,46
617,1,618,29
618,1,619,72
619,1,620,65
620,1,621,67
621,1,622,30
622,1,623,2
623,1,624,31
624,1,625,28
625,1,626,27
626,1,627,35
627,1,628,62
628,1,629,41
629,1,630,17
630,1,631,55
631,1,632,56
632,1,633,60
633,1,634,61
634,1,635,46
635,1,636,6
636,1,637,41
637,1,638,42
638,1,639,0
639,1,640,18
640,1,641,19
641,1,642,44
642,1,643,6
643,1,644,62
644,1,645,38
645,1,646,31
646,1,647,9
647,1,648,23
648,1,649,58
649,1,650,19
650,1,651,13
651,1,652,4
652,1,653,19
653,1,654,72
654,1,655,27
655,1,656,7
656,1,657,46
657,1,658,49
658,1,659,15
659,1,660,68
660,1,661,66
661,1,662,3
