,id_tienda,id_producto,venta_tienda
0,1,1,0
1,1,2,13
2,1,3,25
3,1,4,45
4,1,5,0
5,1,6,5
6,1,7,32
7,1,8,21
8,1,9,21
9,1,10,5
10,1,11,18
11,1,12,46
12,1,13,45
13,1,14,5
14,1,15,44
15,1,16,21
16,1,17,19
17,1,18,8
18,1,19,27
19,1,20,6
20,1,21,14
21,1,22,1
22,1,23,23
23,1,24,18
24,1,25,13
25,1,26,5
26,1,27,2
27,1,28,10
28,1,29,13
29,1,30,14
30,1,31,48
31,1,32,24
32,1,33,2
33,1,34,25
34,1,35,13
35,1,36,11
36,1,37,32
37,1,38,27
38,1,39,2
39,1,40,36
40,1,41,40
41,1,42,18
42,1,43,46
43,1,44,55
44,1,45,49
45,1,46,15
46,1,47,24
47,1,48,24
48,1,49,11
49,1,50,36
50,1,51,48
51,1,52,34
52,1,53,20
53,1,54,10
54,1,55,28
55,1,56,10
56,1,57,24
57,1,58,19
58,1,59,6
59,1,60,24
60,1,61,49
61,1,62,39
62,1,63,59
63,1,64,11
64,1,65,24
65,1,66,26
66,1,67,28
67,1,68,27
68,1,69,31
69,1,70,45
70,1,71,27
71,1,72,46
72,1,73,40
73,1,74,34
74,1,75,10
75,1,76,9
76,1,77,22
77,1,78,21
78,1,79,9
79,1,80,45
80,1,81,56
81,1,82,45
82,1,83,24
83,1,84,8
84,1,85,26
85,1,86,16
86,1,87,32
87,1,88,2
88,1,89,29
89,1,90,4
90,1,91,32
91,1,92,1
92,1,93,16
93,1,94,8
94,1,95,27
95,1,96,18
96,1,97,11
97,1,98,5
98,1,99,50
99,1,100,8
100,1,101,8
101,1,102,0
102,1,103,26
103,1,104,16
104,1,105,2
105,1,106,28
106,1,107,48
107,1,108,0
108,1,109,29
109,1,110,4
110,1,111,10
111,1,112,42
112,1,113,39
113,1,114,26
114,1,115,38
115,1,116,14
116,1,117,54
117,1,118,20
118,1,119,0
119,1,120,1
120,1,121,18
121,1,122,16
122,1,123,0
123,1,124,26
124,1,125,16
125,1,126,15
126,1,127,23
127,1,128,45
128,1,129,51
129,1,130,1
130,1,131,17
131,1,132,20
132,1,133,28
133,1,134,0
134,1,135,23
135,1,136,27
136,1,137,37
137,1,138,18
138,1,139,32
139,1,140,33
140,1,141,10
141,1,142,28
142,1,143,13
143,1,144,0
144,1,145,30
145,1,146,16
146,1,147,1
147,1,148,27
148,1,149,13
149,1,150,19
150,1,151,8
151,1,152,19
152,1,153,6
153,1,154,37
154,1,155,33
155,1,156,32
156,1,157,17
157,1,158,41
158,1,159,10
159,1,160,7
160,1,161,37
161,1,162,37
162,1,163,13
163,1,164,29
164,1,165,6
165,1,166,18
166,1,167,13
167,1,168,2
168,1,169,13
169,1,170,38
170,1,171,3
171,1,172,54
172,1,173,22
173,1,174,11
174,1,175,54
175,1,176,42
176,1,177,45
177,1,178,13
178,1,179,18
179,1,180,12
180,1,181,45
181,1,182,45
182,1,183,10
183,1,184,32
184,1,185,10
185,1,186,18
186,1,187,40
187,1,188,16
188,1,189,17
189,1,190,24
190,1,191,54
191,1,192,31
192,1,193,16
193,1,194,1
194,1,195,11
195,1,196,37
196,1,197,15
197,1,198,50
198,1,199,10
199,1,200,47
200,1,201,27
201,1,202,16
202,1,203,24
203,1,204,8
204,1,205,47
205,1,206,0
206,1,207,5
207,1,208,30
208,1,209,10
209,1,210,16
210,1,211,40
211,1,212,31
212,1,213,26
213,1,214,37
214,1,215,23
215,1,216,30
216,1,217,48
217,1,218,42
218,1,219,4
219,1,220,21
220,1,221,6
221,1,222,35
222,1,223,14
223,1,224,13
224,1,225,41
225,1,226,9
226,1,227,12
227,1,228,5
228,1,229,2
229,1,230,10
230,1,231,12
231,1,232,40
232,1,233,16
233,1,234,3
234,1,235,27
235,1,236,35
236,1,237,8
237,1,238,14
238,1,239,35
239,1,240,26
240,1,241,23
241,1,242,17
242,1,243,23
243,1,244,10
244,1,245,23
245,1,246,16
246,1,247,3
247,1,248,40
248,1,249,2
249,1,250,23
250,1,251,13
251,1,252,31
252,1,253,3
253,1,254,42
254,1,255,40
255,1,256,5
256,1,257,5
257,1,258,32
258,1,259,37
259,1,260,16
260,1,261,43
261,1,262,31
262,1,263,2
263,1,264,55
264,1,265,3
265,1,266,18
266,1,267,24
267,1,268,20
268,1,269,0
269,1,270,27
270,1,271,17
271,1,272,21
272,1,273,45
273,1,274,19
274,1,275,8
275,1,276,54
276,1,277,40
277,1,278,13
278,1,279,3
279,1,280,5
280,1,281,32
281,1,282,5
282,1,283,32
283,1,284,15
284,1,285,18
285,1,286,18
286,1,287,32
287,1,288,21
288,1,289,27
289,1,290,22
290,1,291,10
291,1,292,16
292,1,293,14
293,1,294,50
294,1,295,43
295,1,296,56
296,1,297,35
297,1,298,49
298,1,299,52
299,1,300,29
300,1,301,6
301,1,302,15
302,1,303,36
303,1,304,18
304,1,305,4
305,1,306,31
306,1,307,15
307,1,308,59
308,1,309,5
309,1,310,27
310,1,311,51
311,1,312,8
312,1,313,5
313,1,314,13
314,1,315,27
315,1,316,46
316,1,317,23
317,1,318,30
318,1,319,5
319,1,320,22
320,1,321,51
321,1,322,10
322,1,323,15
323,1,324,14
324,1,325,26
325,1,326,16
326,1,327,35
327,1,328,13
328,1,329,2
329,1,330,26
330,1,331,40
331,1,332,8
332,1,333,31
333,1,334,21
334,1,335,44
335,1,336,21
336,1,337,13
337,1,338,25
338,1,339,36
339,1,340,21
340,1,341,0
341,1,342,4
342,1,343,11
343,1,344,35
344,1,345,3
345,1,346,17
346,1,347,48
347,1,348,40
348,1,349,36
349,1,350,32
350,1,351,27
351,1,352,15
352,1,353,16
353,1,354,14
354,1,355,18
355,1,356,24
356,1,357,29
357,1,358,21
358,1,359,5
359,1,360,10
360,1,361,32
361,1,362,2
362,1,363,0
363,1,364,37
364,1,365,13
365,1,366,24
366,1,367,23
367,1,368,18
368,1,369,36
369,1,370,16
370,1,371,37
371,1,372,10
372,1,373,29
373,1,374,10
374,1,375,5
375,1,376,46
376,1,377,24
377,1,378,30
378,1,379,49
379,1,380,44
380,1,381,14
381,1,382,30
382,1,383,32
383,1,384,44
384,1,385,27
385,1,386,32
386,1,387,34
387,1,388,23
388,1,389,15
389,1,390,20
390,1,391,9
391,1,392,16
392,1,393,18
393,1,394,41
394,1,395,13
395,1,396,19
396,1,397,2
397,1,398,35
398,1,399,10
399,1,400,19
400,1,401,41
401,1,402,35
402,1,403,30
403,1,404,19
404,1,405,15
405,1,406,27
406,1,407,35
407,1,408,24
408,1,409,10
409,1,410,18
410,1,411,48
411,1,412,31
412,1,413,12
413,1,414,10
414,1,415,27
415,1,416,15
416,1,417,0
417,1,418,2
418,1,419,12
419,1,420,27
420,1,421,35
421,1,422,17
422,1,423,0
423,1,424,31
424,1,425,16
425,1,426,26
426,1,427,7
427,1,428,6
428,1,429,27
429,1,430,5
430,1,431,17
431,1,432,2
432,1,433,5
433,1,434,21
434,1,435,25
435,1,436,24
436,1,437,54
437,1,438,2
438,1,439,2
439,1,440,43
440,1,441,31
441,1,442,18
442,1,443,13
443,1,444,30
444,1,445,16
445,1,446,28
446,1,447,16
447,1,448,25
448,1,449,40
449,1,450,13
450,1,451,37
451,1,452,29
452,1,453,27
453,1,454,0
454,1,455,6
455,1,456,14
456,1,457,0
457,1,458,21
458,1,459,33
459,1,460,31
460,1,461,35
461,1,462,21
462,1,463,62
463,1,464,15
464,1,465,33
465,1,466,45
466,1,467,41
467,1,468,21
468,1,469,8
469,1,470,28
470,1,471,32
471,1,472,20
472,1,473,5
473,1,474,19
474,1,475,24
475,1,476,3
476,1,477,38
477,1,478,23
478,1,479,21
479,1,480,18
480,1,481,37
481,1,482,41
482,1,483,16
483,1,484,38
484,1,485,29
485,1,486,17
486,1,487,49
487,1,488,50
488,1,489,14
489,1,490,21
490,1,491,44
491,1,492,30
492,1,493,11
493,1,494,10
494,1,495,20
495,1,496,18
496,1,497,50
497,1,498,17
498,1,499,39
499,1,500,30
500,1,501,6
501,1,502,10
502,1,503,34
503,1,504,8
504,1,505,16
505,1,506,0
506,1,507,25
507,1,508,1
508,1,509,19
509,1,510,48
510,1,511,19
511,1,512,36
512,1,513,52
513,1,514,18
514,1,515,2
515,1,516,21
516,1,517,15
517,1,518,44
518,1,519,14
519,1,520,45
520,1,521,37
521,1,522,31
522,1,523,30
523,1,524,43
524,1,525,13
525,1,526,10
526,1,527,0
527,1,528,20
528,1,529,5
529,1,530,4
530,1,531,13
531,1,532,41
532,1,533,49
533,1,534,18
534,1,535,17
535,1,536,10
536,1,537,25
537,1,538,24
538,1,539,24
539,1,540,8
540,1,541,2
541,1,542,51
542,1,543,40
543,1,544,29
544,1,545,24
545,1,546,49
546,1,547,32
547,1,548,29
548,1,549,27
549,1,550,20
550,1,551,5
551,1,552,15
552,1,553,12
553,1,554,24
554,1,555,28
555,1,556,34
556,1,557,2
557,1,558,32
558,1,559,35
559,1,560,48
560,1,561,24
561,1,562,40
562,1,563,2
563,1,564,32
564,1,565,27
565,1,566,0
566,1,567,9
567,1,568,39
568,1,569,45
569,1,570,36
570,1,571,13
571,1,572,17
572,1,573,25
573,1,574,21
574,1,575,40
575,1,576,31
576,1,577,12
577,1,578,12
578,1,579,4
579,1,580,20
580,1,581,43
581,1,582,13
582,1,583,0
583,1,584,33
584,1,585,10
585,1,586,9
586,1,587,32
587,1,588,18
588,1,589,42
589,1,590,0
590,1,591,3
591,1,592,5
592,1,593,20
593,1,594,24
594,1,595,12
595,1,596,20
596,1,597,2
597,1,598,9
598,1,599,1
599,1,600,3
600,1,601,16
601,1,602,5
602,1,603,16
603,1,604,24
604,1,605,42
605,1,606,48
606,1,607,48
607,1,608,21
608,1,609,8
609,1,610,18
610,1,611,25
611,1,612,30
612,1,613,9
