id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1346,1087812.0,-16533.842399999998,0.0,25
753,1086696.7999999998,-16516.891359999994,0.0,25
72,1084564.7999999998,-16484.484959999994,0.0,25
34,1083187.2,-16463.545439999998,0.0,25
1900,1077644.0,-16379.2888,0.0,25
597,1075840.0,-16351.868,0.0,25
1671,1074724.7999999998,-16334.916959999997,0.0,25
1832,1074724.7999999998,-16334.916959999997,0.0,25
754,1072855.2,-16306.499039999999,0.0,25
1565,1071904.0,-16292.0408,0.0,25
1290,1070887.2,-16276.585439999999,0.0,25
1460,1068886.4,-16246.173279999999,0.0,25
1918,1068361.5999999999,-16238.19632,0.0,25
137,1067443.2,-16224.23664,0.0,25
803,1067082.4,-16218.75248,0.0,25
1159,1066492.0,-16209.778400000001,0.0,25
1734,1065573.5999999999,-16195.818719999997,0.0,25
605,1065573.5999999999,-16195.818719999997,0.0,25
82,1065114.4,-16188.83888,0.0,25
94,1064622.4,-16181.36048,0.0,25
1173,1063572.7999999998,-16165.406559999998,0.0,25
363,1062228.0,-16144.9656,0.0,25
519,1061768.7999999998,-16137.985759999998,0.0,25
488,1061539.2,-16134.49584,0.0,25
1954,1061047.2,-16127.01744,0.0,25
1090,1060916.0,-16125.0232,0.0,25
975,1060916.0,-16125.0232,0.0,25
1652,1060784.7999999998,-16123.028959999998,0.0,25
1661,1060424.0,-16117.5448,0.0,25
339,1060325.5999999999,-16116.049119999998,0.0,25
1328,1060260.0,-16115.052,0.0,25
1398,1059833.5999999999,-16108.570719999998,0.0,25
1462,1058849.5999999999,-16093.613919999998,0.0,25
1541,1058554.4,-16089.12688,0.0,25
106,1058193.5999999999,-16083.642719999998,0.0,25
1873,1057800.0,-16077.66,0.0,25
789,1056881.5999999999,-16063.700319999998,0.0,25
1641,1055864.7999999998,-16048.244959999998,0.0,25
219,1055241.5999999999,-16038.772319999998,0.0,25
1373,1054257.5999999999,-16023.815519999998,0.0,25
499,1053798.4,-16016.835679999998,0.0,25
1077,1053175.2,-16007.36304,0.0,25
