id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1652,1091059.2,-16583.199839999997,0.0,10
1962,1090567.2,-16575.721439999998,0.0,10
2052,1086303.2,-16510.908639999998,0.0,10
250,1082892.0,-16459.058399999998,0.0,10
1328,1082039.2,-16446.095839999998,0.0,10
1173,1081416.0,-16436.623199999998,0.0,10
754,1081383.2,-16436.124639999998,0.0,10
457,1080497.5999999999,-16422.663519999995,0.0,10
1900,1080268.0,-16419.1736,0.0,10
1180,1079316.7999999998,-16404.715359999995,0.0,10
1713,1078004.7999999998,-16384.772959999995,0.0,10
488,1072789.5999999999,-16305.501919999999,0.0,10
1460,1072756.7999999998,-16305.003359999997,0.0,10
1824,1071838.4,-16291.043679999999,0.0,10
1346,1070132.7999999998,-16265.118559999997,0.0,10
519,1069181.5999999999,-16250.660319999999,0.0,10
77,1069116.0,-16249.6632,0.0,10
154,1068558.4,-16241.18768,0.0,10
1159,1068132.0,-16234.706400000001,0.0,10
1077,1067672.7999999998,-16227.726559999997,0.0,10
1290,1066688.7999999998,-16212.769759999997,0.0,10
288,1066328.0,-16207.285600000001,0.0,10
1309,1066032.7999999998,-16202.798559999997,0.0,10
1832,1065901.5999999999,-16200.804319999997,0.0,10
34,1061375.2,-16132.00304,0.0,10
1661,1061211.2,-16129.51024,0.0,10
1462,1060883.2,-16124.52464,0.0,10
1088,1060522.4,-16119.04048,0.0,10
743,1060260.0,-16115.052,0.0,10
1086,1059932.0,-16110.0664,0.0,10
1094,1059505.5999999999,-16103.585119999998,0.0,10
1933,1059341.5999999999,-16101.092319999998,0.0,10
2066,1058652.7999999998,-16090.622559999998,0.0,10
137,1058488.7999999998,-16088.129759999998,0.0,10
698,1058259.2,-16084.63984,0.0,10
1780,1057439.2,-16072.17584,0.0,10
1398,1055077.5999999999,-16036.279519999998,0.0,10
1734,1052191.2,-15992.40624,0.0,10
439,1051928.7999999998,-15988.417759999997,0.0,10
838,1051174.4,-15976.950879999999,0.0,10
94,1050748.0,-15970.4696,0.0,10
368,1049764.0,-15955.5128,0.0,10
1521,1049632.7999999998,-15953.518559999997,0.0,10
1025,1049436.0,-15950.5272,0.0,10
1405,1049272.0,-15948.0344,0.0,10
597,1048484.7999999999,-15936.068959999999,0.0,10
262,1047992.7999999999,-15928.590559999999,0.0,10
1873,1047927.2,-15927.593439999999,0.0,10
1671,1046418.3999999999,-15904.659679999999,0.0,10
1362,1046123.2,-15900.172639999999,0.0,10
18,1045106.3999999999,-15884.717279999999,0.0,10
219,1044286.3999999999,-15872.253279999999,0.0,10
106,1043728.7999999999,-15863.777759999999,0.0,10
1227,1043203.9999999999,-15855.800799999999,0.0,10
1239,1042187.2,-15840.34544,0.0,10
1164,1042088.7999999999,-15838.84976,0.0,10
1749,1041727.9999999999,-15833.3656,0.0,10
