id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1641,1101194.4,-16737.254879999997,0.0,40
754,1096766.4,-16669.949279999997,0.0,40
1800,1090272.0,-16571.234399999998,0.0,40
1088,1084368.0,-16481.493599999998,0.0,40
1328,1084302.4,-16480.496479999998,0.0,40
1652,1081383.2,-16436.124639999998,0.0,40
1460,1081317.5999999999,-16435.12752,0.0,40
1159,1081219.2,-16433.63184,0.0,40
1541,1081153.5999999999,-16432.63472,0.0,40
137,1079087.2,-16401.22544,0.0,40
975,1077611.2,-16378.79024,0.0,40
72,1075610.4,-16348.378079999999,0.0,40
1180,1075544.7999999998,-16347.380959999997,0.0,40
1086,1075118.4,-16340.899679999999,0.0,40
1309,1073708.0,-16319.4616,0.0,40
1918,1073412.7999999998,-16314.974559999997,0.0,40
1462,1073216.0,-16311.9832,0.0,40
488,1071477.5999999999,-16285.559519999999,0.0,40
519,1070001.5999999999,-16263.124319999999,0.0,40
18,1069116.0,-16249.6632,0.0,40
339,1068722.4,-16243.680479999999,0.0,40
1521,1068492.7999999998,-16240.190559999997,0.0,40
803,1068197.5999999999,-16235.70352,0.0,40
1749,1066688.7999999998,-16212.769759999997,0.0,40
1565,1066229.5999999999,-16205.789919999997,0.0,40
1292,1066065.5999999999,-16203.297119999997,0.0,40
838,1065016.0,-16187.343200000001,0.0,40
499,1064819.2,-16184.35184,0.0,40
991,1063310.4,-16161.41808,0.0,40
276,1062523.2,-16149.45264,0.0,40
219,1061637.5999999999,-16135.991519999998,0.0,40
1199,1061145.5999999999,-16128.513119999998,0.0,40
430,1060456.7999999998,-16118.043359999998,0.0,40
1824,1060161.5999999999,-16113.556319999998,0.0,40
2052,1060161.5999999999,-16113.556319999998,0.0,40
262,1060096.0,-16112.5592,0.0,40
753,1059210.4,-16099.09808,0.0,40
120,1058423.2,-16087.13264,0.0,40
1900,1058160.7999999998,-16083.144159999998,0.0,40
287,1057570.4,-16074.170079999998,0.0,40
1090,1056717.5999999999,-16061.207519999998,0.0,40
1077,1055700.7999999998,-16045.752159999998,0.0,40
1296,1055569.5999999999,-16043.757919999998,0.0,40
1962,1055044.7999999998,-16035.780959999998,0.0,40
1713,1054520.0,-16027.804,0.0,40
34,1054323.2,-16024.81264,0.0,40
1373,1054192.0,-16022.8184,0.0,40
368,1053995.2,-16019.82704,0.0,40
154,1053732.7999999998,-16015.838559999998,0.0,40
439,1053011.2,-16004.87024,0.0,40
605,1053011.2,-16004.87024,0.0,40
1671,1052617.5999999999,-15998.887519999998,0.0,40
1780,1052519.2,-15997.39184,0.0,40
1401,1052027.2,-15989.91344,0.0,40
94,1051928.7999999998,-15988.417759999997,0.0,40
77,1050846.4,-15971.965279999999,0.0,40
1099,1050682.4,-15969.472479999999,0.0,40
1597,1050485.5999999999,-15966.481119999999,0.0,40
363,1050157.5999999999,-15961.495519999999,0.0,40
1154,1049698.4,-15954.515679999999,0.0,40
1402,1048648.7999999998,-15938.561759999997,0.0,40
1290,1048517.5999999999,-15936.567519999999,0.0,40
702,1048484.7999999999,-15936.068959999999,0.0,40
1405,1048320.7999999999,-15933.576159999999,0.0,40
1954,1046483.9999999999,-15905.656799999999,0.0,40
1734,1046254.3999999999,-15902.166879999999,0.0,40
1904,1045663.9999999999,-15893.192799999999,0.0,40
82,1045499.9999999999,-15890.699999999999,0.0,40
2076,1044909.5999999999,-15881.725919999999,0.0,40
944,1043499.2,-15860.287839999999,0.0,40
1441,1043367.9999999999,-15858.293599999999,0.0,40
622,1043302.3999999999,-15857.296479999999,0.0,40
1673,1043269.5999999999,-15856.797919999999,0.0,40
1661,1042974.3999999999,-15852.310879999999,0.0,40
250,1042547.9999999999,-15845.8296,0.0,40
1164,1042515.2,-15845.33104,0.0,40
288,1042285.5999999999,-15841.841119999997,0.0,40
1227,1042252.7999999999,-15841.34256,0.0,40
721,1041695.2,-15832.86704,0.0,40
949,1041170.3999999999,-15824.89008,0.0,40
