id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1873,1108738.4,-16851.923679999996,0.0,7
1541,1097324.0,-16678.424799999997,0.0,7
698,1094240.7999999998,-16631.560159999997,0.0,7
288,1093453.5999999999,-16619.594719999997,0.0,7
1900,1085450.4,-16497.946079999998,0.0,7
803,1081711.2,-16441.110239999998,0.0,7
77,1080924.0,-16429.1448,0.0,7
1832,1076200.7999999998,-16357.352159999997,0.0,7
1962,1074495.2,-16331.42704,0.0,7
1405,1074396.7999999998,-16329.931359999997,0.0,7
597,1072560.0,-16302.012,0.0,7
1402,1071477.5999999999,-16285.559519999999,0.0,7
1309,1070788.7999999998,-16275.089759999997,0.0,7
1565,1069903.2,-16261.628639999999,0.0,7
72,1068656.7999999998,-16242.683359999997,0.0,7
838,1068361.5999999999,-16238.19632,0.0,7
1597,1067640.0,-16227.228000000001,0.0,7
34,1066065.5999999999,-16203.297119999997,0.0,7
2052,1065147.2,-16189.33744,0.0,7
1296,1064819.2,-16184.35184,0.0,7
1713,1064392.7999999998,-16177.870559999998,0.0,7
1661,1063900.7999999998,-16170.392159999998,0.0,7
1652,1063900.7999999998,-16170.392159999998,0.0,7
1800,1063474.4,-16163.91088,0.0,7
488,1062720.0,-16152.444,0.0,7
250,1061834.4,-16138.98288,0.0,7
219,1060883.2,-16124.52464,0.0,7
1077,1057242.4,-16069.184479999998,0.0,7
339,1056750.4,-16061.706079999998,0.0,7
2061,1056455.2,-16057.21904,0.0,7
1180,1056291.2,-16054.72624,0.0,7
106,1055832.0,-16047.7464,0.0,7
624,1054749.5999999999,-16031.293919999998,0.0,7
1090,1054749.5999999999,-16031.293919999998,0.0,7
430,1054651.2,-16029.79824,0.0,7
1373,1054487.2,-16027.30544,0.0,7
20,1053536.0,-16012.8472,0.0,7
789,1053109.5999999999,-16006.365919999998,0.0,7
1170,1052748.7999999998,-16000.881759999998,0.0,7
519,1052716.0,-16000.3832,0.0,7
1159,1052552.0,-15997.8904,0.0,7
754,1052289.5999999999,-15993.901919999998,0.0,7
1671,1051699.2,-15984.92784,0.0,7
1103,1051502.4,-15981.936479999998,0.0,7
90,1050715.2,-15969.97104,0.0,7
94,1050288.7999999998,-15963.489759999997,0.0,7
2076,1049698.4,-15954.515679999999,0.0,7
585,1049272.0,-15948.0344,0.0,7
975,1048911.2,-15942.55024,0.0,7
1094,1048845.5999999999,-15941.553119999999,0.0,7
1954,1048255.2,-15932.57904,0.0,7
1918,1046352.7999999999,-15903.662559999999,0.0,7
363,1046254.3999999999,-15902.166879999999,0.0,7
82,1046090.3999999999,-15899.674079999999,0.0,7
1122,1044811.2,-15880.230239999999,0.0,7
18,1044122.3999999999,-15869.760479999999,0.0,7
1346,1044056.7999999999,-15868.763359999999,0.0,7
1241,1044023.9999999999,-15868.264799999999,0.0,7
1460,1043991.2,-15867.766239999999,0.0,7
1292,1043827.2,-15865.273439999999,0.0,7
230,1043761.5999999999,-15864.276319999999,0.0,7
1654,1043761.5999999999,-15864.276319999999,0.0,7
499,1043695.9999999999,-15863.279199999999,0.0,7
1824,1043236.7999999999,-15856.299359999999,0.0,7
1924,1042679.2,-15847.82384,0.0,7
605,1041465.5999999999,-15829.377119999997,0.0,7
753,1041104.7999999999,-15823.89296,0.0,7
1780,1040645.5999999999,-15816.913119999997,0.0,7
457,1040448.7999999999,-15813.92176,0.0,7
1990,1039399.2,-15797.96784,0.0,7
1164,1039169.5999999999,-15794.477919999998,0.0,7
1088,1038218.3999999999,-15780.01968,0.0,7
137,1038185.5999999999,-15779.521119999998,0.0,7
889,1037988.7999999999,-15776.52976,0.0,7
622,1037988.7999999999,-15776.52976,0.0,7
702,1037595.2,-15770.54704,0.0,7
1481,1037562.3999999999,-15770.04848,0.0,7
122,1037463.9999999999,-15768.552799999998,0.0,7
991,1036840.7999999999,-15759.08016,0.0,7
1099,1036283.2,-15750.60464,0.0,7
118,1036119.2,-15748.11184,0.0,7
1173,1036086.3999999999,-15747.61328,0.0,7
1775,1035922.3999999999,-15745.12048,0.0,7
