id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
275,1101128.7999999998,-16736.257759999997,0.0,13
1346,1100702.4,-16729.776479999997,0.0,13
838,1089288.0,-16556.277599999998,0.0,13
624,1083679.2,-16471.023839999998,0.0,13
488,1081940.7999999998,-16444.600159999995,0.0,13
1881,1080104.0,-16416.6808,0.0,13
1173,1079152.7999999998,-16402.222559999995,0.0,13
1090,1078168.7999999998,-16387.265759999995,0.0,13
1918,1074593.5999999999,-16332.922719999999,0.0,13
1227,1073937.5999999999,-16322.951519999999,0.0,13
597,1073150.4,-16310.986079999999,0.0,13
1088,1072068.0,-16294.5336,0.0,13
288,1069083.2,-16249.164639999999,0.0,13
698,1067082.4,-16218.75248,0.0,13
1290,1067049.5999999999,-16218.253919999997,0.0,13
1328,1067016.7999999998,-16217.755359999997,0.0,13
1460,1066590.4,-16211.27408,0.0,13
1170,1066492.0,-16209.778400000001,0.0,13
1671,1064950.4,-16186.34608,0.0,13
457,1064458.4,-16178.86768,0.0,13
1025,1064294.4,-16176.37488,0.0,13
2052,1063080.7999999998,-16157.928159999998,0.0,13
743,1062851.2,-16154.43824,0.0,13
1481,1062457.5999999999,-16148.455519999998,0.0,13
1405,1062195.2,-16144.46704,0.0,13
154,1062031.2,-16141.97424,0.0,13
1824,1060227.2,-16114.55344,0.0,13
754,1059899.2,-16109.56784,0.0,13
1086,1059800.7999999998,-16108.072159999998,0.0,13
1873,1059472.7999999998,-16103.086559999998,0.0,13
2066,1059374.4,-16101.59088,0.0,13
120,1059374.4,-16101.59088,0.0,13
753,1058160.7999999998,-16083.144159999998,0.0,13
1462,1057439.2,-16072.17584,0.0,13
622,1056881.5999999999,-16063.700319999998,0.0,13
1832,1055897.5999999999,-16048.743519999998,0.0,13
94,1055668.0,-16045.2536,0.0,13
1900,1054651.2,-16029.79824,0.0,13
1164,1054192.0,-16022.8184,0.0,13
685,1053208.0,-16007.8616,0.0,13
137,1053142.4,-16006.864479999998,0.0,13
