id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
803,1107065.5999999999,-16826.497119999996,0.0,1
250,1093388.0,-16618.597599999997,0.0,1
1565,1088435.2,-16543.315039999998,0.0,1
1749,1085122.4,-16492.960479999998,0.0,1
1954,1083843.2,-16473.516639999998,0.0,1
1873,1083744.7999999998,-16472.020959999994,0.0,1
1159,1081875.2,-16443.603039999998,0.0,1
1671,1080924.0,-16429.1448,0.0,1
439,1080858.4,-16428.14768,0.0,1
1309,1076955.2,-16368.81904,0.0,1
1180,1076496.0,-16361.8392,0.0,1
94,1074593.5999999999,-16332.922719999999,0.0,1
1405,1072920.7999999998,-16307.496159999997,0.0,1
1296,1069739.2,-16259.135839999999,0.0,1
1077,1069247.2,-16251.657439999999,0.0,1
154,1068820.7999999998,-16245.176159999997,0.0,1
1597,1068689.5999999999,-16243.181919999999,0.0,1
754,1067180.7999999998,-16220.248159999997,0.0,1
34,1065836.0,-16199.807200000001,0.0,1
1900,1065311.2,-16191.83024,0.0,1
368,1065048.7999999998,-16187.841759999998,0.0,1
1824,1064917.5999999999,-16185.847519999998,0.0,1
499,1064655.2,-16181.85904,0.0,1
275,1063704.0,-16167.4008,0.0,1
821,1059800.7999999998,-16108.072159999998,0.0,1
1402,1059800.7999999998,-16108.072159999998,0.0,1
1025,1058390.4,-16086.63408,0.0,1
1346,1058357.5999999999,-16086.135519999998,0.0,1
82,1057898.4,-16079.155679999998,0.0,1
2052,1057800.0,-16077.66,0.0,1
1170,1056914.4,-16064.198879999998,0.0,1
457,1056619.2,-16059.71184,0.0,1
1918,1056455.2,-16057.21904,0.0,1
991,1056192.7999999998,-16053.230559999998,0.0,1
1462,1055733.5999999999,-16046.250719999998,0.0,1
992,1055471.2,-16042.26224,0.0,1
1652,1055110.4,-16036.778079999998,0.0,1
90,1054257.5999999999,-16023.815519999998,0.0,1
1800,1053765.5999999999,-16016.337119999998,0.0,1
363,1052748.7999999998,-16000.881759999998,0.0,1
519,1052650.4,-15999.386079999998,0.0,1
1412,1052420.7999999998,-15995.896159999997,0.0,1
702,1052191.2,-15992.40624,0.0,1
1090,1051469.5999999999,-15981.437919999998,0.0,1
2066,1051174.4,-15976.950879999999,0.0,1
1088,1051043.2,-15974.95664,0.0,1
1328,1050879.2,-15972.46384,0.0,1
488,1050649.5999999999,-15968.973919999999,0.0,1
339,1050518.4,-15966.979679999999,0.0,1
1962,1050059.2,-15959.99984,0.0,1
605,1049698.4,-15954.515679999999,0.0,1
838,1049665.5999999999,-15954.017119999999,0.0,1
1734,1049600.0,-15953.02,0.0,1
137,1048320.7999999999,-15933.576159999999,0.0,1
880,1047992.7999999999,-15928.590559999999,0.0,1
743,1046647.9999999999,-15908.149599999999,0.0,1
219,1046254.3999999999,-15902.166879999999,0.0,1
430,1045926.3999999999,-15897.181279999999,0.0,1
1086,1045368.7999999999,-15888.705759999999,0.0,1
1460,1045237.5999999999,-15886.711519999999,0.0,1
1373,1045073.5999999999,-15884.218719999999,0.0,1
1103,1044089.5999999999,-15869.261919999999,0.0,1
698,1043925.5999999999,-15866.769119999999,0.0,1
1605,1043400.7999999999,-15858.792159999999,0.0,1
1713,1042580.7999999999,-15846.32816,0.0,1
72,1042351.2,-15842.83824,0.0,1
1904,1042318.3999999999,-15842.33968,0.0,1
262,1041071.9999999999,-15823.3944,0.0,1
1173,1040547.2,-15815.41744,0.0,1
1661,1040186.3999999999,-15809.93328,0.0,1
288,1040153.5999999999,-15809.434719999997,0.0,1
1122,1040087.9999999999,-15808.4376,0.0,1
155,1039825.5999999999,-15804.449119999997,0.0,1
1654,1039464.7999999999,-15798.96496,0.0,1
122,1039300.7999999999,-15796.47216,0.0,1
9,1038415.2,-15783.01104,0.0,1
1933,1037791.9999999999,-15773.5384,0.0,1
622,1037759.2,-15773.03984,0.0,1
1881,1037267.2,-15765.56144,0.0,1
1241,1037168.7999999999,-15764.06576,0.0,1
1659,1036906.3999999999,-15760.07728,0.0,1
1481,1036840.7999999999,-15759.08016,0.0,1
1199,1036676.7999999999,-15756.58736,0.0,1
1290,1035987.9999999999,-15746.117599999998,0.0,1
77,1035922.3999999999,-15745.12048,0.0,1
1164,1035692.7999999999,-15741.63056,0.0,1
1413,1035495.9999999999,-15738.639199999998,0.0,1
2051,1035003.9999999999,-15731.160799999998,0.0,1
1971,1033167.2,-15703.24144,0.0,1
1511,1032642.3999999999,-15695.26448,0.0,1
889,1031789.5999999999,-15682.301919999998,0.0,1
1292,1031067.9999999999,-15671.333599999998,0.0,1
1770,1031035.2,-15670.83504,0.0,1
1227,1030280.7999999999,-15659.36816,0.0,1
1832,1030182.3999999999,-15657.872479999998,0.0,1
106,1030018.3999999999,-15655.379679999998,0.0,1
1924,1029821.5999999999,-15652.388319999998,0.0,1
753,1029329.5999999999,-15644.909919999998,0.0,1
379,1029132.7999999999,-15641.91856,0.0,1
597,1028542.3999999999,-15632.944479999998,0.0,1
1673,1028509.5999999999,-15632.445919999998,0.0,1
80,1028312.7999999999,-15629.45456,0.0,1
1154,1027886.3999999999,-15622.973279999998,0.0,1
1990,1027820.7999999999,-15621.97616,0.0,1
1946,1027755.2,-15620.97904,0.0,1
721,1027558.3999999999,-15617.987679999998,0.0,1
230,1027492.7999999999,-15616.990559999998,0.0,1
1791,1027066.3999999999,-15610.509279999998,0.0,1
1970,1027000.7999999999,-15609.512159999998,0.0,1
276,1026672.7999999999,-15604.526559999998,0.0,1
843,1026344.7999999999,-15599.540959999998,0.0,1
1401,1025262.3999999999,-15583.088479999999,0.0,1
1541,1024475.2,-15571.12304,0.0,1
1641,1024015.9999999999,-15564.143199999999,0.0,1
1099,1023884.7999999999,-15562.148959999999,0.0,1
515,1023556.7999999999,-15557.163359999999,0.0,1
206,1023491.2,-15556.16624,0.0,1
1780,1022671.2,-15543.70224,0.0,1
1012,1021096.7999999999,-15519.771359999999,0.0,1
2013,1021063.9999999999,-15519.272799999999,0.0,1
1398,1020670.3999999999,-15513.290079999999,0.0,1
1441,1020407.9999999999,-15509.301599999999,0.0,1
1420,1019620.7999999999,-15497.336159999999,0.0,1
633,1018931.9999999999,-15486.866399999999,0.0,1
199,1018899.2,-15486.367839999999,0.0,1
1094,1018243.2,-15476.396639999999,0.0,1
1642,1018013.5999999999,-15472.906719999999,0.0,1
944,1017947.9999999999,-15471.909599999999,0.0,1
2076,1017915.2,-15471.411039999999,0.0,1
1393,1017193.5999999999,-15460.44272,0.0,1
709,1016931.2,-15456.45424,0.0,1
716,1016373.5999999999,-15447.978719999997,0.0,1
20,1016307.9999999999,-15446.9816,0.0,1
563,1016078.3999999999,-15443.49168,0.0,1
1521,1015455.2,-15434.01904,0.0,1
217,1015356.7999999999,-15432.52336,0.0,1
1752,1015225.5999999999,-15430.529119999997,0.0,1
120,1015159.9999999999,-15429.532,0.0,1
118,1015094.3999999999,-15428.53488,0.0,1
755,1015028.7999999999,-15427.53776,0.0,1
685,1014635.2,-15421.55504,0.0,1
1043,1014569.5999999999,-15420.557919999997,0.0,1
236,1014438.3999999999,-15418.56368,0.0,1
1350,1013585.5999999999,-15405.601119999998,0.0,1
451,1013421.5999999999,-15403.108319999998,0.0,1
287,1012732.7999999999,-15392.63856,0.0,1
260,1012371.9999999999,-15387.1544,0.0,1
