id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
250,1105884.7999999998,-16808.548959999996,0.0,4
1462,1095880.7999999998,-16656.488159999997,0.0,4
1346,1092043.2,-16598.156639999997,0.0,4
77,1091092.0,-16583.698399999997,0.0,4
1749,1084991.2,-16490.966239999998,0.0,4
803,1082367.2,-16451.081439999998,0.0,4
624,1079841.5999999999,-16412.692319999995,0.0,4
838,1079415.2,-16406.21104,0.0,4
1661,1077217.5999999999,-16372.807519999998,0.0,4
275,1076332.0,-16359.3464,0.0,4
457,1074265.5999999999,-16327.937119999999,0.0,4
288,1074134.4,-16325.942879999999,0.0,4
1170,1073740.7999999998,-16319.960159999997,0.0,4
339,1073675.2,-16318.963039999999,0.0,4
90,1070592.0,-16272.0984,0.0,4
363,1069378.4,-16253.651679999999,0.0,4
1918,1068394.4,-16238.69488,0.0,4
1541,1068099.2,-16234.20784,0.0,4
1460,1068066.4,-16233.70928,0.0,4
1824,1067935.2,-16231.71504,0.0,4
1077,1067049.5999999999,-16218.253919999997,0.0,4
430,1066820.0,-16214.764000000001,0.0,4
1873,1064458.4,-16178.86768,0.0,4
94,1064327.2,-16176.87344,0.0,4
219,1064130.4,-16173.88208,0.0,4
1413,1063376.0,-16162.4152,0.0,4
1641,1062490.4,-16148.95408,0.0,4
1800,1061637.5999999999,-16135.991519999998,0.0,4
1296,1061440.7999999998,-16133.000159999998,0.0,4
230,1060752.0,-16122.5304,0.0,4
368,1060686.4,-16121.53328,0.0,4
206,1059472.7999999998,-16103.086559999998,0.0,4
1832,1059177.5999999999,-16098.599519999998,0.0,4
753,1058095.2,-16082.14704,0.0,4
1086,1058029.5999999999,-16081.149919999998,0.0,4
1094,1057832.7999999998,-16078.158559999998,0.0,4
1012,1056225.5999999999,-16053.729119999998,0.0,4
1521,1055569.5999999999,-16043.757919999998,0.0,4
1405,1055438.4,-16041.763679999998,0.0,4
1173,1054159.2,-16022.31984,0.0,4
1227,1054093.5999999999,-16021.322719999998,0.0,4
1654,1054028.0,-16020.3256,0.0,4
1350,1053732.7999999998,-16015.838559999998,0.0,4
1402,1053175.2,-16007.36304,0.0,4
1025,1053109.5999999999,-16006.365919999998,0.0,4
1373,1053011.2,-16004.87024,0.0,4
743,1052027.2,-15989.91344,0.0,4
1290,1051732.0,-15985.4264,0.0,4
2061,1051600.7999999998,-15983.432159999997,0.0,4
754,1051174.4,-15976.950879999999,0.0,4
1904,1050387.2,-15964.98544,0.0,4
1933,1049632.7999999998,-15953.518559999997,0.0,4
1164,1049206.4,-15947.037279999999,0.0,4
34,1048320.7999999999,-15933.576159999999,0.0,4
488,1048091.2,-15930.086239999999,0.0,4
2052,1048025.5999999999,-15929.089119999999,0.0,4
1775,1047238.3999999999,-15917.123679999999,0.0,4
1924,1046615.2,-15907.651039999999,0.0,4
755,1046483.9999999999,-15905.656799999999,0.0,4
137,1045073.5999999999,-15884.218719999999,0.0,4
18,1045040.7999999999,-15883.720159999999,0.0,4
698,1044778.3999999999,-15879.731679999999,0.0,4
1088,1043827.2,-15865.273439999999,0.0,4
1954,1040547.2,-15815.41744,0.0,4
1652,1039333.5999999999,-15796.970719999998,0.0,4
1412,1039103.9999999999,-15793.4808,0.0,4
154,1039038.3999999999,-15792.48368,0.0,4
975,1039038.3999999999,-15792.48368,0.0,4
1511,1039005.5999999999,-15791.985119999998,0.0,4
