id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1990,1087418.4,-16527.859679999998,0.0,16
430,1083351.2,-16466.038239999998,0.0,16
275,1082301.5999999999,-16450.084319999998,0.0,16
288,1080333.5999999999,-16420.170719999995,0.0,16
1346,1075380.7999999998,-16344.888159999997,0.0,16
1290,1075282.4,-16343.392479999999,0.0,16
1462,1069017.5999999999,-16248.167519999999,0.0,16
949,1068755.2,-16244.179039999999,0.0,16
1086,1068656.7999999998,-16242.683359999997,0.0,16
1749,1068066.4,-16233.70928,0.0,16
1962,1067148.0,-16219.749600000001,0.0,16
1800,1066688.7999999998,-16212.769759999997,0.0,16
1713,1065901.5999999999,-16200.804319999997,0.0,16
488,1065737.5999999999,-16198.311519999997,0.0,16
975,1065639.2,-16196.81584,0.0,16
754,1065606.4,-16196.31728,0.0,16
1159,1065344.0,-16192.328800000001,0.0,16
1565,1064819.2,-16184.35184,0.0,16
1661,1063933.5999999999,-16170.890719999998,0.0,16
992,1063441.5999999999,-16163.412319999998,0.0,16
1900,1063212.0,-16159.9224,0.0,16
1090,1062982.4,-16156.43248,0.0,16
77,1062720.0,-16152.444,0.0,16
1652,1062260.7999999998,-16145.464159999998,0.0,16
1460,1062129.5999999999,-16143.469919999998,0.0,16
622,1060292.7999999998,-16115.550559999998,0.0,16
1824,1060292.7999999998,-16115.550559999998,0.0,16
457,1060096.0,-16112.5592,0.0,16
909,1059997.5999999999,-16111.063519999998,0.0,16
154,1059636.7999999998,-16105.579359999998,0.0,16
339,1058521.5999999999,-16088.628319999998,0.0,16
1873,1057603.2,-16074.66864,0.0,16
1373,1057373.5999999999,-16071.178719999998,0.0,16
1412,1057209.5999999999,-16068.685919999998,0.0,16
1832,1056684.7999999998,-16060.708959999998,0.0,16
368,1056586.4,-16059.213279999998,0.0,16
1077,1056553.5999999999,-16058.714719999998,0.0,16
1398,1055963.2,-16049.74064,0.0,16
1918,1055668.0,-16045.2536,0.0,16
1954,1053995.2,-16019.82704,0.0,16
692,1053864.0,-16017.8328,0.0,16
1671,1053831.2,-16017.33424,0.0,16
1199,1052880.0,-16002.876,0.0,16
1103,1052880.0,-16002.876,0.0,16
1164,1052814.4,-16001.878879999998,0.0,16
1752,1052814.4,-16001.878879999998,0.0,16
499,1052683.2,-15999.88464,0.0,16
1521,1052617.5999999999,-15998.887519999998,0.0,16
698,1051994.4,-15989.414879999998,0.0,16
1094,1051568.0,-15982.9336,0.0,16
1309,1051010.4,-15974.458079999999,0.0,16
2066,1050452.7999999998,-15965.982559999997,0.0,16
72,1049829.5999999999,-15956.509919999999,0.0,16
1441,1049403.2,-15950.02864,0.0,16
94,1049108.0,-15945.5416,0.0,16
838,1048780.0,-15940.556,0.0,16
283,1048583.2,-15937.56464,0.0,16
789,1048550.3999999999,-15937.066079999999,0.0,16
1296,1048222.3999999999,-15932.080479999999,0.0,16
1238,1048189.5999999999,-15931.581919999999,0.0,16
803,1047828.7999999999,-15926.097759999999,0.0,16
1173,1047500.7999999999,-15921.112159999999,0.0,16
206,1047205.5999999999,-15916.625119999999,0.0,16
2023,1046680.7999999999,-15908.648159999999,0.0,16
1099,1045499.9999999999,-15890.699999999999,0.0,16
755,1045204.7999999999,-15886.212959999999,0.0,16
106,1045073.5999999999,-15884.218719999999,0.0,16
155,1044909.5999999999,-15881.725919999999,0.0,16
1734,1044581.5999999999,-15876.740319999999,0.0,16
1405,1043728.7999999999,-15863.777759999999,0.0,16
634,1042219.9999999999,-15840.844,0.0,16
1881,1041826.3999999999,-15834.86128,0.0,16
2061,1041662.3999999999,-15832.36848,0.0,16
1933,1041465.5999999999,-15829.377119999997,0.0,16
945,1040973.5999999999,-15821.898719999997,0.0,16
34,1040645.5999999999,-15816.913119999997,0.0,16
18,1039825.5999999999,-15804.449119999997,0.0,16
80,1039464.7999999999,-15798.96496,0.0,16
199,1038874.3999999999,-15789.99088,0.0,16
1597,1038677.5999999999,-15786.999519999998,0.0,16
1180,1038415.2,-15783.01104,0.0,16
1227,1038349.5999999999,-15782.013919999998,0.0,16
1402,1038251.2,-15780.51824,0.0,16
753,1038087.2,-15778.02544,0.0,16
1659,1037923.2,-15775.53264,0.0,16
1791,1037496.7999999999,-15769.05136,0.0,16
219,1037332.7999999999,-15766.55856,0.0,16
1770,1037103.2,-15763.06864,0.0,16
519,1036709.5999999999,-15757.085919999998,0.0,16
743,1036447.2,-15753.09744,0.0,16
1420,1036381.5999999999,-15752.100319999998,0.0,16
1088,1036184.7999999999,-15749.10896,0.0,16
1362,1035528.7999999999,-15739.13776,0.0,16
821,1035003.9999999999,-15731.160799999998,0.0,16
90,1034643.2,-15725.67664,0.0,16
1481,1034216.7999999999,-15719.19536,0.0,16
1924,1034019.9999999999,-15716.203999999998,0.0,16
1328,1033954.3999999999,-15715.20688,0.0,16
1902,1033101.5999999999,-15702.244319999998,0.0,16
597,1032412.7999999999,-15691.77456,0.0,16
1131,1031920.7999999999,-15684.29616,0.0,16
1541,1031559.9999999999,-15678.811999999998,0.0,16
2076,1030805.5999999999,-15667.345119999998,0.0,16
1122,1030707.2,-15665.84944,0.0,16
137,1030674.3999999999,-15665.350879999998,0.0,16
1025,1030247.9999999999,-15658.869599999998,0.0,16
2052,1029460.7999999999,-15646.90416,0.0,16
184,1028476.7999999999,-15631.94736,0.0,16
2041,1027591.2,-15618.48624,0.0,16
439,1026803.9999999999,-15606.520799999998,0.0,16
944,1026443.2,-15601.03664,0.0,16
379,1026443.2,-15601.03664,0.0,16
82,1026279.2,-15598.54384,0.0,16
1413,1026246.3999999999,-15598.045279999998,0.0,16
1012,1026049.5999999999,-15595.053919999998,0.0,16
230,1023753.5999999999,-15560.154719999999,0.0,16
396,1023359.9999999999,-15554.171999999999,0.0,16
120,1022966.3999999999,-15548.189279999999,0.0,16
225,1022638.3999999999,-15543.203679999999,0.0,16
1205,1022277.5999999999,-15537.719519999999,0.0,16
1929,1022244.7999999999,-15537.220959999999,0.0,16
702,1022146.3999999999,-15535.725279999999,0.0,16
709,1022015.2,-15533.731039999999,0.0,16
250,1021818.3999999999,-15530.739679999999,0.0,16
1904,1021326.3999999999,-15523.261279999999,0.0,16
236,1021063.9999999999,-15519.272799999999,0.0,16
363,1020309.5999999999,-15507.805919999999,0.0,16
1368,1019555.2,-15496.339039999999,0.0,16
1215,1019456.7999999999,-15494.843359999999,0.0,16
633,1018833.5999999999,-15485.370719999999,0.0,16
605,1017488.7999999999,-15464.929759999999,0.0,16
889,1016471.9999999999,-15449.4744,0.0,16
624,1016373.5999999999,-15447.978719999997,0.0,16
1241,1016143.9999999999,-15444.4888,0.0,16
1819,1016143.9999999999,-15444.4888,0.0,16
1170,1015553.5999999999,-15435.514719999997,0.0,16
118,1015520.7999999999,-15435.01616,0.0,16
1780,1015061.5999999999,-15428.036319999997,0.0,16
1369,1014864.7999999999,-15425.04496,0.0,16
262,1014274.3999999999,-15416.07088,0.0,16
721,1014208.7999999999,-15415.07376,0.0,16
1654,1013782.3999999999,-15408.59248,0.0,16
217,1013323.2,-15401.61264,0.0,16
347,1012634.3999999999,-15391.14288,0.0,16
1641,1011715.9999999999,-15377.183199999998,0.0,16
2051,1011027.2,-15366.71344,0.0,16
1971,1010928.7999999999,-15365.21776,0.0,16
20,1010731.9999999999,-15362.226399999998,0.0,16
1642,1010469.5999999999,-15358.237919999998,0.0,16
645,1010141.5999999999,-15353.252319999998,0.0,16
1292,1008829.5999999999,-15333.309919999998,0.0,16
600,1008731.2,-15331.81424,0.0,16
1239,1008370.3999999999,-15326.33008,0.0,16
122,1008304.7999999999,-15325.33296,0.0,16
1605,1007911.2,-15319.35024,0.0,16
428,1007222.3999999999,-15308.88048,0.0,16
2057,1006763.2,-15301.90064,0.0,16
880,1006467.9999999999,-15297.413599999998,0.0,16
1728,1006205.5999999999,-15293.425119999998,0.0,16
195,1005713.5999999999,-15285.946719999998,0.0,16
910,1005254.3999999999,-15278.966879999998,0.0,16
1501,1004893.5999999999,-15273.482719999998,0.0,16
287,1004762.3999999999,-15271.488479999998,0.0,16
1051,1003942.3999999999,-15259.024479999998,0.0,16
1401,1003417.5999999999,-15251.047519999998,0.0,16
1154,1003023.9999999999,-15245.064799999998,0.0,16
1860,1002269.5999999999,-15233.597919999998,0.0,16
1393,1002105.5999999999,-15231.105119999998,0.0,16
1430,1001777.5999999999,-15226.119519999998,0.0,16
1946,1001187.2,-15217.14544,0.0,16
474,1001055.9999999999,-15215.151199999998,0.0,16
1970,1000891.9999999999,-15212.658399999998,0.0,16
515,1000727.9999999999,-15210.165599999998,0.0,16
140,1000531.2,-15207.17424,0.0,16
84,1000399.9999999999,-15205.179999999998,0.0,16
991,1000334.3999999999,-15204.182879999998,0.0,16
276,999809.5999999999,-15196.205919999999,0.0,16
1757,999087.9999999999,-15185.237599999999,0.0,16
1925,998497.5999999999,-15176.263519999999,0.0,16
464,998464.7999999999,-15175.764959999999,0.0,16
423,998431.9999999999,-15175.266399999999,0.0,16
1758,997939.9999999999,-15167.787999999999,0.0,16
1289,997907.2,-15167.28944,0.0,16
79,997808.7999999999,-15165.793759999999,0.0,16
2071,997579.2,-15162.30384,0.0,16
1695,997218.3999999999,-15156.819679999999,0.0,16
260,996627.9999999999,-15147.845599999999,0.0,16
585,996103.2,-15139.868639999999,0.0,16
1158,995840.7999999999,-15135.880159999999,0.0,16
1991,995742.3999999999,-15134.384479999999,0.0,16
