id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1900,1102112.7999999998,-16751.214559999997,0.0,16
1990,1091912.0,-16596.162399999997,0.0,16
488,1085680.0,-16501.435999999998,0.0,16
1077,1082760.7999999998,-16457.064159999994,0.0,16
1173,1079644.7999999998,-16409.700959999995,0.0,16
1373,1077644.0,-16379.2888,0.0,16
77,1076692.7999999998,-16364.830559999997,0.0,16
94,1076528.7999999998,-16362.337759999997,0.0,16
1460,1073117.5999999999,-16310.487519999999,0.0,16
439,1072888.0,-16306.9976,0.0,16
1462,1071215.2,-16281.571039999999,0.0,16
622,1069312.7999999998,-16252.654559999997,0.0,16
339,1068689.5999999999,-16243.181919999999,0.0,16
2066,1067836.7999999998,-16230.219359999997,0.0,16
1290,1066885.5999999999,-16215.761119999997,0.0,16
1832,1065639.2,-16196.81584,0.0,16
430,1065081.5999999999,-16188.340319999998,0.0,16
1881,1064852.0,-16184.850400000001,0.0,16
288,1064819.2,-16184.35184,0.0,16
1094,1064130.4,-16173.88208,0.0,16
275,1064032.0,-16172.386400000001,0.0,16
1521,1063441.5999999999,-16163.412319999998,0.0,16
754,1062392.0,-16147.4584,0.0,16
1824,1061932.7999999998,-16140.478559999998,0.0,16
206,1060883.2,-16124.52464,0.0,16
1749,1060391.2,-16117.04624,0.0,16
457,1059341.5999999999,-16101.092319999998,0.0,16
1713,1058718.4,-16091.61968,0.0,16
1918,1058587.2,-16089.62544,0.0,16
106,1058292.0,-16085.1384,0.0,16
1159,1057996.7999999998,-16080.651359999998,0.0,16
1398,1057176.7999999998,-16068.187359999998,0.0,16
1402,1057176.7999999998,-16068.187359999998,0.0,16
789,1056848.7999999998,-16063.201759999998,0.0,16
992,1055930.4,-16049.242079999998,0.0,16
1413,1055340.0,-16040.268,0.0,16
1671,1055307.2,-16039.76944,0.0,16
838,1054946.4,-16034.285279999998,0.0,16
1962,1054782.4,-16031.792479999998,0.0,16
1800,1054520.0,-16027.804,0.0,16
1296,1054388.7999999998,-16025.809759999998,0.0,16
