id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1346,1105064.7999999998,-16796.084959999996,0.0,8
1873,1093945.5999999999,-16627.073119999997,0.0,8
1671,1092830.4,-16610.122079999997,0.0,8
1296,1084138.4,-16478.003679999998,0.0,8
1405,1076266.4,-16358.349279999999,0.0,8
1918,1075807.2,-16351.36944,0.0,8
1962,1075348.0,-16344.3896,0.0,8
754,1075216.7999999998,-16342.395359999997,0.0,8
1652,1072986.4,-16308.493279999999,0.0,8
106,1072625.5999999999,-16303.009119999999,0.0,8
1290,1072428.7999999998,-16300.017759999997,0.0,8
597,1072297.5999999999,-16298.023519999999,0.0,8
1170,1072002.4,-16293.536479999999,0.0,8
1800,1071936.7999999998,-16292.539359999997,0.0,8
1990,1069509.5999999999,-16255.645919999999,0.0,8
288,1066984.0,-16217.256800000001,0.0,8
992,1066623.2,-16211.77264,0.0,8
1954,1065540.7999999998,-16195.320159999997,0.0,8
949,1065212.7999999998,-16190.334559999998,0.0,8
1832,1063802.4,-16168.89648,0.0,8
1641,1061080.0,-16127.516,0.0,8
1749,1060325.5999999999,-16116.049119999998,0.0,8
1900,1059932.0,-16110.0664,0.0,8
838,1059210.4,-16099.09808,0.0,8
2052,1058915.2,-16094.61104,0.0,8
1292,1058193.5999999999,-16083.642719999998,0.0,8
1462,1056783.2,-16062.20464,0.0,8
1734,1056619.2,-16059.71184,0.0,8
1541,1055012.0,-16035.2824,0.0,8
275,1054651.2,-16029.79824,0.0,8
137,1054290.4,-16024.314079999998,0.0,8
82,1052650.4,-15999.386079999998,0.0,8
34,1052158.4,-15991.907679999998,0.0,8
1131,1051797.5999999999,-15986.423519999998,0.0,8
1077,1051732.0,-15985.4264,0.0,8
605,1051600.7999999998,-15983.432159999997,0.0,8
363,1051174.4,-15976.950879999999,0.0,8
519,1050780.7999999998,-15970.968159999997,0.0,8
488,1050715.2,-15969.97104,0.0,8
743,1050551.2,-15967.47824,0.0,8
1025,1050059.2,-15959.99984,0.0,8
600,1050026.4,-15959.501279999999,0.0,8
1597,1048780.0,-15940.556,0.0,8
1565,1048287.9999999999,-15933.077599999999,0.0,8
1441,1048287.9999999999,-15933.077599999999,0.0,8
1420,1048025.5999999999,-15929.089119999999,0.0,8
77,1047730.3999999999,-15924.602079999999,0.0,8
1088,1047697.5999999999,-15924.103519999999,0.0,8
1173,1047205.5999999999,-15916.625119999999,0.0,8
1946,1046943.2,-15912.636639999999,0.0,8
219,1046746.3999999999,-15909.645279999999,0.0,8
1413,1046647.9999999999,-15908.149599999999,0.0,8
945,1046549.5999999999,-15906.653919999999,0.0,8
692,1045991.9999999999,-15898.178399999999,0.0,8
1159,1045860.7999999999,-15896.184159999999,0.0,8
889,1045827.9999999999,-15895.685599999999,0.0,8
90,1045729.5999999999,-15894.189919999999,0.0,8
624,1045467.2,-15890.201439999999,0.0,8
803,1045171.9999999999,-15885.714399999999,0.0,8
1227,1044581.5999999999,-15876.740319999999,0.0,8
1103,1044548.7999999999,-15876.241759999999,0.0,8
1412,1044450.3999999999,-15874.746079999999,0.0,8
1824,1044187.9999999999,-15870.757599999999,0.0,8
2076,1043531.9999999999,-15860.786399999999,0.0,8
1713,1043499.2,-15860.287839999999,0.0,8
18,1043433.5999999999,-15859.290719999999,0.0,8
2066,1043105.5999999999,-15854.305119999999,0.0,8
260,1042318.3999999999,-15842.33968,0.0,8
499,1041465.5999999999,-15829.377119999997,0.0,8
276,1041170.3999999999,-15824.89008,0.0,8
457,1040678.3999999999,-15817.41168,0.0,8
339,1039694.3999999999,-15802.45488,0.0,8
1164,1039038.3999999999,-15792.48368,0.0,8
1847,1038972.7999999999,-15791.48656,0.0,8
753,1038677.5999999999,-15786.999519999998,0.0,8
1401,1038349.5999999999,-15782.013919999998,0.0,8
