id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
219,1101325.5999999999,-16739.249119999997,0.0,14
1159,1086992.0,-16521.378399999998,0.0,14
2052,1086500.0,-16513.899999999998,0.0,14
1405,1084696.0,-16486.479199999998,0.0,14
72,1083056.0,-16461.551199999998,0.0,14
1713,1081416.0,-16436.623199999998,0.0,14
1749,1079054.4,-16400.72688,0.0,14
1180,1075085.5999999999,-16340.401119999999,0.0,14
1832,1074167.2,-16326.44144,0.0,14
2066,1073445.5999999999,-16315.473119999999,0.0,14
77,1071707.2,-16289.049439999999,0.0,14
1025,1071346.4,-16283.565279999999,0.0,14
2076,1071051.2,-16279.078239999999,0.0,14
1227,1070821.5999999999,-16275.588319999999,0.0,14
1402,1070198.4,-16266.115679999999,0.0,14
622,1070132.7999999998,-16265.118559999997,0.0,14
34,1069968.7999999998,-16262.625759999997,0.0,14
1077,1069608.0,-16257.1416,0.0,14
154,1068394.4,-16238.69488,0.0,14
1918,1068296.0,-16237.199200000001,0.0,14
624,1067476.0,-16224.735200000001,0.0,14
1462,1065639.2,-16196.81584,0.0,14
250,1064720.7999999998,-16182.856159999998,0.0,14
1164,1064589.5999999999,-16180.861919999998,0.0,14
430,1064556.7999999998,-16180.363359999998,0.0,14
288,1064524.0,-16179.864800000001,0.0,14
90,1063080.7999999998,-16157.928159999998,0.0,14
439,1061112.7999999998,-16128.014559999998,0.0,14
275,1060588.0,-16120.0376,0.0,14
1412,1057144.0,-16067.6888,0.0,14
789,1056947.2,-16064.69744,0.0,14
1924,1056553.5999999999,-16058.714719999998,0.0,14
1460,1056127.2,-16052.23344,0.0,14
754,1056061.5999999999,-16051.236319999998,0.0,14
1800,1055733.5999999999,-16046.250719999998,0.0,14
1873,1055504.0,-16042.7608,0.0,14
1290,1055438.4,-16041.763679999998,0.0,14
1413,1055012.0,-16035.2824,0.0,14
1086,1054979.2,-16034.78384,0.0,14
1094,1054618.4,-16029.299679999998,0.0,14
1103,1054421.5999999999,-16026.308319999998,0.0,14
1481,1053568.7999999998,-16013.345759999998,0.0,14
1173,1053536.0,-16012.8472,0.0,14
1962,1052683.2,-15999.88464,0.0,14
1122,1052617.5999999999,-15998.887519999998,0.0,14
1199,1052453.5999999999,-15996.394719999998,0.0,14
1373,1051633.5999999999,-15983.930719999998,0.0,14
1328,1051207.2,-15977.44944,0.0,14
1090,1051076.0,-15975.4552,0.0,14
1990,1050584.0,-15967.9768,0.0,14
889,1050485.5999999999,-15966.481119999999,0.0,14
838,1050321.5999999999,-15963.988319999999,0.0,14
94,1050288.7999999998,-15963.489759999997,0.0,14
499,1050059.2,-15959.99984,0.0,14
363,1047992.7999999999,-15928.590559999999,0.0,14
1170,1047730.3999999999,-15924.602079999999,0.0,14
803,1046647.9999999999,-15908.149599999999,0.0,14
605,1046615.2,-15907.651039999999,0.0,14
1309,1046188.7999999999,-15901.169759999999,0.0,14
1088,1046090.3999999999,-15899.674079999999,0.0,14
1241,1045237.5999999999,-15886.711519999999,0.0,14
1597,1045106.3999999999,-15884.717279999999,0.0,14
597,1044876.7999999999,-15881.227359999999,0.0,14
992,1043991.2,-15867.766239999999,0.0,14
1548,1043892.7999999999,-15866.270559999999,0.0,14
1565,1043203.9999999999,-15855.800799999999,0.0,14
1652,1043072.7999999999,-15853.806559999999,0.0,14
1205,1042187.2,-15840.34544,0.0,14
2061,1042088.7999999999,-15838.84976,0.0,14
880,1042023.2,-15837.85264,0.0,14
519,1041498.3999999999,-15829.87568,0.0,14
137,1040776.7999999999,-15818.90736,0.0,14
1541,1040743.9999999999,-15818.4088,0.0,14
18,1040153.5999999999,-15809.434719999997,0.0,14
262,1039891.2,-15805.44624,0.0,14
1900,1039825.5999999999,-15804.449119999997,0.0,14
685,1039005.5999999999,-15791.985119999998,0.0,14
991,1038710.3999999999,-15787.49808,0.0,14
230,1038644.7999999999,-15786.50096,0.0,14
515,1038251.2,-15780.51824,0.0,14
1401,1038251.2,-15780.51824,0.0,14
368,1037135.9999999999,-15763.567199999998,0.0,14
1971,1036676.7999999999,-15756.58736,0.0,14
339,1035856.7999999999,-15744.12336,0.0,14
1671,1035463.2,-15738.14064,0.0,14
429,1034971.2,-15730.66224,0.0,14
1791,1034872.7999999999,-15729.16656,0.0,14
457,1034610.3999999999,-15725.17808,0.0,14
1292,1034347.9999999999,-15721.189599999998,0.0,14
1734,1034019.9999999999,-15716.203999999998,0.0,14
287,1033626.3999999999,-15710.22128,0.0,14
82,1033331.2,-15705.73424,0.0,14
236,1032904.7999999999,-15699.25296,0.0,14
1346,1032019.2,-15685.79184,0.0,14
1824,1032019.2,-15685.79184,0.0,14
1521,1031822.3999999999,-15682.800479999998,0.0,14
1954,1031756.7999999999,-15681.80336,0.0,14
396,1031264.7999999999,-15674.32496,0.0,14
1641,1030608.7999999999,-15664.35376,0.0,14
843,1030575.9999999999,-15663.855199999998,0.0,14
1420,1030510.3999999999,-15662.858079999998,0.0,14
1296,1029788.7999999999,-15651.88976,0.0,14
1752,1029165.5999999999,-15642.417119999998,0.0,14
