id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1713,1097422.4,-16679.920479999997,0.0,33
1597,1079677.5999999999,-16410.199519999995,0.0,33
702,1079021.5999999999,-16400.228319999995,0.0,33
1652,1075610.4,-16348.378079999999,0.0,33
77,1075216.7999999998,-16342.395359999997,0.0,33
1734,1074429.5999999999,-16330.429919999999,0.0,33
34,1073576.7999999998,-16317.467359999997,0.0,33
72,1068427.2,-16239.19344,0.0,33
1481,1068230.4,-16236.20208,0.0,33
488,1067935.2,-16231.71504,0.0,33
1159,1067574.4,-16226.23088,0.0,33
106,1066984.0,-16217.256800000001,0.0,33
1460,1066426.4,-16208.78128,0.0,33
339,1065573.5999999999,-16195.818719999997,0.0,33
1671,1065573.5999999999,-16195.818719999997,0.0,33
1800,1064655.2,-16181.85904,0.0,33
622,1064064.7999999998,-16172.884959999998,0.0,33
685,1062490.4,-16148.95408,0.0,33
1565,1062392.0,-16147.4584,0.0,33
1309,1060817.5999999999,-16123.527519999998,0.0,33
838,1060653.5999999999,-16121.034719999998,0.0,33
1462,1060555.2,-16119.53904,0.0,33
597,1060555.2,-16119.53904,0.0,33
2066,1060128.7999999998,-16113.057759999998,0.0,33
1402,1059997.5999999999,-16111.063519999998,0.0,33
803,1059735.2,-16107.07504,0.0,33
262,1059407.2,-16102.08944,0.0,33
122,1059374.4,-16101.59088,0.0,33
18,1058849.5999999999,-16093.613919999998,0.0,33
90,1058456.0,-16087.6312,0.0,33
1328,1057439.2,-16072.17584,0.0,33
2061,1057209.5999999999,-16068.685919999998,0.0,33
821,1056619.2,-16059.71184,0.0,33
1173,1055471.2,-16042.26224,0.0,33
991,1055372.7999999998,-16040.766559999998,0.0,33
1170,1054224.7999999998,-16023.316959999998,0.0,33
1954,1054126.4,-16021.821279999998,0.0,33
1918,1053044.0,-16005.3688,0.0,33
949,1052912.7999999998,-16003.374559999998,0.0,33
1241,1052420.7999999998,-15995.896159999997,0.0,33
363,1052191.2,-15992.40624,0.0,33
519,1052125.5999999999,-15991.409119999998,0.0,33
137,1051764.7999999998,-15985.924959999997,0.0,33
275,1051502.4,-15981.936479999998,0.0,33
1088,1051469.5999999999,-15981.437919999998,0.0,33
1641,1050977.5999999999,-15973.959519999999,0.0,33
94,1050649.5999999999,-15968.973919999999,0.0,33
1605,1050059.2,-15959.99984,0.0,33
206,1050026.4,-15959.501279999999,0.0,33
1090,1049862.4,-15957.008479999999,0.0,33
1296,1049665.5999999999,-15954.017119999999,0.0,33
743,1049632.7999999998,-15953.518559999997,0.0,33
1654,1049403.2,-15950.02864,0.0,33
754,1049403.2,-15950.02864,0.0,33
1881,1048583.2,-15937.56464,0.0,33
1405,1047894.3999999999,-15927.094879999999,0.0,33
