id_zona,p_k (entero óptimo),A_k(P_i),U_k (entero óptimo),dia
1597,1093453.5999999999,-16619.594719999997,0.0,35
77,1083482.4,-16468.032479999998,0.0,35
219,1082859.2,-16458.559839999998,0.0,35
1565,1078267.2,-16388.76144,0.0,35
1460,1077972.0,-16384.2744,0.0,35
1328,1077283.2,-16373.80464,0.0,35
499,1071248.0,-16282.0696,0.0,35
439,1071084.0,-16279.5768,0.0,35
1090,1070592.0,-16272.0984,0.0,35
1652,1069870.4,-16261.130079999999,0.0,35
1521,1069247.2,-16251.657439999999,0.0,35
1025,1069214.4,-16251.158879999999,0.0,35
1954,1067869.5999999999,-16230.717919999997,0.0,35
1350,1067607.2,-16226.72944,0.0,35
275,1066656.0,-16212.271200000001,0.0,35
1800,1066098.4,-16203.79568,0.0,35
2052,1065672.0,-16197.314400000001,0.0,35
1713,1065180.0,-16189.836000000001,0.0,35
72,1064950.4,-16186.34608,0.0,35
250,1064163.2,-16174.38064,0.0,35
721,1062884.0,-16154.9368,0.0,35
519,1061703.2,-16136.98864,0.0,35
1180,1061178.4,-16129.01168,0.0,35
1661,1060588.0,-16120.0376,0.0,35
288,1060128.7999999998,-16113.057759999998,0.0,35
2061,1059243.2,-16099.59664,0.0,35
1900,1058751.2,-16092.11824,0.0,35
34,1058029.5999999999,-16081.149919999998,0.0,35
1088,1057570.4,-16074.170079999998,0.0,35
1405,1057439.2,-16072.17584,0.0,35
1770,1056192.7999999998,-16053.230559999998,0.0,35
90,1054749.5999999999,-16031.293919999998,0.0,35
1734,1054684.0,-16030.2968,0.0,35
698,1054520.0,-16027.804,0.0,35
1541,1054454.4,-16026.806879999998,0.0,35
1412,1054159.2,-16022.31984,0.0,35
287,1054093.5999999999,-16021.322719999998,0.0,35
1164,1053962.4,-16019.328479999998,0.0,35
992,1053831.2,-16017.33424,0.0,35
991,1053240.7999999998,-16008.360159999998,0.0,35
1296,1052060.0,-15990.412,0.0,35
597,1051305.5999999999,-15978.945119999998,0.0,35
754,1051108.7999999998,-15975.953759999997,0.0,35
1873,1050518.4,-15966.979679999999,0.0,35
368,1050321.5999999999,-15963.988319999999,0.0,35
1077,1049928.0,-15958.0056,0.0,35
82,1049370.4,-15949.530079999999,0.0,35
1159,1048123.9999999999,-15930.584799999999,0.0,35
1918,1046811.9999999999,-15910.642399999999,0.0,35
1373,1046746.3999999999,-15909.645279999999,0.0,35
1904,1046024.7999999999,-15898.676959999999,0.0,35
137,1045893.5999999999,-15896.682719999999,0.0,35
1094,1045729.5999999999,-15894.189919999999,0.0,35
1946,1045467.2,-15890.201439999999,0.0,35
838,1045007.9999999999,-15883.221599999999,0.0,35
457,1044942.3999999999,-15882.224479999999,0.0,35
949,1044876.7999999999,-15881.227359999999,0.0,35
1309,1043827.2,-15865.273439999999,0.0,35
1824,1043039.9999999999,-15853.307999999999,0.0,35
1780,1042744.7999999999,-15848.82096,0.0,35
